locale	calendar	skeleton	pattern
ko	buddhist	m	m
ko	buddhist	mm	mm
ko	buddhist	s	s
ko	buddhist	ss	ss
ko	buddhist	v	v
ko	buddhist	vvvv	vvvv
ko	buddhist	y	G y년
ko	buddhist	yM	G y. M.
ko	buddhist	yMM	G y. MM.
ko	buddhist	yMMM	G y년 MMM
ko	buddhist	yMMMM	G y년 MMMM
ko	buddhist	yMMMMEEEEdvvvv	G y년 MMMM d일 EEEE vvvv
ko	buddhist	yMMMMM	G y년 MMMMM
ko	buddhist	yMMMMdhmsvvvv	G y년 MMMM d일 a h:mm:ss vvvv
ko	buddhist	yMMMMdv	G y년 MMMM d일 v
ko	buddhist	yMdE	G y. M. d. (E)
ko	buddhist	yMdEEEE	G y. M. d. EEEE
ko	buddhist	yMdEEEEE	G y. M. d. (EEEEE)
ko	buddhist	yMdEEEEEE	G y. M. d. (EEEEEE)
ko	buddhist	yMdd	G y. M. dd.
ko	buddhist	yMv	G y. M. v
ko	buddhist	yQ	G y년 QQQ
ko	buddhist	yQQQ	G y년 QQQ
ko	buddhist	yQQQQ	G y년 QQQQ
ko	buddhist	yy	G yy년
ko	buddhist	yyMd	G yy. M. d.
ko	buddhist	yyyy	G y년
ko	buddhist	yyyyMd	G y. M. d.
ko	buddhist	z	z
ko	buddhist	zz	zz
ko	buddhist	zzz	zzz
ko	buddhist	zzzz	zzzz
ko	buddhist	zzzzz	zzzzz
ko	chinese	B	B
ko	chinese	BBBB	BBBB
ko	chinese	BBBBB	BBBBB
ko	chinese	BBBBBhm	BBBBB h:mm
ko	chinese	BBBBhm	BBBB h:mm
ko	chinese	Bhh	B hh시
ko	chinese	Bhm	B h:mm
ko	chinese	C	a h시
ko	chinese	CC	a h시
ko	chinese	CCC	aaaa h시
ko	chinese	CCCC	aaaa h시
ko	chinese	CCCCC	aaaaa h시
ko	chinese	CCCCCC	aaaaa h시
ko	chinese	CCCCCCm	aaaaa h:mm
ko	chinese	CCCCCm	aaaaa h:mm
ko	chinese	CCCCm	aaaa h:mm
ko	chinese	CCCm	aaaa h:mm
ko	chinese	CCm	a h:mm
ko	chinese	Cm	a h:mm
ko	chinese	E	ccc
ko	chinese	EEEE	cccc
ko	chinese	EEEEE	ccccc
ko	chinese	EEEEEE	cccccc
ko	chinese	G	G
ko	chinese	GG	GG
ko	chinese	GGG	GGG
ko	chinese	GGGG	GGGG
ko	chinese	GGGGG	GGGGG
ko	chinese	GGGGGyMd	r년 MMM d일
ko	chinese	GGGGyMd	r년 MMM d일
ko	chinese	GGGyMd	r년 MMM d일
ko	chinese	GGyMd	r년 MMM d일
ko	chinese	H	H시
ko	chinese	HH	HH시
ko	chinese	HHm	HH:mm
ko	chinese	Hm	HH:mm
ko	chinese	Hms	HH:mm:ss
ko	chinese	J	h시
ko	chinese	JJ	h시
ko	chinese	JJJ	h시
ko	chinese	JJJJ	h시
ko	chinese	JJJJJ	h시
ko	chinese	JJJJJJ	h시
ko	chinese	JJJJJJm	hh:mm
ko	chinese	JJJJJm	hh:mm
ko	chinese	JJJJm	hh:mm
ko	chinese	JJJm	hh:mm
ko	chinese	JJm	hh:mm
ko	chinese	Jm	hh:mm
ko	chinese	M	MMM
ko	chinese	MM	MMM
ko	chinese	MMM	LLL
ko	chinese	MMMMM	LLLLL
ko	chinese	Q	Q
ko	chinese	QQ	QQ
ko	chinese	QQQ	QQQ
ko	chinese	QQQQ	QQQQ
ko	chinese	QQQQQ	QQQQQ
ko	chinese	U	r년(U년)
ko	chinese	UUUU	r년(U년)
ko	chinese	d	d일
ko	chinese	dd	dd일
ko	chinese	h	a h시
ko	chinese	hh	a hh시
ko	chinese	hhm	a hh:mm
ko	chinese	hm	a h:mm
ko	chinese	hmm	a h:mm
ko	chinese	hms	a h:mm:ss
ko	chinese	hmss	a h:mm:ss
ko	chinese	hmsz	a h:mm:ss z
ko	chinese	hmszz	a h:mm:ss zz
ko	chinese	hmszzz	a h:mm:ss zzz
ko	chinese	hmszzzz	a h:mm:ss zzzz
ko	chinese	hmszzzzz	a h:mm:ss zzzzz
ko	chinese	j	a h시
ko	chinese	jj	a h시
ko	chinese	jjj	aaaa h시
ko	chinese	jjjj	aaaa h시
ko	chinese	jjjjj	aaaaa h시
ko	chinese	jjjjjj	aaaaa h시
ko	chinese	jjjjjjm	aaaaa h:mm
ko	chinese	jjjjjm	aaaaa h:mm
ko	chinese	jjjjm	aaaa h:mm
ko	chinese	jjjm	aaaa h:mm
ko	chinese	jm	a h:mm
ko	chinese	m	m
ko	chinese	mm	mm
ko	chinese	s	s
ko	chinese	ss	ss
ko	chinese	v	v
ko	chinese	vvvv	vvvv
ko	chinese	y	r년(U년)
ko	chinese	yM	r. M.
ko	chinese	yMM	r. MM.
ko	chinese	yMMM	r년(U년) MMM
ko	chinese	yMMMM	r년(U년) MMMM
ko	chinese	yMMMMEEEEdvvvv	r년(U년) MMMM d일(EEEE) vvvv
ko	chinese	yMMMMM	r년(U년) MMMMM
ko	chinese	yMMMMdhmsvvvv	r년(U년) MMMM d일 a h:mm:ss vvvv
ko	chinese	yMMMMdv	r년(U년) MMMM d일 v
ko	chinese	yMdE	r. M. d. (E)
ko	chinese	yMdEEEE	r. M. d. EEEE
ko	chinese	yMdEEEEE	r. M. d. (EEEEE)
ko	chinese	yMdEEEEEE	r. M. d. (EEEEEE)
ko	chinese	yMdd	r. M. dd.
ko	chinese	yMv	r. M. v
ko	chinese	yQ	r년(U년) QQQ
ko	chinese	yQQQ	r년(U년) QQQ
ko	chinese	yQQQQ	r년(U년) QQQQ
ko	chinese	yy	rr년(U년)
ko	chinese	yyMd	rr. M. d.
ko	chinese	yyyy	r년(U년)
ko	chinese	yyyyMd	r. M. d.
ko	chinese	z	z
ko	chinese	zz	zz
ko	chinese	zzz	zzz
ko	chinese	zzzz	zzzz
ko	chinese	zzzzz	zzzzz
eu	gregorian	B	B
eu	gregorian	BBBB	BBBB
eu	gregorian	BBBBB	BBBBB
eu	gregorian	BBBBBhm	BBBBB h:mm
eu	gregorian	BBBBhm	BBBB h:mm
eu	gregorian	Bhh	B hh
eu	gregorian	Bhm	B h:mm
eu	gregorian	C	HH
eu	gregorian	CC	HH
eu	gregorian	CCC	HH
eu	gregorian	CCCC	HH
eu	gregorian	CCCCC	HH
eu	gregorian	CCCCCC	HH
eu	gregorian	CCCCCCm	HH:mm
eu	gregorian	CCCCCm	HH:mm
eu	gregorian	CCCCm	HH:mm
eu	gregorian	CCCm	HH:mm
eu	gregorian	CCm	HH:mm
eu	gregorian	Cm	HH:mm
eu	gregorian	E	ccc
eu	gregorian	EEEE	cccc
eu	gregorian	EEEEE	ccccc
eu	gregorian	EEEEEE	cccccc
eu	gregorian	G	G
eu	gregorian	GG	GG
eu	gregorian	GGG	GGG
eu	gregorian	GGGG	GGGG
eu	gregorian	GGGGG	GGGGG
eu	gregorian	GGGGGyMd	GGGGG y-MM-dd
eu	gregorian	GGGGyMd	GGGG y-MM-dd
eu	gregorian	GGGyMd	GGG y-MM-dd
eu	gregorian	GGyMd	GG y-MM-dd
eu	gregorian	H	HH
eu	gregorian	HH	HH
eu	gregorian	HHm	HH:mm
eu	gregorian	Hm	HH:mm
eu	gregorian	Hms	HH:mm:ss
eu	gregorian	J	HH
eu	gregorian	JJ	HH
eu	gregorian	JJJ	HH
eu	gregorian	JJJJ	HH
eu	gregorian	JJJJJ	HH
eu	gregorian	JJJJJJ	HH
eu	gregorian	JJJJJJm	HH:mm
eu	gregorian	JJJJJm	HH:mm
eu	gregorian	JJJJm	HH:mm
eu	gregorian	JJJm	HH:mm
eu	gregorian	JJm	HH:mm
eu	gregorian	Jm	HH:mm
eu	gregorian	M	L
eu	gregorian	MM	LL
eu	gregorian	MMM	LLL
eu	gregorian	MMMMM	LLLLL
eu	gregorian	Q	Q
eu	gregorian	QQ	QQ
eu	gregorian	QQQ	QQQ
eu	gregorian	QQQQ	QQQQ
eu	gregorian	QQQQQ	QQQQQ
eu	gregorian	U	y
eu	gregorian	UUUU	y
eu	gregorian	d	d
eu	gregorian	dd	dd
eu	gregorian	h	h a
eu	gregorian	hh	hh a
eu	gregorian	hhm	hh:mm a
eu	gregorian	hm	h:mm a
eu	gregorian	hmm	h:mm a
eu	gregorian	hms	h:mm:ss a
eu	gregorian	hmss	h:mm:ss a
eu	gregorian	hmsz	h:mm:ss a z
eu	gregorian	hmszz	h:mm:ss a zz
eu	gregorian	hmszzz	h:mm:ss a zzz
eu	gregorian	hmszzzz	h:mm:ss a zzzz
eu	gregorian	hmszzzzz	h:mm:ss a zzzzz
eu	gregorian	j	HH
eu	gregorian	jj	HH
eu	gregorian	jjj	HH
eu	gregorian	jjjj	HH
eu	gregorian	jjjjj	HH
eu	gregorian	jjjjjj	HH
eu	gregorian	jjjjjjm	HH:mm
eu	gregorian	jjjjjm	HH:mm
eu	gregorian	jjjjm	HH:mm
eu	gregorian	jjjm	HH:mm
eu	gregorian	jm	HH:mm
eu	gregorian	m	m
eu	gregorian	mm	mm
eu	gregorian	s	s
eu	gregorian	ss	ss
eu	gregorian	v	v
eu	gregorian	vvvv	vvvv
eu	gregorian	y	y
eu	gregorian	yM	y/M
eu	gregorian	yMM	y/MM
eu	gregorian	yMMM	y MMM
eu	gregorian	yMMMM	y('e')'ko' MMMM
eu	gregorian	yMMMMEEEEdvvvv	y('e')'ko' MMMM'ren' d('a'), EEEE (vvvv)
eu	gregorian	yMMMMM	y MMMMM
eu	gregorian	yMMMMdhmsvvvv	y('e')'ko' MMMM'ren' d('a') (h:mm:ss a vvvv)
eu	gregorian	yMMMMdv	y('e')'ko' MMMM'ren' d('a') (v)
eu	gregorian	yMdE	y/M/d, E
eu	gregorian	yMdEEEE	y/M/d, EEEE
eu	gregorian	yMdEEEEE	y/M/d, EEEEE
eu	gregorian	yMdEEEEEE	y/M/d, EEEEEE
eu	gregorian	yMdd	y/M/dd
eu	gregorian	yMv	y/M (v)
eu	gregorian	yQ	y('e')'ko' QQQ
eu	gregorian	yQQQ	y('e')'ko' QQQ
eu	gregorian	yQQQQ	y('e')'ko' QQQQ
eu	gregorian	yy	yy
eu	gregorian	yyMd	yy/M/d
eu	gregorian	yyyy	yyyy
eu	gregorian	yyyyMd	yyyy/M/d
eu	gregorian	z	z
eu	gregorian	zz	zz
eu	gregorian	zzz	zzz
eu	gregorian	zzzz	zzzz
eu	gregorian	zzzzz	zzzzz
eu	japanese	B	B
eu	japanese	BBBB	BBBB
eu	japanese	BBBBB	BBBBB
eu	japanese	BBBBBhm	BBBBB h:mm
eu	japanese	BBBBhm	BBBB h:mm
eu	japanese	Bhh	B hh('r')('a')'k'
eu	japanese	Bhm	B h:mm
eu	japanese	C	HH
eu	japanese	CC	HH
eu	japanese	CCC	HH
eu	japanese	CCCC	HH
eu	japanese	CCCCC	HH
eu	japanese	CCCCCC	HH
eu	japanese	CCCCCCm	HH:mm
eu	japanese	CCCCCm	HH:mm
eu	japanese	CCCCm	HH:mm
eu	japanese	CCCm	HH:mm
eu	japanese	CCm	HH:mm
eu	japanese	Cm	HH:mm
eu	japanese	E	ccc
eu	japanese	EEEE	cccc
eu	japanese	EEEEE	ccccc
eu	japanese	EEEEEE	cccccc
eu	japanese	G	G
eu	japanese	GG	GG
eu	japanese	GGG	GGG
eu	japanese	GGGG	GGGG
eu	japanese	GGGGG	GGGGG
eu	japanese	GGGGGyMd	y-MM-dd (GGGGG)
eu	japanese	GGGGyMd	y-MM-dd (GGGG)
eu	japanese	GGGyMd	y-MM-dd (GGG)
eu	japanese	GGyMd	y-MM-dd (GG)
eu	japanese	H	HH
eu	japanese	HH	HH
eu	japanese	HHm	HH:mm
eu	japanese	Hm	HH:mm
eu	japanese	Hms	HH:mm:ss
eu	japanese	J	HH
eu	japanese	JJ	HH
eu	japanese	JJJ	HH
eu	japanese	JJJJ	HH
eu	japanese	JJJJJ	HH
eu	japanese	JJJJJJ	HH
eu	japanese	JJJJJJm	HH:mm
eu	japanese	JJJJJm	HH:mm
eu	japanese	JJJJm	HH:mm
eu	japanese	JJJm	HH:mm
eu	japanese	JJm	HH:mm
eu	japanese	Jm	HH:mm
eu	japanese	M	L
eu	japanese	MM	LL
eu	japanese	MMM	LLL
eu	japanese	MMMMM	LLLLL
eu	japanese	Q	Q
eu	japanese	QQ	QQ
eu	japanese	QQQ	QQQ
eu	japanese	QQQQ	QQQQ
eu	japanese	QQQQQ	QQQQQ
eu	japanese	U	y
eu	japanese	UUUU	G y
eu	japanese	d	d
eu	japanese	dd	dd
eu	japanese	h	h a
eu	japanese	hh	hh a
eu	japanese	hhm	hh:mm a
eu	japanese	hm	h:mm a
eu	japanese	hmm	h:mm a
eu	japanese	hms	h:mm:ss a
eu	japanese	hmss	h:mm:ss a
eu	japanese	hmsz	h:mm:ss a (z)
eu	japanese	hmszz	h:mm:ss a (zz)
eu	japanese	hmszzz	h:mm:ss a (zzz)
eu	japanese	hmszzzz	h:mm:ss a (zzzz)
eu	japanese	hmszzzzz	h:mm:ss a (zzzzz)
eu	japanese	j	HH
eu	japanese	jj	HH
eu	japanese	jjj	HH
eu	japanese	jjjj	HH
eu	japanese	jjjjj	HH
eu	japanese	jjjjjj	HH
eu	japanese	jjjjjjm	HH:mm
eu	japanese	jjjjjm	HH:mm
eu	japanese	jjjjm	HH:mm
eu	japanese	jjjm	HH:mm
eu	japanese	jm	HH:mm
eu	japanese	m	m
eu	japanese	mm	mm
eu	japanese	s	s
eu	japanese	ss	ss
eu	japanese	v	v
eu	japanese	vvvv	vvvv
eu	japanese	y	y
eu	japanese	yM	y/MM
eu	japanese	yMM	y/MM
eu	japanese	yMMM	y('e')'ko' MMMM
eu	japanese	yMMMM	G y('e')'ko' MMMM
eu	japanese	yMMMMEEEEdvvvv	G y('e')'ko' MMMM d, EEEE, vvvv
eu	japanese	yMMMMM	y('e')'ko' MMMMM
eu	japanese	yMMMMdhmsvvvv	G y('e')'ko' MMMM d, h:mm:ss a (vvvv)
eu	japanese	yMMMMdv	G y('e')'ko' MMMM d, v
eu	japanese	yMdE	y/MM/dd, EEEE
eu	japanese	yMdEEEE	y/MM/dd, EEEE
eu	japanese	yMdEEEEE	y/MM/dd, EEEEE
eu	japanese	yMdEEEEEE	y/MM/dd, EEEEEE
eu	japanese	yMdd	y/MM/dd
eu	japanese	yMv	y/MM, v
eu	japanese	yQ	y('e')'ko' QQQ
eu	japanese	yQQQ	y('e')'ko' QQQ
eu	japanese	yQQQQ	y('e')'ko' QQQQ
eu	japanese	yy	yy
eu	japanese	yyMd	yy/MM/dd
eu	japanese	yyyy	G y
eu	japanese	yyyyMd	G('e')'ko' y/MM/dd
eu	japanese	z	z
eu	japanese	zz	zz
eu	japanese	zzz	zzz
eu	japanese	zzzz	zzzz
eu	japanese	zzzzz	zzzzz
eu	buddhist	B	B
eu	buddhist	BBBB	BBBB
eu	buddhist	BBBBB	BBBBB
eu	buddhist	BBBBBhm	BBBBB h:mm
eu	buddhist	BBBBhm	BBBB h:mm
eu	buddhist	Bhh	B hh('r')('a')'k'
eu	buddhist	Bhm	B h:mm
eu	buddhist	C	HH
eu	buddhist	CC	HH
eu	buddhist	CCC	HH
eu	buddhist	CCCC	HH
eu	buddhist	CCCCC	HH
eu	buddhist	CCCCCC	HH
eu	buddhist	CCCCCCm	HH:mm
eu	buddhist	CCCCCm	HH:mm
eu	buddhist	CCCCm	HH:mm
eu	buddhist	CCCm	HH:mm
eu	buddhist	CCm	HH:mm
eu	buddhist	Cm	HH:mm
eu	buddhist	E	ccc
eu	buddhist	EEEE	cccc
eu	buddhist	EEEEE	ccccc
eu	buddhist	EEEEEE	cccccc
eu	buddhist	G	G
eu	buddhist	GG	GG
eu	buddhist	GGG	GGG
eu	buddhist	GGGG	GGGG
eu	buddhist	GGGGG	GGGGG
eu	buddhist	GGGGGyMd	y-MM-dd (GGGGG)
eu	buddhist	GGGGyMd	y-MM-dd (GGGG)
eu	buddhist	GGGyMd	y-MM-dd (GGG)
eu	buddhist	GGyMd	y-MM-dd (GG)
eu	buddhist	H	HH
eu	buddhist	HH	HH
eu	buddhist	HHm	HH:mm
eu	buddhist	Hm	HH:mm
eu	buddhist	Hms	HH:mm:ss
eu	buddhist	J	HH
eu	buddhist	JJ	HH
eu	buddhist	JJJ	HH
eu	buddhist	JJJJ	HH
eu	buddhist	JJJJJ	HH
eu	buddhist	JJJJJJ	HH
eu	buddhist	JJJJJJm	HH:mm
eu	buddhist	JJJJJm	HH:mm
eu	buddhist	JJJJm	HH:mm
eu	buddhist	JJJm	HH:mm
eu	buddhist	JJm	HH:mm
eu	buddhist	Jm	HH:mm
eu	buddhist	M	L
eu	buddhist	MM	LL
eu	buddhist	MMM	LLL
eu	buddhist	MMMMM	LLLLL
eu	buddhist	Q	Q
eu	buddhist	QQ	QQ
eu	buddhist	QQQ	QQQ
eu	buddhist	QQQQ	QQQQ
eu	buddhist	QQQQQ	QQQQQ
eu	buddhist	U	y
eu	buddhist	UUUU	G y
eu	buddhist	d	d
eu	buddhist	dd	dd
eu	buddhist	h	h a
eu	buddhist	hh	hh a
eu	buddhist	hhm	hh:mm a
eu	buddhist	hm	h:mm a
eu	buddhist	hmm	h:mm a
eu	buddhist	hms	h:mm:ss a
eu	buddhist	hmss	h:mm:ss a
eu	buddhist	hmsz	h:mm:ss a (z)
eu	buddhist	hmszz	h:mm:ss a (zz)
eu	buddhist	hmszzz	h:mm:ss a (zzz)
eu	buddhist	hmszzzz	h:mm:ss a (zzzz)
eu	buddhist	hmszzzzz	h:mm:ss a (zzzzz)
eu	buddhist	j	HH
eu	buddhist	jj	HH
eu	buddhist	jjj	HH
eu	buddhist	jjjj	HH
eu	buddhist	jjjjj	HH
eu	buddhist	jjjjjj	HH
eu	buddhist	jjjjjjm	HH:mm
eu	buddhist	jjjjjm	HH:mm
eu	buddhist	jjjjm	HH:mm
eu	buddhist	jjjm	HH:mm
eu	buddhist	jm	HH:mm
eu	buddhist	m	m
eu	buddhist	mm	mm
eu	buddhist	s	s
eu	buddhist	ss	ss
eu	buddhist	v	v
eu	buddhist	vvvv	vvvv
eu	buddhist	y	y
eu	buddhist	yM	y/MM
eu	buddhist	yMM	y/MM
eu	buddhist	yMMM	y('e')'ko' MMMM
eu	buddhist	yMMMM	G y('e')'ko' MMMM
eu	buddhist	yMMMMEEEEdvvvv	G y('e')'ko' MMMM d, EEEE, vvvv
eu	buddhist	yMMMMM	y('e')'ko' MMMMM
eu	buddhist	yMMMMdhmsvvvv	G y('e')'ko' MMMM d, h:mm:ss a (vvvv)
eu	buddhist	yMMMMdv	G y('e')'ko' MMMM d, v
eu	buddhist	yMdE	y/MM/dd, EEEE
eu	buddhist	yMdEEEE	y/MM/dd, EEEE
eu	buddhist	yMdEEEEE	y/MM/dd, EEEEE
eu	buddhist	yMdEEEEEE	y/MM/dd, EEEEEE
eu	buddhist	yMdd	y/MM/dd
eu	buddhist	yMv	y/MM, v
eu	buddhist	yQ	y('e')'ko' QQQ
eu	buddhist	yQQQ	y('e')'ko' QQQ
eu	buddhist	yQQQQ	y('e')'ko' QQQQ
eu	buddhist	yy	yy
eu	buddhist	yyMd	yy/MM/dd
eu	buddhist	yyyy	G y
eu	buddhist	yyyyMd	G('e')'ko' y/MM/dd
eu	buddhist	z	z
eu	buddhist	zz	zz
eu	buddhist	zzz	zzz
eu	buddhist	zzzz	zzzz
eu	buddhist	zzzzz	zzzzz
eu	chinese	B	B
eu	chinese	BBBB	BBBB
eu	chinese	BBBBB	BBBBB
eu	chinese	BBBBBhm	h:mm BBBBB
eu	chinese	BBBBhm	h:mm BBBB
eu	chinese	Bhh	hh B
eu	chinese	Bhm	h:mm B
eu	chinese	C	HH
eu	chinese	CC	HH
eu	chinese	CCC	HH
eu	chinese	CCCC	HH
eu	chinese	CCCCC	HH
eu	chinese	CCCCCC	HH
eu	chinese	CCCCCCm	HH:mm
eu	chinese	CCCCCm	HH:mm
eu	chinese	CCCCm	HH:mm
eu	chinese	CCCm	HH:mm
eu	chinese	CCm	HH:mm
eu	chinese	Cm	HH:mm
eu	chinese	E	ccc
eu	chinese	EEEE	cccc
eu	chinese	EEEEE	ccccc
eu	chinese	EEEEEE	cccccc
eu	chinese	G	G
eu	chinese	GG	GG
eu	chinese	GGG	GGG
eu	chinese	GGGG	GGGG
eu	chinese	GGGGG	GGGGG
eu	chinese	GGGGGyMd	r MMM d
eu	chinese	GGGGyMd	r MMM d
eu	chinese	GGGyMd	r MMM d
eu	chinese	GGyMd	r MMM d
eu	chinese	H	HH
eu	chinese	HH	HH
eu	chinese	HHm	HH:mm
eu	chinese	Hm	HH:mm
eu	chinese	Hms	HH:mm:ss
eu	chinese	J	HH
eu	chinese	JJ	HH
eu	chinese	JJJ	HH
eu	chinese	JJJJ	HH
eu	chinese	JJJJJ	HH
eu	chinese	JJJJJJ	HH
eu	chinese	JJJJJJm	HH:mm
eu	chinese	JJJJJm	HH:mm
eu	chinese	JJJJm	HH:mm
eu	chinese	JJJm	HH:mm
eu	chinese	JJm	HH:mm
eu	chinese	Jm	HH:mm
eu	chinese	M	L
eu	chinese	MM	LL
eu	chinese	MMM	LLL
eu	chinese	MMMMM	LLLLL
eu	chinese	Q	Q
eu	chinese	QQ	QQ
eu	chinese	QQQ	QQQ
eu	chinese	QQQQ	QQQQ
eu	chinese	QQQQQ	QQQQQ
eu	chinese	U	r(U)
eu	chinese	UUUU	r(U)
eu	chinese	d	d
eu	chinese	dd	dd
eu	chinese	h	h a
eu	chinese	hh	hh a
eu	chinese	hhm	hh:mm a
eu	chinese	hm	h:mm a
eu	chinese	hmm	h:mm a
eu	chinese	hms	h:mm:ss a
eu	chinese	hmss	h:mm:ss a
eu	chinese	hmsz	h:mm:ss a (z)
eu	chinese	hmszz	h:mm:ss a (zz)
eu	chinese	hmszzz	h:mm:ss a (zzz)
eu	chinese	hmszzzz	h:mm:ss a (zzzz)
eu	chinese	hmszzzzz	h:mm:ss a (zzzzz)
eu	chinese	j	HH
eu	chinese	jj	HH
eu	chinese	jjj	HH
eu	chinese	jjjj	HH
eu	chinese	jjjjj	HH
eu	chinese	jjjjjj	HH
eu	chinese	jjjjjjm	HH:mm
eu	chinese	jjjjjm	HH:mm
eu	chinese	jjjjm	HH:mm
eu	chinese	jjjm	HH:mm
eu	chinese	jm	HH:mm
eu	chinese	m	m
eu	chinese	mm	mm
eu	chinese	s	s
eu	chinese	ss	ss
eu	chinese	v	v
eu	chinese	vvvv	vvvv
eu	chinese	y	r(U)
eu	chinese	yM	r-MM
eu	chinese	yMM	r-MM
eu	chinese	yMMM	r MMM
eu	chinese	yMMMM	r(U) MMMM
eu	chinese	yMMMMEEEEdvvvv	r(U) MMMM d, EEEE vvvv
eu	chinese	yMMMMM	r MMMMM
eu	chinese	yMMMMdhmsvvvv	r(U) MMMM d h:mm:ss a (vvvv)
eu	chinese	yMMMMdv	r(U) MMMM d v
eu	chinese	yMdE	r-MM-dd, E
eu	chinese	yMdEEEE	r-MM-dd, EEEE
eu	chinese	yMdEEEEE	r-MM-dd, EEEEE
eu	chinese	yMdEEEEEE	r-MM-dd, EEEEEE
eu	chinese	yMdd	r-MM-dd
eu	chinese	yMv	r-MM v
eu	chinese	yQ	r(U) QQQ
eu	chinese	yQQQ	r(U) QQQ
eu	chinese	yQQQQ	r(U) QQQQ
eu	chinese	yy	rr(U)
eu	chinese	yyMd	rr-MM-dd
eu	chinese	yyyy	r(U)
eu	chinese	yyyyMd	r-MM-dd
eu	chinese	z	z
eu	chinese	zz	zz
eu	chinese	zzz	zzz
eu	chinese	zzzz	zzzz
eu	chinese	zzzzz	zzzzz
ja	gregorian	B	B
ja	gregorian	BBBB	BBBB
ja	gregorian	BBBBB	BBBBB
ja	gregorian	BBBBBhm	BBBBBK:mm
ja	gregorian	BBBBhm	BBBBK:mm
ja	gregorian	Bhh	BKK時
ja	gregorian	Bhm	BK:mm
ja	gregorian	C	H時
ja	gregorian	CC	H時
ja	gregorian	CCC	H時
ja	gregorian	CCCC	H時
ja	gregorian	CCCCC	H時
ja	gregorian	CCCCCC	H時
ja	gregorian	CCCCCCm	H:mm
ja	gregorian	CCCCCm	H:mm
ja	gregorian	CCCCm	H:mm
ja	gregorian	CCCm	H:mm
ja	gregorian	CCm	H:mm
ja	gregorian	Cm	H:mm
ja	gregorian	E	ccc
ja	gregorian	EEEE	cccc
ja	gregorian	EEEEE	ccccc
ja	gregorian	EEEEEE	cccccc
ja	gregorian	G	G
ja	gregorian	GG	GG
ja	gregorian	GGG	GGG
ja	gregorian	GGGG	GGGG
ja	gregorian	GGGGG	GGGGG
ja	gregorian	GGGGGyMd	GGGGGy/M/d
ja	gregorian	GGGGyMd	GGGGy/M/d
ja	gregorian	GGGyMd	GGGy/M/d
ja	gregorian	GGyMd	GGy/M/d
ja	gregorian	H	H時
ja	gregorian	HH	HH時
ja	gregorian	HHm	HH:mm
ja	gregorian	Hm	H:mm
ja	gregorian	Hms	H:mm:ss
ja	gregorian	J	H時
ja	gregorian	JJ	H時
ja	gregorian	JJJ	H時
ja	gregorian	JJJJ	H時
ja	gregorian	JJJJJ	H時
ja	gregorian	JJJJJJ	H時
ja	gregorian	JJJJJJm	H:mm
ja	gregorian	JJJJJm	H:mm
ja	gregorian	JJJJm	H:mm
ja	gregorian	JJJm	H:mm
ja	gregorian	JJm	H:mm
ja	gregorian	Jm	H:mm
ja	gregorian	M	M月
ja	gregorian	MM	MM月
ja	gregorian	MMM	M月
ja	gregorian	MMMMM	M月
ja	gregorian	Q	Q
ja	gregorian	QQ	QQ
ja	gregorian	QQQ	QQQ
ja	gregorian	QQQQ	QQQQ
ja	gregorian	QQQQQ	QQQQQ
ja	gregorian	U	y年
ja	gregorian	UUUU	y年
ja	gregorian	d	d日
ja	gregorian	dd	dd日
ja	gregorian	h	aK時
ja	gregorian	hh	aKK時
ja	gregorian	hhm	aKK:mm
ja	gregorian	hm	aK:mm
ja	gregorian	hmm	aK:mm
ja	gregorian	hms	aK:mm:ss
ja	gregorian	hmss	aK:mm:ss
ja	gregorian	hmsz	aK:mm:ss z
ja	gregorian	hmszz	aK:mm:ss zz
ja	gregorian	hmszzz	aK:mm:ss zzz
ja	gregorian	hmszzzz	aK:mm:ss zzzz
ja	gregorian	hmszzzzz	aK:mm:ss zzzzz
ja	gregorian	j	H時
ja	gregorian	jj	H時
ja	gregorian	jjj	H時
ja	gregorian	jjjj	H時
ja	gregorian	jjjjj	H時
ja	gregorian	jjjjjj	H時
ja	gregorian	jjjjjjm	H:mm
ja	gregorian	jjjjjm	H:mm
ja	gregorian	jjjjm	H:mm
ja	gregorian	jjjm	H:mm
ja	gregorian	jm	H:mm
ja	gregorian	m	m
ja	gregorian	mm	mm
ja	gregorian	s	s
ja	gregorian	ss	ss
ja	gregorian	v	v
ja	gregorian	vvvv	vvvv
ja	gregorian	y	y年
ja	gregorian	yM	y/M
ja	gregorian	yMM	y/MM
ja	gregorian	yMMM	y年M月
ja	gregorian	yMMMM	y年M月
ja	gregorian	yMMMMEEEEdvvvv	y MMMM d, EEEE vvvv
ja	gregorian	yMMMMM	y年M月
ja	gregorian	yMMMMdhmsvvvv	y MMMM d aK:mm:ss vvvv
ja	gregorian	yMMMMdv	y MMMM d v
ja	gregorian	yMdE	y/M/d(E)
ja	gregorian	yMdEEEE	y/M/dEEEE
ja	gregorian	yMdEEEEE	y/M/d(EEEEE)
ja	gregorian	yMdEEEEEE	y/M/d(EEEEEE)
ja	gregorian	yMdd	y/M/dd
ja	gregorian	yMv	y/M v
ja	gregorian	yQ	y/QQQ
ja	gregorian	yQQQ	y/QQQ
ja	gregorian	yQQQQ	y年QQQQ
ja	gregorian	yy	yy年
ja	gregorian	yyMd	yy/M/d
ja	gregorian	yyyy	yyyy年
