locale	calendar	skeleton	pattern
ha	gregorian	yMMMMd	y MMMM d
ha	gregorian	yMMMMEEEEd	y MMMM d, EEEE
ha	gregorian	GyMd	G y-MM-dd
ha	gregorian	HmsS	HH:mm:ss.S
ha	gregorian	Cms	HH:mm:ss
ha	gregorian	yMdHmsv	y-MM-dd, HH:mm:ss v
ha	gregorian	Bh	h B
ha	gregorian	MMMM	LLLL
ha	gregorian	jjm	HH:mm
ha	japanese	yMd	G y-MM-dd
ha	japanese	yMMMMd	G y MMMM d
ha	japanese	yMMMMEEEEd	EEEE, MMMM d, y
ha	japanese	GyMd	G y-MM-dd
ha	japanese	HmsS	HH:mm:ss.S
ha	japanese	Cms	HH:mm:ss
ha	japanese	yMdHmsv	HH:mm:ss v, G y-MM-dd
ha	japanese	Bh	h B
ha	japanese	MMMM	LLLL
ha	japanese	jjm	HH:mm
ha	buddhist	yMd	G y-MM-dd
ha	buddhist	yMMMMd	G y MMMM d
ha	buddhist	yMMMMEEEEd	EEEE, MMMM d, y
ha	buddhist	GyMd	G y-MM-dd
ha	buddhist	HmsS	HH:mm:ss.S
ha	buddhist	Cms	HH:mm:ss
ha	buddhist	yMdHmsv	HH:mm:ss v, G y-MM-dd
ha	buddhist	Bh	h B
ha	buddhist	MMMM	LLLL
ha	buddhist	jjm	HH:mm
ha	chinese	yMd	r-MM-dd
ha	chinese	yMMMMd	r(U) MMMM d
ha	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
ha	chinese	GyMd	r MMM d
ha	chinese	HmsS	HH:mm:ss.S
ha	chinese	Cms	HH:mm:ss
ha	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
ha	chinese	Bh	h B
ha	chinese	MMMM	LLLL
ha	chinese	jjm	HH:mm
he	gregorian	yMd	d.M.y
he	gregorian	yMMMMd	y MMMM d
he	gregorian	yMMMMEEEEd	y MMMM d, EEEE
he	gregorian	GyMd	d/M/y G
he	gregorian	HmsS	H:mm:ss.S
he	gregorian	Cms	H:mm:ss
he	gregorian	yMdHmsv	d.M.y, HH:mm:ss v
he	gregorian	Bh	h B
he	gregorian	MMMM	LLLL
he	gregorian	jjm	H:mm
he	japanese	yMd	d.M.y G
he	japanese	yMMMMd	d בMMMM y G
he	japanese	yMMMMEEEEd	EEEE, d בMMMM y G
he	japanese	GyMd	d/M/y GGGGG
he	japanese	HmsS	H:mm:ss.S
he	japanese	Cms	H:mm:ss
he	japanese	yMdHmsv	d.M.y G, H:mm:ss v
he	japanese	Bh	h B
he	japanese	MMMM	LLLL
he	japanese	jjm	H:mm
he	buddhist	yMd	d.M.y G
he	buddhist	yMMMMd	d בMMMM y G
he	buddhist	yMMMMEEEEd	EEEE, d בMMMM y G
he	buddhist	GyMd	d/M/y GGGGG
he	buddhist	HmsS	H:mm:ss.S
he	buddhist	Cms	H:mm:ss
he	buddhist	yMdHmsv	d.M.y G, H:mm:ss v
he	buddhist	Bh	h B
he	buddhist	MMMM	LLLL
he	buddhist	jjm	H:mm
he	chinese	yMd	r-MM-dd
he	chinese	yMMMMd	r(U) MMMM d
he	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
he	chinese	GyMd	r MMM d
he	chinese	HmsS	HH:mm:ss.S
he	chinese	Cms	HH:mm:ss
he	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
he	chinese	Bh	h B
he	chinese	MMMM	LLLL
he	chinese	jjm	HH:mm
hi	gregorian	yMd	d/M/y
hi	gregorian	yMMMMd	y MMMM d
hi	gregorian	yMMMMEEEEd	y MMMM d, EEEE
hi	gregorian	GyMd	GGGGG d/M/y
hi	gregorian	HmsS	HH:mm:ss.S
hi	gregorian	Cms	h:mm:ss a
hi	gregorian	yMdHmsv	d/M/y, HH:mm:ss v
hi	gregorian	Bh	B h
hi	gregorian	MMMM	LLLL
hi	gregorian	jjm	h:mm a
hi	japanese	yMd	G d/M/y
hi	japanese	yMMMMd	G d MMMM y
hi	japanese	yMMMMEEEEd	G EEEE, d MMMM y
hi	japanese	GyMd	GGGGG d/M/y
hi	japanese	HmsS	HH:mm:ss.S
hi	japanese	Cms	h:mm:ss a
hi	japanese	yMdHmsv	G d/M/y, HH:mm:ss v
hi	japanese	Bh	B h
hi	japanese	MMMM	MMMM
hi	japanese	jjm	h:mm a
hi	buddhist	yMd	d/M`/y GGGGG
hi	buddhist	yMMMMd	G d MMMM y
hi	buddhist	yMMMMEEEEd	EEEE, d MMMM y G
hi	buddhist	GyMd	GGGGG d/M/y
hi	buddhist	HmsS	HH:mm:ss.S
hi	buddhist	Cms	h:mm:ss a
hi	buddhist	yMdHmsv	d/M`/y GGGGG, HH:mm:ss v
hi	buddhist	Bh	B h
hi	buddhist	MMMM	MMMM
hi	buddhist	jjm	h:mm a
hi	chinese	yMd	r-MM-dd
hi	chinese	yMMMMd	r(U) MMMM d
hi	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
hi	chinese	GyMd	r MMM d
hi	chinese	HmsS	HH:mm:ss.S
hi	chinese	Cms	h:mm:ss a
hi	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
hi	chinese	Bh	h B
hi	chinese	MMMM	LLLL
hi	chinese	jjm	h:mm a
hi_Latn	gregorian	yMd	d/M/y
hi_Latn	gregorian	yMMMMd	MMMM d, y
hi_Latn	gregorian	yMMMMEEEEd	EEEE, d MMMM y
hi_Latn	gregorian	GyMd	dd/MM/y G
hi_Latn	gregorian	HmsS	HH:mm:ss.S
hi_Latn	gregorian	Cms	h:mm:ss a
hi_Latn	gregorian	yMdHmsv	d/M/y HH:mm:ss v
hi_Latn	gregorian	Bh	h B
hi_Latn	gregorian	MMMM	LLLL
hi_Latn	gregorian	jjm	h:mm a
hi_Latn	japanese	yMd	dd/MM/y GGGGG
hi_Latn	japanese	yMMMMd	d MMMM y G
hi_Latn	japanese	yMMMMEEEEd	EEEE, d MMMM y G
hi_Latn	japanese	GyMd	dd/MM/y GGGGG
hi_Latn	japanese	HmsS	HH:mm:ss.S
hi_Latn	japanese	Cms	h:mm:ss a
hi_Latn	japanese	yMdHmsv	dd/MM/y GGGGG, HH:mm:ss v
hi_Latn	japanese	Bh	h B
hi_Latn	japanese	MMMM	LLLL
hi_Latn	japanese	jjm	h:mm a
hi_Latn	buddhist	yMd	d/M/y GGGGG
hi_Latn	buddhist	yMMMMd	d MMMM, y G
hi_Latn	buddhist	yMMMMEEEEd	EEEE, d MMMM y G
hi_Latn	buddhist	GyMd	dd/MM/y GGGGG
hi_Latn	buddhist	HmsS	HH:mm:ss.S
hi_Latn	buddhist	Cms	h:mm:ss a
hi_Latn	buddhist	yMdHmsv	d/M/y GGGGG, HH:mm:ss v
hi_Latn	buddhist	Bh	h B
hi_Latn	buddhist	MMMM	LLLL
hi_Latn	buddhist	jjm	h:mm a
hi_Latn	chinese	yMd	dd/MM/r
hi_Latn	chinese	yMMMMd	d MMMM r(U)
hi_Latn	chinese	yMMMMEEEEd	EEEE, d MMMM r(U)
hi_Latn	chinese	GyMd	d MMM r
hi_Latn	chinese	HmsS	HH:mm:ss.S
hi_Latn	chinese	Cms	h:mm:ss a
hi_Latn	chinese	yMdHmsv	dd/MM/r, HH:mm:ss v
hi_Latn	chinese	Bh	h B
hi_Latn	chinese	MMMM	LLLL
hi_Latn	chinese	jjm	h:mm a
hr	gregorian	yMd	dd. MM. y.
hr	gregorian	yMMMMd	y MMMM d
hr	gregorian	yMMMMEEEEd	y MMMM d, EEEE
hr	gregorian	GyMd	d. M. y. GGGGG
hr	gregorian	HmsS	HH:mm:ss,S
hr	gregorian	Cms	HH:mm:ss
hr	gregorian	yMdHmsv	dd. MM. y. HH:mm:ss v
hr	gregorian	Bh	h B
hr	gregorian	MMMM	LLLL
hr	gregorian	jjm	HH:mm
hr	japanese	yMd	d. M. y. GGGGG
hr	japanese	yMMMMd	d. MMMM y. GGGGG
hr	japanese	yMMMMEEEEd	EEEE, d. MMMM y. GGGGG
hr	japanese	GyMd	d. M. y. GGGGG
hr	japanese	HmsS	HH:mm:ss,S
hr	japanese	Cms	HH:mm:ss
hr	japanese	yMdHmsv	d. M. y. GGGGG HH:mm:ss (v)
hr	japanese	Bh	h B
hr	japanese	MMMM	LLLL
hr	japanese	jjm	HH:mm
hr	buddhist	yMd	dd. MM. y. GGGGG
hr	buddhist	yMMMMd	d. MMMM y. G
hr	buddhist	yMMMMEEEEd	EEEE, d. MMMM y. G
hr	buddhist	GyMd	d. M. y. GGGGG
hr	buddhist	HmsS	HH:mm:ss,S
hr	buddhist	Cms	HH:mm:ss
hr	buddhist	yMdHmsv	dd. MM. y. GGGGG HH:mm:ss (v)
hr	buddhist	Bh	h B
hr	buddhist	MMMM	LLLL
hr	buddhist	jjm	HH:mm
hr	chinese	yMd	r-MM-dd
hr	chinese	yMMMMd	r(U) MMMM d
hr	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
hr	chinese	GyMd	r MMM d
hr	chinese	HmsS	HH:mm:ss,S
hr	chinese	Cms	HH:mm:ss
hr	chinese	yMdHmsv	r-MM-dd HH:mm:ss (v)
hr	chinese	Bh	h B
hr	chinese	MMMM	LLLL
hr	chinese	jjm	HH:mm
hsb	gregorian	yMd	d.M.y
hsb	gregorian	yMMMMd	y MMMM d
hsb	gregorian	yMMMMEEEEd	y MMMM d, EEEE
hsb	gregorian	GyMd	d.M.y GGGGG
hsb	gregorian	HmsS	H:mm:ss,S
hsb	gregorian	Cms	H:mm:ss
hsb	gregorian	yMdHmsv	d.M.y H:mm:ss v
hsb	gregorian	Bh	h 'hodź'. B
hsb	gregorian	MMMM	LLLL
hsb	gregorian	jjm	H:mm 'hodź'.
hsb	japanese	yMd	d.M.y GGGGG
hsb	japanese	yMMMMd	d. MMMM y G
hsb	japanese	yMMMMEEEEd	EEEE, d. MMMM y G
hsb	japanese	GyMd	d.M.y GGGGG
hsb	japanese	HmsS	HH:mm:ss,S
hsb	japanese	Cms	HH:mm:ss
hsb	japanese	yMdHmsv	d.M.y GGGGG HH:mm:ss v
hsb	japanese	Bh	h 'hodź'. B
hsb	japanese	MMMM	LLLL
hsb	japanese	jjm	HH:mm
hsb	buddhist	yMd	d.M.y GGGGG
hsb	buddhist	yMMMMd	d. MMMM y G
hsb	buddhist	yMMMMEEEEd	EEEE, d. MMMM y G
hsb	buddhist	GyMd	d.M.y GGGGG
hsb	buddhist	HmsS	HH:mm:ss,S
hsb	buddhist	Cms	HH:mm:ss
hsb	buddhist	yMdHmsv	d.M.y GGGGG HH:mm:ss v
hsb	buddhist	Bh	h 'hodź'. B
hsb	buddhist	MMMM	LLLL
hsb	buddhist	jjm	HH:mm
hsb	chinese	yMd	r-MM-dd
hsb	chinese	yMMMMd	r(U) MMMM d
hsb	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
hsb	chinese	GyMd	r MMM d
hsb	chinese	HmsS	HH:mm:ss,S
hsb	chinese	Cms	HH:mm:ss
hsb	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
hsb	chinese	Bh	h B
hsb	chinese	MMMM	LLLL
hsb	chinese	jjm	HH:mm
ht	gregorian	yMd	dd/MM/y
ht	gregorian	yMMMMd	y MMMM d
ht	gregorian	yMMMMEEEEd	y MMMM d, EEEE
ht	gregorian	GyMd	dd/MM/y GGGGG
ht	gregorian	HmsS	HH:mm:ss,S
ht	gregorian	Cms	HH:mm:ss
ht	gregorian	yMdHmsv	dd/MM/y HH:mm:ss v
ht	gregorian	Bh	h B
ht	gregorian	MMMM	LLLL
ht	gregorian	jjm	HH:mm
ht	japanese	yMd	d/M/y GGGGG
ht	japanese	yMMMMd	d MMMM y G
ht	japanese	yMMMMEEEEd	EEEE d MMMM y G
ht	japanese	GyMd	dd/MM/y GGGGG
ht	japanese	HmsS	HH:mm:ss,S
ht	japanese	Cms	HH:mm:ss
ht	japanese	yMdHmsv	d/M/y GGGGG HH:mm:ss v
ht	japanese	Bh	h B
ht	japanese	MMMM	LLLL
ht	japanese	jjm	HH:mm
ht	buddhist	yMd	dd/MM/y GGGGG
ht	buddhist	yMMMMd	d MMMM y G
ht	buddhist	yMMMMEEEEd	EEEE d MMMM y G
ht	buddhist	GyMd	dd/MM/y GGGGG
ht	buddhist	HmsS	HH:mm:ss,S
ht	buddhist	Cms	HH:mm:ss
ht	buddhist	yMdHmsv	dd/MM/y GGGGG HH:mm:ss v
ht	buddhist	Bh	h B
ht	buddhist	MMMM	LLLL
ht	buddhist	jjm	HH:mm
ht	chinese	yMd	d/M/y
ht	chinese	yMMMMd	r(U) MMMM d
ht	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
ht	chinese	GyMd	d MMM U
ht	chinese	HmsS	HH:mm:ss,S
ht	chinese	Cms	HH:mm:ss
ht	chinese	yMdHmsv	d/M/y HH:mm:ss v
ht	chinese	Bh	h B
ht	chinese	MMMM	LLLL
ht	chinese	jjm	HH:mm
hu	gregorian	yMd	y. MM. dd.
hu	gregorian	yMMMMd	y MMMM d
hu	gregorian	yMMMMEEEEd	y MMMM d, EEEE
hu	gregorian	GyMd	GGGGG y. MM. dd.
hu	gregorian	HmsS	H:mm:ss,S
hu	gregorian	Cms	H:mm:ss
hu	gregorian	yMdHmsv	y. MM. dd. HH:mm:ss v
hu	gregorian	Bh	B h
hu	gregorian	MMMM	LLLL
hu	gregorian	jjm	H:mm
hu	japanese	yMd	G y. MM. dd.
hu	japanese	yMMMMd	G y. MMMM d.
hu	japanese	yMMMMEEEEd	G y. MMMM d., EEEE
hu	japanese	GyMd	G y. M. d.
hu	japanese	HmsS	H:mm:ss,S
hu	japanese	Cms	H:mm:ss
hu	japanese	yMdHmsv	G y. MM. dd. H:mm:ss v
hu	japanese	Bh	B h
hu	japanese	MMMM	LLLL
hu	japanese	jjm	H:mm
hu	buddhist	yMd	G y. MM. dd.
hu	buddhist	yMMMMd	G y. MMMM d.
hu	buddhist	yMMMMEEEEd	G y. MMMM d., EEEE
hu	buddhist	GyMd	G y. M. d.
hu	buddhist	HmsS	H:mm:ss,S
hu	buddhist	Cms	H:mm:ss
hu	buddhist	yMdHmsv	G y. MM. dd. H:mm:ss v
hu	buddhist	Bh	B h
hu	buddhist	MMMM	LLLL
hu	buddhist	jjm	H:mm
hu	chinese	yMd	r-MM-dd
hu	chinese	yMMMMd	r(U) MMMM d
hu	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
hu	chinese	GyMd	r MMM d
hu	chinese	HmsS	HH:mm:ss,S
hu	chinese	Cms	HH:mm:ss
hu	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
hu	chinese	Bh	h B
hu	chinese	MMMM	LLLL
hu	chinese	jjm	HH:mm
hy	gregorian	yMd	dd.MM.y
hy	gregorian	yMMMMd	y MMMM d
hy	gregorian	yMMMMEEEEd	y MMMM d, EEEE
hy	gregorian	GyMd	GGGGG dd.MM.y
hy	gregorian	HmsS	H:mm:ss,S
hy	gregorian	Cms	H:mm:ss
hy	gregorian	yMdHmsv	dd.MM.y, HH:mm:ss v
hy	gregorian	Bh	B h-ին
hy	gregorian	MMMM	LLLL
hy	gregorian	jjm	H:mm
hy	japanese	yMd	d.M.y թ., G
hy	japanese	yMMMMd	d MMMM, y թ., G
hy	japanese	yMMMMEEEEd	d MMMM, y թ. G, EEEE
hy	japanese	GyMd	GGGGG dd.MM.y
hy	japanese	HmsS	H:mm:ss,S
hy	japanese	Cms	H:mm:ss
hy	japanese	yMdHmsv	d.M.y թ., G, H:mm:ss v
hy	japanese	Bh	B h-ին
hy	japanese	MMMM	LLLL
hy	japanese	jjm	H:mm
hy	buddhist	yMd	d.M.y թ., G
hy	buddhist	yMMMMd	d MMMM, y թ., G
hy	buddhist	yMMMMEEEEd	d MMMM, y թ. G, EEEE
hy	buddhist	GyMd	GGGGG dd.MM.y
hy	buddhist	HmsS	H:mm:ss,S
hy	buddhist	Cms	H:mm:ss
hy	buddhist	yMdHmsv	d.M.y թ., G, H:mm:ss v
hy	buddhist	Bh	B h-ին
hy	buddhist	MMMM	LLLL
hy	buddhist	jjm	H:mm
hy	chinese	yMd	r-MM-dd
hy	chinese	yMMMMd	r(U) MMMM d
hy	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
hy	chinese	GyMd	r MMM d
hy	chinese	HmsS	HH:mm:ss,S
hy	chinese	Cms	HH:mm:ss
hy	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
hy	chinese	Bh	h B
hy	chinese	MMMM	LLLL
hy	chinese	jjm	HH:mm
id	gregorian	yMd	d/M/y
id	gregorian	yMMMMd	y MMMM d
id	gregorian	yMMMMEEEEd	y MMMM d, EEEE
id	gregorian	GyMd	d/M/y GGGGG
id	gregorian	HmsS	HH.mm.ss,S
id	gregorian	Cms	HH.mm.ss
id	gregorian	yMdHmsv	d/M/y HH.mm.ss v
id	gregorian	Bh	h B
id	gregorian	MMMM	LLLL
id	gregorian	jjm	HH.mm
id	japanese	yMd	d/M/y G
id	japanese	yMMMMd	d MMMM y G
id	japanese	yMMMMEEEEd	EEEE, d MMMM y G
id	japanese	GyMd	d/M/y G
id	japanese	HmsS	HH.mm.ss,S
id	japanese	Cms	HH.mm.ss
id	japanese	yMdHmsv	d/M/y G, HH.mm.ss v
id	japanese	Bh	h B
id	japanese	MMMM	LLLL
id	japanese	jjm	HH.mm
id	buddhist	yMd	d/M/y G
id	buddhist	yMMMMd	d MMMM y G
id	buddhist	yMMMMEEEEd	EEEE, d MMMM y G
id	buddhist	GyMd	d/M/y G
id	buddhist	HmsS	HH.mm.ss,S
id	buddhist	Cms	HH.mm.ss
id	buddhist	yMdHmsv	d/M/y G, HH.mm.ss v
id	buddhist	Bh	h B
id	buddhist	MMMM	LLLL
id	buddhist	jjm	HH.mm
id	chinese	yMd	r-MM-dd
id	chinese	yMMMMd	r(U) MMMM d
id	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
id	chinese	GyMd	r MMM d
id	chinese	HmsS	HH:mm:ss,S
id	chinese	Cms	HH:mm:ss
id	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
id	chinese	Bh	h B
id	chinese	MMMM	LLLL
id	chinese	jjm	HH:mm
ig	gregorian	yMd	d/M/y
ig	gregorian	yMMMMd	y MMMM d
ig	gregorian	yMMMMEEEEd	y MMMM d, EEEE
ig	gregorian	GyMd	G y-MM-dd
ig	gregorian	HmsS	HH:mm:ss.S
ig	gregorian	Cms	HH:mm:ss
ig	gregorian	yMdHmsv	d/M/y, HH:mm:ss v
ig	gregorian	Bh	h B
ig	gregorian	MMMM	LLLL
ig	gregorian	jjm	HH:mm
ig	japanese	yMd	G y-MM-dd
ig	japanese	yMMMMd	G y MMMM d
ig	japanese	yMMMMEEEEd	EEEE, MMMM d, y
ig	japanese	GyMd	G y-MM-dd
ig	japanese	HmsS	HH:mm:ss.S
ig	japanese	Cms	HH:mm:ss
ig	japanese	yMdHmsv	G y-MM-dd, HH:mm:ss v
ig	japanese	Bh	h B
ig	japanese	MMMM	LLLL
ig	japanese	jjm	HH:mm
ig	buddhist	yMd	G y-MM-dd
ig	buddhist	yMMMMd	G y MMMM d
ig	buddhist	yMMMMEEEEd	EEEE, MMMM d, y
ig	buddhist	GyMd	G y-MM-dd
ig	buddhist	HmsS	HH:mm:ss.S
ig	buddhist	Cms	HH:mm:ss
ig	buddhist	yMdHmsv	G y-MM-dd, HH:mm:ss v
ig	buddhist	Bh	h B
ig	buddhist	MMMM	LLLL
ig	buddhist	jjm	HH:mm
ig	chinese	yMd	r-MM-dd
ig	chinese	yMMMMd	r(U) MMMM d
ig	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
ig	chinese	GyMd	r MMM d
ig	chinese	HmsS	HH:mm:ss.S
ig	chinese	Cms	HH:mm:ss
ig	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
ig	chinese	Bh	h B
ig	chinese	MMMM	LLLL
ig	chinese	jjm	HH:mm
is	gregorian	yMd	d.M.y
is	gregorian	yMMMMd	y MMMM d
is	gregorian	yMMMMEEEEd	y MMMM d, EEEE
is	gregorian	GyMd	d/M/y G
is	gregorian	HmsS	HH:mm:ss,S
is	gregorian	Cms	HH:mm:ss
is	gregorian	yMdHmsv	d.M.y, v – HH:mm:ss
is	gregorian	Bh	h B
is	gregorian	MMMM	LLLL
is	gregorian	jjm	HH:mm
is	japanese	yMd	d.M.y G
is	japanese	yMMMMd	d. MMMM y G
is	japanese	yMMMMEEEEd	EEEE, d. MMMM y G
is	japanese	GyMd	d/M/y GGGGG
is	japanese	HmsS	HH:mm:ss,S
is	japanese	Cms	HH:mm:ss
is	japanese	yMdHmsv	d.M.y G, HH:mm:ss v
is	japanese	Bh	h B
is	japanese	MMMM	LLLL
is	japanese	jjm	HH:mm
is	buddhist	yMd	d.M.y G
is	buddhist	yMMMMd	d. MMMM y G
is	buddhist	yMMMMEEEEd	EEEE, d. MMMM y G
is	buddhist	GyMd	d/M/y GGGGG
is	buddhist	HmsS	HH:mm:ss,S
is	buddhist	Cms	HH:mm:ss
is	buddhist	yMdHmsv	d.M.y G, HH:mm:ss v
is	buddhist	Bh	h B
is	buddhist	MMMM	LLLL
is	buddhist	jjm	HH:mm
is	chinese	yMd	r-MM-dd
is	chinese	yMMMMd	r(U) MMMM d
is	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
is	chinese	GyMd	r MMM d
is	chinese	HmsS	HH:mm:ss,S
is	chinese	Cms	HH:mm:ss
is	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
is	chinese	Bh	h B
is	chinese	MMMM	LLLL
is	chinese	jjm	HH:mm
it	gregorian	yMd	dd/MM/y
it	gregorian	yMMMMd	y MMMM d
it	gregorian	yMMMMEEEEd	y MMMM d, EEEE
it	gregorian	GyMd	dd/MM/y G
it	gregorian	HmsS	HH:mm:ss,S
it	gregorian	Cms	HH:mm:ss
it	gregorian	yMdHmsv	dd/MM/y, HH:mm:ss v
it	gregorian	Bh	h B
it	gregorian	MMMM	LLLL
it	gregorian	jjm	HH:mm
it	japanese	yMd	d/M/y GGGGG
it	japanese	yMMMMd	d MMMM y G
it	japanese	yMMMMEEEEd	EEEE d MMMM y G
it	japanese	GyMd	d/M/y GGGGG
it	japanese	HmsS	HH:mm:ss,S
it	japanese	Cms	HH:mm:ss
it	japanese	yMdHmsv	d/M/y GGGGG, HH:mm:ss v
it	japanese	Bh	h B
it	japanese	MMMM	LLLL
it	japanese	jjm	HH:mm
it	buddhist	yMd	d/M/y GGGGG
it	buddhist	yMMMMd	d MMMM y G
it	buddhist	yMMMMEEEEd	EEEE d MMMM y G
it	buddhist	GyMd	d/M/y GGGGG
it	buddhist	HmsS	HH:mm:ss,S
it	buddhist	Cms	HH:mm:ss
it	buddhist	yMdHmsv	d/M/y GGGGG, HH:mm:ss v
it	buddhist	Bh	h B
it	buddhist	MMMM	LLLL
it	buddhist	jjm	HH:mm
it	chinese	yMd	r-MM-dd
it	chinese	yMMMMd	r(U) MMMM d
it	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
it	chinese	GyMd	r MMM d
it	chinese	HmsS	HH:mm:ss,S
it	chinese	Cms	HH:mm:ss
it	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
it	chinese	Bh	h B
it	chinese	MMMM	LLLL
it	chinese	jjm	HH:mm
jv	gregorian	yMd	dd-MM-y
jv	gregorian	yMMMMd	y MMMM d
jv	gregorian	yMMMMEEEEd	y MMMM d, EEEE
jv	gregorian	GyMd	G y-MM-dd
jv	gregorian	HmsS	HH:mm:ss,S
jv	gregorian	Cms	HH:mm:ss
jv	gregorian	yMdHmsv	dd-MM-y, HH:mm:ss v
jv	gregorian	Bh	h B
jv	gregorian	MMMM	LLLL
jv	gregorian	jjm	HH:mm
jv	japanese	yMd	dd - MM - y GGGGG
jv	japanese	yMMMMd	d MMMM y G
jv	japanese	yMMMMEEEEd	EEEE, d MMMM y G
jv	japanese	GyMd	GGGGG dd-MM-y
jv	japanese	HmsS	HH:mm:ss,S
jv	japanese	Cms	HH:mm:ss
jv	japanese	yMdHmsv	dd - MM - y GGGGG HH:mm:ss v
jv	japanese	Bh	h B
jv	japanese	MMMM	LLLL
jv	japanese	jjm	HH:mm
jv	buddhist	yMd	dd - MM - y GGGGG
jv	buddhist	yMMMMd	d MMMM y G
jv	buddhist	yMMMMEEEEd	EEEE, d MMMM y G
jv	buddhist	GyMd	GGGGG dd-MM-y
jv	buddhist	HmsS	HH:mm:ss,S
jv	buddhist	Cms	HH:mm:ss
jv	buddhist	yMdHmsv	dd - MM - y GGGGG HH:mm:ss v
jv	buddhist	Bh	h B
jv	buddhist	MMMM	LLLL
jv	buddhist	jjm	HH:mm
jv	chinese	yMd	r-MM-dd
jv	chinese	yMMMMd	r(U) MMMM d
jv	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
jv	chinese	GyMd	r MMM d
jv	chinese	HmsS	HH:mm:ss,S
jv	chinese	Cms	HH:mm:ss
jv	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
jv	chinese	Bh	h B
jv	chinese	MMMM	LLLL
jv	chinese	jjm	HH:mm
ka	gregorian	yMd	d.M.y
ka	gregorian	yMMMMd	y MMMM d
ka	gregorian	yMMMMEEEEd	y MMMM d, EEEE
ka	gregorian	GyMd	d.M.y GGGGG
ka	gregorian	HmsS	HH:mm:ss,S
ka	gregorian	Cms	HH:mm:ss
ka	gregorian	yMdHmsv	d.M.y, HH:mm:ss v
ka	gregorian	Bh	h B
ka	gregorian	MMMM	LLLL
ka	gregorian	jjm	HH:mm
ka	japanese	yMd	d.M.y G
ka	japanese	yMMMMd	d MMMM, y G
ka	japanese	yMMMMEEEEd	EEEE, d MMMM, y G
ka	japanese	GyMd	d.M.y GGGGG
ka	japanese	HmsS	HH:mm:ss,S
ka	japanese	Cms	HH:mm:ss
ka	japanese	yMdHmsv	d.M.y G, HH:mm:ss v
ka	japanese	Bh	h B
ka	japanese	MMMM	LLLL
ka	japanese	jjm	HH:mm
ka	buddhist	yMd	d.M.y G
ka	buddhist	yMMMMd	d MMMM, y G
ka	buddhist	yMMMMEEEEd	EEEE, d MMMM, y G
ka	buddhist	GyMd	d.M.y GGGGG
ka	buddhist	HmsS	HH:mm:ss,S
ka	buddhist	Cms	HH:mm:ss
ka	buddhist	yMdHmsv	d.M.y G, HH:mm:ss v
ka	buddhist	Bh	h B
ka	buddhist	MMMM	LLLL
ka	buddhist	jjm	HH:mm
ka	chinese	yMd	r-MM-dd
ka	chinese	yMMMMd	r(U) MMMM d
ka	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
ka	chinese	GyMd	r MMM d
ka	chinese	HmsS	HH:mm:ss,S
ka	chinese	Cms	HH:mm:ss
ka	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
ka	chinese	Bh	h B
ka	chinese	MMMM	LLLL
ka	chinese	jjm	HH:mm
kk	gregorian	yMd	dd.MM.y
kk	gregorian	yMMMMd	y MMMM d
kk	gregorian	yMMMMEEEEd	y MMMM d, EEEE
kk	gregorian	GyMd	dd-MM-GGGGG y
kk	gregorian	HmsS	HH:mm:ss,S
kk	gregorian	Cms	HH:mm:ss
kk	gregorian	yMdHmsv	dd.MM.y, HH:mm:ss v
kk	gregorian	Bh	B h
kk	gregorian	MMMM	LLLL
kk	gregorian	jjm	HH:mm
kk	japanese	yMd	GGGGG dd.MM.y
kk	japanese	yMMMMd	G y 'ж'. d MMMM
kk	japanese	yMMMMEEEEd	G y 'ж'. d MMMM, EEEE
kk	japanese	GyMd	d/M/y GGGGG
kk	japanese	HmsS	HH:mm:ss,S
kk	japanese	Cms	HH:mm:ss
kk	japanese	yMdHmsv	GGGGG dd.MM.y HH:mm:ss v
kk	japanese	Bh	B h
kk	japanese	MMMM	LLLL
kk	japanese	jjm	HH:mm
