lang	langCode
http://www.wikidata.org/entity/Q3515603	tro
http://www.wikidata.org/entity/Q3516141	tuh
http://www.wikidata.org/entity/Q3516641	xcv
http://www.wikidata.org/entity/Q3516731	tkw
http://www.wikidata.org/entity/Q3518239	tio
http://www.wikidata.org/entity/Q3518245	tla
http://www.wikidata.org/entity/Q3518362	tef
http://www.wikidata.org/entity/Q3518379	tec
http://www.wikidata.org/entity/Q3518492	tft
http://www.wikidata.org/entity/Q3519302	twe
http://www.wikidata.org/entity/Q3528020	tbj
http://www.wikidata.org/entity/Q3528199	tvo
http://www.wikidata.org/entity/Q3528276	tgc
http://www.wikidata.org/entity/Q3529155	tdu
http://www.wikidata.org/entity/Q3529205	tpz
http://www.wikidata.org/entity/Q3530330	tfi
http://www.wikidata.org/entity/Q3530484	tkn
http://www.wikidata.org/entity/Q3531199	tom
http://www.wikidata.org/entity/Q3531388	tqp
http://www.wikidata.org/entity/Q3531514	tdn
http://www.wikidata.org/entity/Q3531659	txs
http://www.wikidata.org/entity/Q3531660	tnw
http://www.wikidata.org/entity/Q3531666	tnt
http://www.wikidata.org/entity/Q3532208	ttu
http://www.wikidata.org/entity/Q3532756	ttk
http://www.wikidata.org/entity/Q3539279	trn
http://www.wikidata.org/entity/Q3539587	trs
http://www.wikidata.org/entity/Q3541574	xmw
http://www.wikidata.org/entity/Q3541834	tuo
http://www.wikidata.org/entity/Q3541935	tuy
http://www.wikidata.org/entity/Q3542085	lcm
http://www.wikidata.org/entity/Q3542117	tjg
http://www.wikidata.org/entity/Q3542217	tpr
http://www.wikidata.org/entity/Q3542307	twt
http://www.wikidata.org/entity/Q3545044	kkh
http://www.wikidata.org/entity/Q3547080	ivv
http://www.wikidata.org/entity/Q3547642	ubr
http://www.wikidata.org/entity/Q3548186	ulu
http://www.wikidata.org/entity/Q3549180	unm
http://www.wikidata.org/entity/Q3552042	onu
http://www.wikidata.org/entity/Q3553248	tva
http://www.wikidata.org/entity/Q3554582	mpr
http://www.wikidata.org/entity/Q3554807	vrs
http://www.wikidata.org/entity/Q3555689	vra
http://www.wikidata.org/entity/Q3558112	obt
http://www.wikidata.org/entity/Q3558409	vif
http://www.wikidata.org/entity/Q3565058	waj
http://www.wikidata.org/entity/Q3565084	gss
http://www.wikidata.org/entity/Q3565284	lgl
http://www.wikidata.org/entity/Q3565286	yuf
http://www.wikidata.org/entity/Q3566001	gvc
http://www.wikidata.org/entity/Q3566166	wno
http://www.wikidata.org/entity/Q3566463	wru
http://www.wikidata.org/entity/Q3566597	wax
http://www.wikidata.org/entity/Q3566780	wow
http://www.wikidata.org/entity/Q3569569	xwc
http://www.wikidata.org/entity/Q3571097	ane
http://www.wikidata.org/entity/Q3571231	yby
http://www.wikidata.org/entity/Q3571232	jae
http://www.wikidata.org/entity/Q3571238	yar
http://www.wikidata.org/entity/Q3571351	yka
http://www.wikidata.org/entity/Q3571364	yky
http://www.wikidata.org/entity/Q3571876	yrb
http://www.wikidata.org/entity/Q3572020	yva
http://www.wikidata.org/entity/Q3572191	yrn
http://www.wikidata.org/entity/Q3572572	mts
http://www.wikidata.org/entity/Q3573088	nua
http://www.wikidata.org/entity/Q3573115	yab
http://www.wikidata.org/entity/Q3573199	yum
http://www.wikidata.org/entity/Q3573266	yui
http://www.wikidata.org/entity/Q3574815	zty
http://www.wikidata.org/entity/Q3574818	ztq
http://www.wikidata.org/entity/Q3574969	jaj
http://www.wikidata.org/entity/Q3580152	llp
http://www.wikidata.org/entity/Q3588942	eme
http://www.wikidata.org/entity/Q375619	ise
http://www.wikidata.org/entity/Q379130	kji
http://www.wikidata.org/entity/Q3832946	imy
http://www.wikidata.org/entity/Q383701	guq
http://www.wikidata.org/entity/Q384707	afh
http://www.wikidata.org/entity/Q3847648	tog
http://www.wikidata.org/entity/Q387066	gsw-ch
http://www.wikidata.org/entity/Q389827	pad
http://www.wikidata.org/entity/Q3906614	mhr
http://www.wikidata.org/entity/Q3915194	pso
http://www.wikidata.org/entity/Q3915207	tyr
http://www.wikidata.org/entity/Q3915462	hsl
http://www.wikidata.org/entity/Q3915472	psr
http://www.wikidata.org/entity/Q3915483	nsr
http://www.wikidata.org/entity/Q3915496	hds
http://www.wikidata.org/entity/Q3915502	kht
http://www.wikidata.org/entity/Q3915508	prl
http://www.wikidata.org/entity/Q3915511	mfs
http://www.wikidata.org/entity/Q3915517	nnt
http://www.wikidata.org/entity/Q3915654	myr
http://www.wikidata.org/entity/Q3915667	mrf
http://www.wikidata.org/entity/Q3915716	tiz
http://www.wikidata.org/entity/Q3915999	maj
http://www.wikidata.org/entity/Q4121131	nym
http://www.wikidata.org/entity/Q4203802	srl
http://www.wikidata.org/entity/Q4227542	kol
http://www.wikidata.org/entity/Q426254	erg
http://www.wikidata.org/entity/Q427300	aul
http://www.wikidata.org/entity/Q4286473	mql
http://www.wikidata.org/entity/Q4300950	msl
http://www.wikidata.org/entity/Q430138	nrp
http://www.wikidata.org/entity/Q4373396	pt-tl
http://www.wikidata.org/entity/Q4373398	pt-mz
http://www.wikidata.org/entity/Q4409155	sao
http://www.wikidata.org/entity/Q443089	odt
http://www.wikidata.org/entity/Q4477330	es-UY
http://www.wikidata.org/entity/Q4477735	ulf
http://www.wikidata.org/entity/Q4670066	taq
http://www.wikidata.org/entity/Q4689093	afg
http://www.wikidata.org/entity/Q4748974	uhn
http://www.wikidata.org/entity/Q4811870	aua
http://www.wikidata.org/entity/Q4830892	ayz
http://www.wikidata.org/entity/Q4853284	bog
http://www.wikidata.org/entity/Q489011	xcc
http://www.wikidata.org/entity/Q4913743	bhl
http://www.wikidata.org/entity/Q4914077	bon
http://www.wikidata.org/entity/Q4925096	blr
http://www.wikidata.org/entity/Q500522	xaq
http://www.wikidata.org/entity/Q5035141	pt-cv
http://www.wikidata.org/entity/Q505198	son
http://www.wikidata.org/entity/Q505655	wep
http://www.wikidata.org/entity/Q505674	gml
http://www.wikidata.org/entity/Q508854	gos
http://www.wikidata.org/entity/Q5101757	maq
http://www.wikidata.org/entity/Q510544	tno
http://www.wikidata.org/entity/Q510730	es-BO
http://www.wikidata.org/entity/Q5121095	cin
http://www.wikidata.org/entity/Q5128301	nwc
http://www.wikidata.org/entity/Q513736	rml
http://www.wikidata.org/entity/Q5150795	buc
http://www.wikidata.org/entity/Q5174901	csr
http://www.wikidata.org/entity/Q5174904	es-CR
http://www.wikidata.org/entity/Q5192046	csf
http://www.wikidata.org/entity/Q5201809	cse
http://www.wikidata.org/entity/Q520478	cba
http://www.wikidata.org/entity/Q5209052	zhd
http://www.wikidata.org/entity/Q523014	mus
http://www.wikidata.org/entity/Q523823	led
http://www.wikidata.org/entity/Q524102	cav
http://www.wikidata.org/entity/Q5254989	dem
http://www.wikidata.org/entity/Q5272268	dby
http://www.wikidata.org/entity/Q5290820	doq
http://www.wikidata.org/entity/Q530384	dak
http://www.wikidata.org/entity/Q531826	yag
http://www.wikidata.org/entity/Q5348443	esl
http://www.wikidata.org/entity/Q5350305	ekg
http://www.wikidata.org/entity/Q5359560	cbr
http://www.wikidata.org/entity/Q535958	xpu
http://www.wikidata.org/entity/Q5367223	zte
http://www.wikidata.org/entity/Q538364	bjr
http://www.wikidata.org/entity/Q5414796	luo
http://www.wikidata.org/entity/Q5465566	fod
http://www.wikidata.org/entity/Q5520226	gak
http://www.wikidata.org/entity/Q5564185	bbr
http://www.wikidata.org/entity/Q559242	nci
http://www.wikidata.org/entity/Q5616512	pt-gw
http://www.wikidata.org/entity/Q5626813	ztu
http://www.wikidata.org/entity/Q565110	nod
http://www.wikidata.org/entity/Q5699507	hei
http://www.wikidata.org/entity/Q580923	bck
http://www.wikidata.org/entity/Q586907	pgk
http://www.wikidata.org/entity/Q5894342	yue-hk
http://www.wikidata.org/entity/Q592162	ong
http://www.wikidata.org/entity/Q5983460	ian
http://www.wikidata.org/entity/Q603106	czn
http://www.wikidata.org/entity/Q603188	es-EC
http://www.wikidata.org/entity/Q603200	en-JM
http://www.wikidata.org/entity/Q6047309	nhn
http://www.wikidata.org/entity/Q609808	xcm
http://www.wikidata.org/entity/Q609817	zbl
http://www.wikidata.org/entity/Q612220	sdn
http://www.wikidata.org/entity/Q6127418	jcs
http://www.wikidata.org/entity/Q6127433	jls
http://www.wikidata.org/entity/Q615660	mui
http://www.wikidata.org/entity/Q616620	es-MX
http://www.wikidata.org/entity/Q617291	jiv
http://www.wikidata.org/entity/Q626753	awd
http://www.wikidata.org/entity/Q626772	auf
http://www.wikidata.org/entity/Q6298648	lbo
http://www.wikidata.org/entity/Q6349417	tbd
http://www.wikidata.org/entity/Q636479	pml
http://www.wikidata.org/entity/Q637228	kln
http://www.wikidata.org/entity/Q6374586	zsk
http://www.wikidata.org/entity/Q6380723	kzu
http://www.wikidata.org/entity/Q638300	tjm
http://www.wikidata.org/entity/Q6392859	xki
http://www.wikidata.org/entity/Q6410160	sbt
http://www.wikidata.org/entity/Q642581	mqn
http://www.wikidata.org/entity/Q642843	cbu
http://www.wikidata.org/entity/Q6431365	koz
http://www.wikidata.org/entity/Q6441084	xnh
http://www.wikidata.org/entity/Q6443304	kle
http://www.wikidata.org/entity/Q6444696	kup
http://www.wikidata.org/entity/Q6450232	wos
http://www.wikidata.org/entity/Q646718	cwg
http://www.wikidata.org/entity/Q6488084	ztl
http://www.wikidata.org/entity/Q6528643	nuw
http://www.wikidata.org/entity/Q6534917	jos
http://www.wikidata.org/entity/Q6558753	lcl
http://www.wikidata.org/entity/Q6583541	ksu
http://www.wikidata.org/entity/Q6583551	kho
http://www.wikidata.org/entity/Q6583606	lbt
http://www.wikidata.org/entity/Q665624	en-ie
http://www.wikidata.org/entity/Q667747	fip
http://www.wikidata.org/entity/Q668366	gmy
http://www.wikidata.org/entity/Q6685078	dtr
http://www.wikidata.org/entity/Q6694268	ztp
http://www.wikidata.org/entity/Q6709802	lsg
http://www.wikidata.org/entity/Q673895	zay
http://www.wikidata.org/entity/Q674990	bqh
http://www.wikidata.org/entity/Q676492	ssf
http://www.wikidata.org/entity/Q6793754	lsy
http://www.wikidata.org/entity/Q6794095	mhl
http://www.wikidata.org/entity/Q6794395	mgk
http://www.wikidata.org/entity/Q6799710	zmw
http://www.wikidata.org/entity/Q682547	xdc
http://www.wikidata.org/entity/Q6862618	zgm
http://www.wikidata.org/entity/Q686501	xap
http://www.wikidata.org/entity/Q688272	rm-sutsilv
http://www.wikidata.org/entity/Q688309	rm-puter
http://www.wikidata.org/entity/Q688348	rm-sursilv
http://www.wikidata.org/entity/Q688873	rm-rumgr
http://www.wikidata.org/entity/Q6897018	myl
http://www.wikidata.org/entity/Q690181	rm-jauer
http://www.wikidata.org/entity/Q690216	rm-surmiran
http://www.wikidata.org/entity/Q690226	rm-vallader
http://www.wikidata.org/entity/Q6913107	xms
http://www.wikidata.org/entity/Q6913275	mok
http://www.wikidata.org/entity/Q6927809	mzy
http://www.wikidata.org/entity/Q6957967	ndf
http://www.wikidata.org/entity/Q6961792	nbs
http://www.wikidata.org/entity/Q7022396	niy
http://www.wikidata.org/entity/Q7033021	nsi
http://www.wikidata.org/entity/Q7033959	yue
http://www.wikidata.org/entity/Q7049385	zhn
http://www.wikidata.org/entity/Q7050035	mtf
http://www.wikidata.org/entity/Q7079491	arc
http://www.wikidata.org/entity/Q7093790	onb
http://www.wikidata.org/entity/Q7124462	pgu
http://www.wikidata.org/entity/Q7129968	lsp
http://www.wikidata.org/entity/Q7132809	ppe
http://www.wikidata.org/entity/Q7134698	pys
http://www.wikidata.org/entity/Q715278	fox
http://www.wikidata.org/entity/Q715339	okm
http://www.wikidata.org/entity/Q715364	oko
http://www.wikidata.org/entity/Q7156099	pwa
http://www.wikidata.org/entity/Q715755	pwn
http://www.wikidata.org/entity/Q715760	tao
http://www.wikidata.org/entity/Q715766	tay
http://www.wikidata.org/entity/Q716599	sxr
http://www.wikidata.org/entity/Q716604	fos
http://www.wikidata.org/entity/Q716615	bzg
http://www.wikidata.org/entity/Q716627	ckv
http://www.wikidata.org/entity/Q716681	tsu
http://www.wikidata.org/entity/Q716686	trv
http://www.wikidata.org/entity/Q716690	pyu
http://www.wikidata.org/entity/Q716695	xsy
http://www.wikidata.org/entity/Q7185155	cmn-ph
http://www.wikidata.org/entity/Q720192	zng
http://www.wikidata.org/entity/Q721182	kww
http://www.wikidata.org/entity/Q721612	aql
http://www.wikidata.org/entity/Q7258608	psl
http://www.wikidata.org/entity/Q7258609	es-PR
http://www.wikidata.org/entity/Q732131	pri
http://www.wikidata.org/entity/Q732726	tae
http://www.wikidata.org/entity/Q736236	es-PE
http://www.wikidata.org/entity/Q7362575	rms
http://www.wikidata.org/entity/Q7395896	spy
http://www.wikidata.org/entity/Q7399757	saj
http://www.wikidata.org/entity/Q740604	lmu
http://www.wikidata.org/entity/Q7406492	esn
http://www.wikidata.org/entity/Q7413220	ztm
http://www.wikidata.org/entity/Q7419277	ztn
http://www.wikidata.org/entity/Q746723	myu
http://www.wikidata.org/entity/Q749166	eu-biscayan
http://www.wikidata.org/entity/Q749720	tai
http://www.wikidata.org/entity/Q749834	xsc
http://www.wikidata.org/entity/Q750553	pt-br
http://www.wikidata.org/entity/Q7506812	snp
http://www.wikidata.org/entity/Q7511448	sgx
http://www.wikidata.org/entity/Q7541557	svk
http://www.wikidata.org/entity/Q756651	xbc
http://www.wikidata.org/entity/Q758570	auc
http://www.wikidata.org/entity/Q7598268	zgh
http://www.wikidata.org/entity/Q7630513	seo
http://www.wikidata.org/entity/Q7634706	sug
http://www.wikidata.org/entity/Q7636341	sua
http://www.wikidata.org/entity/Q7665714	pt-st
http://www.wikidata.org/entity/Q7675751	twh
http://www.wikidata.org/entity/Q7675798	phk
http://www.wikidata.org/entity/Q7675842	tmm
http://www.wikidata.org/entity/Q7684177	tza
http://www.wikidata.org/entity/Q7688634	ttd
http://www.wikidata.org/entity/Q7690594	tbl
http://www.wikidata.org/entity/Q7692090	tsy
http://www.wikidata.org/entity/Q769809	ktp
http://www.wikidata.org/entity/Q770547	lvk
http://www.wikidata.org/entity/Q771124	alv
http://www.wikidata.org/entity/Q773631	es-PY
http://www.wikidata.org/entity/Q774441	fun
http://www.wikidata.org/entity/Q779632	cwe
http://www.wikidata.org/entity/Q7802959	zts
http://www.wikidata.org/entity/Q7813481	zuh
http://www.wikidata.org/entity/Q7818197	tdi
http://www.wikidata.org/entity/Q7842495	lst
http://www.wikidata.org/entity/Q7853191	tse
http://www.wikidata.org/entity/Q7857052	tmi
http://www.wikidata.org/entity/Q7862029	tyt
http://www.wikidata.org/entity/Q787610	xbm
http://www.wikidata.org/entity/Q7877677	ugn
http://www.wikidata.org/entity/Q788174	ulk
http://www.wikidata.org/entity/Q788423	rwm
http://www.wikidata.org/entity/Q7901470	ugy
http://www.wikidata.org/entity/Q7917392	tr-cy
http://www.wikidata.org/entity/Q7958576	wwa
http://www.wikidata.org/entity/Q7959888	knv
http://www.wikidata.org/entity/Q7960241	wli
http://www.wikidata.org/entity/Q7972683	wsk
http://www.wikidata.org/entity/Q79890	fiu
http://www.wikidata.org/entity/Q8027044	wiu
http://www.wikidata.org/entity/Q8042887	ztg
http://www.wikidata.org/entity/Q8048537	zyg
http://www.wikidata.org/entity/Q8052531	yra
http://www.wikidata.org/entity/Q8053020	yet
http://www.wikidata.org/entity/Q8054983	zyb
http://www.wikidata.org/entity/Q8055002	yon
http://www.wikidata.org/entity/Q8055032	zyn
http://www.wikidata.org/entity/Q8057765	zyj
http://www.wikidata.org/entity/Q806005	bai
http://www.wikidata.org/entity/Q8060373	ysl
http://www.wikidata.org/entity/Q806234	bad
http://www.wikidata.org/entity/Q8063390	ztx
http://www.wikidata.org/entity/Q8065713	zsl
http://www.wikidata.org/entity/Q8066072	znd
http://www.wikidata.org/entity/Q8072097	zib
http://www.wikidata.org/entity/Q8074100	zpq
http://www.wikidata.org/entity/Q8078975	aom
http://www.wikidata.org/entity/Q815549	fr-BE
http://www.wikidata.org/entity/Q820569	es-GQ
http://www.wikidata.org/entity/Q824909	es-CU
http://www.wikidata.org/entity/Q832026	jya
http://www.wikidata.org/entity/Q837985	gmh
http://www.wikidata.org/entity/Q840017	es-VE
http://www.wikidata.org/entity/Q845441	sdc
http://www.wikidata.org/entity/Q853414	cpg
http://www.wikidata.org/entity/Q855215	xib
http://www.wikidata.org/entity/Q856383	xpi
http://www.wikidata.org/entity/Q857295	es-CL
http://www.wikidata.org/entity/Q857858	one
http://www.wikidata.org/entity/Q877881	xpc
http://www.wikidata.org/entity/Q880301	frc
http://www.wikidata.org/entity/Q8843040	giw
http://www.wikidata.org/entity/Q891085	guc
http://www.wikidata.org/entity/Q9040772	hmn
http://www.wikidata.org/entity/Q922399	pt-pt
http://www.wikidata.org/entity/Q924405	cbc
http://www.wikidata.org/entity/Q926742	cdy
http://www.wikidata.org/entity/Q934738	lic
http://www.wikidata.org/entity/Q938216	khw
http://www.wikidata.org/entity/Q940486	pey
http://www.wikidata.org/entity/Q940966	pqe
http://www.wikidata.org/entity/Q942591	daa
http://www.wikidata.org/entity/Q947858	phi
http://www.wikidata.org/entity/Q948514	hto
http://www.wikidata.org/entity/Q950585	ito
http://www.wikidata.org/entity/Q952133	dob
http://www.wikidata.org/entity/Q953082	uuu
http://www.wikidata.org/entity/Q954916	pkn
http://www.wikidata.org/entity/Q957945	tnn
http://www.wikidata.org/entity/Q958414	aro
http://www.wikidata.org/entity/Q962392	des
http://www.wikidata.org/entity/Q966303	uge
http://www.wikidata.org/entity/Q966883	pig
http://www.wikidata.org/entity/Q967031	jeb
http://www.wikidata.org/entity/Q973685	chm
http://www.wikidata.org/entity/Q975399	vma
http://www.wikidata.org/entity/Q10134	tlh
http://www.wikidata.org/entity/Q10179	zu
http://www.wikidata.org/entity/Q10188	zun
http://www.wikidata.org/entity/Q10195	zwa
http://www.wikidata.org/entity/Q10199	zza
http://www.wikidata.org/entity/Q10713	hlu
http://www.wikidata.org/entity/Q10713	xlu
http://www.wikidata.org/entity/Q11059	sa
http://www.wikidata.org/entity/Q12107	br
http://www.wikidata.org/entity/Q12175	gv
http://www.wikidata.org/entity/Q13192	qxq
http://www.wikidata.org/entity/Q13193	fcs
http://www.wikidata.org/entity/Q13196	raj
http://www.wikidata.org/entity/Q13198	rcf
http://www.wikidata.org/entity/Q13199	rm
http://www.wikidata.org/entity/Q13201	rom
http://www.wikidata.org/entity/Q13207	nyn
http://www.wikidata.org/entity/Q1321	es
http://www.wikidata.org/entity/Q13210	rsl
http://www.wikidata.org/entity/Q13214	zap
http://www.wikidata.org/entity/Q13216	za
http://www.wikidata.org/entity/Q13218	xh
http://www.wikidata.org/entity/Q13220	hsn
http://www.wikidata.org/entity/Q13223	sjo
http://www.wikidata.org/entity/Q13229	nmn
http://www.wikidata.org/entity/Q13235	ude
http://www.wikidata.org/entity/Q13238	udm
http://www.wikidata.org/entity/Q13239	ulc
http://www.wikidata.org/entity/Q13244	uln
http://www.wikidata.org/entity/Q13248	hsb
http://www.wikidata.org/entity/Q13249	upv
http://www.wikidata.org/entity/Q13263	ug
http://www.wikidata.org/entity/Q13267	si
http://www.wikidata.org/entity/Q13269	siy
http://www.wikidata.org/entity/Q13271	sms
http://www.wikidata.org/entity/Q13272	den
http://www.wikidata.org/entity/Q13275	so
http://www.wikidata.org/entity/Q13281	sov
http://www.wikidata.org/entity/Q13286	dsb
http://www.wikidata.org/entity/Q13293	sma
http://www.wikidata.org/entity/Q13297	nfr
http://www.wikidata.org/entity/Q13300	nah
http://www.wikidata.org/entity/Q13301	naq
http://www.wikidata.org/entity/Q13303	gld
http://www.wikidata.org/entity/Q13307	na
http://www.wikidata.org/entity/Q13310	nv
http://www.wikidata.org/entity/Q13311	ndc
http://www.wikidata.org/entity/Q13315	crg
http://www.wikidata.org/entity/Q13316	mik
http://www.wikidata.org/entity/Q13321	mic
http://www.wikidata.org/entity/Q13324	min
http://www.wikidata.org/entity/Q13330	mwl
http://www.wikidata.org/entity/Q13336	mhj
http://www.wikidata.org/entity/Q13339	moh
http://www.wikidata.org/entity/Q13343	mdf
http://www.wikidata.org/entity/Q13349	mnw
http://www.wikidata.org/entity/Q13351	moe
http://www.wikidata.org/entity/Q13354	yua
http://www.wikidata.org/entity/Q13356	mzn
http://www.wikidata.org/entity/Q13357	fit
http://www.wikidata.org/entity/Q13358	ruq
http://www.wikidata.org/entity/Q13359	xmf
http://www.wikidata.org/entity/Q13361	gdq
http://www.wikidata.org/entity/Q13363	mez
http://www.wikidata.org/entity/Q13365	mwv
http://www.wikidata.org/entity/Q13366	xmr
http://www.wikidata.org/entity/Q13389	ba
http://www.wikidata.org/entity/Q13955	ar
http://www.wikidata.org/entity/Q1412	fi
http://www.wikidata.org/entity/Q14183	isg
http://www.wikidata.org/entity/Q14185	oc
http://www.wikidata.org/entity/Q14196	af
http://www.wikidata.org/entity/Q14549	sco
http://www.wikidata.org/entity/Q14759	ase
http://www.wikidata.org/entity/Q15065	zsm
http://www.wikidata.org/entity/Q15085	pms
http://www.wikidata.org/entity/Q15087	frp
http://www.wikidata.org/entity/Q1568	hi
http://www.wikidata.org/entity/Q1571	mr
http://www.wikidata.org/entity/Q1617	ur
http://www.wikidata.org/entity/Q1860	en
http://www.wikidata.org/entity/Q19814	roa
http://www.wikidata.org/entity/Q19860	ine
http://www.wikidata.org/entity/Q20823	kkz
http://www.wikidata.org/entity/Q20825	srs
http://www.wikidata.org/entity/Q20826	bea
http://www.wikidata.org/entity/Q20827	tol
http://www.wikidata.org/entity/Q20979	dgr
http://www.wikidata.org/entity/Q21057	gwi
http://www.wikidata.org/entity/Q21058	aht
http://www.wikidata.org/entity/Q21117	esu
http://www.wikidata.org/entity/Q21200	gem
http://www.wikidata.org/entity/Q2268	onw
http://www.wikidata.org/entity/Q22711	pdc
http://www.wikidata.org/entity/Q23014	pfl
http://www.wikidata.org/entity/Q23526	sla
http://www.wikidata.org/entity/Q23855	auq
http://www.wikidata.org/entity/Q25164	nn
http://www.wikidata.org/entity/Q25167	nb
http://www.wikidata.org/entity/Q25258	fo
http://www.wikidata.org/entity/Q25268	afa
http://www.wikidata.org/entity/Q25285	tt
http://www.wikidata.org/entity/Q25289	kw
http://www.wikidata.org/entity/Q25293	cel
http://www.wikidata.org/entity/Q25355	kl
http://www.wikidata.org/entity/Q25433	nds
http://www.wikidata.org/entity/Q25442	wen
http://www.wikidata.org/entity/Q25448	ber
http://www.wikidata.org/entity/Q256	tr
http://www.wikidata.org/entity/Q25946	esx
http://www.wikidata.org/entity/Q25953	xpr
http://www.wikidata.org/entity/Q26245	rue
http://www.wikidata.org/entity/Q26721	gmw
http://www.wikidata.org/entity/Q26986	xnd
http://www.wikidata.org/entity/Q27154	stq
http://www.wikidata.org/entity/Q27175	fy
http://www.wikidata.org/entity/Q27183	ik
http://www.wikidata.org/entity/Q27210	ale
http://www.wikidata.org/entity/Q27403	xga
http://www.wikidata.org/entity/Q27475	ath
http://www.wikidata.org/entity/Q27480	eya
http://www.wikidata.org/entity/Q27567	abq
http://www.wikidata.org/entity/Q27683	ace
http://www.wikidata.org/entity/Q27692	chp
http://www.wikidata.org/entity/Q27709	ads
http://www.wikidata.org/entity/Q27758	apa
http://www.wikidata.org/entity/Q27776	ady
http://www.wikidata.org/entity/Q27782	ing
http://www.wikidata.org/entity/Q27785	tfn
http://www.wikidata.org/entity/Q27792	tli
http://www.wikidata.org/entity/Q27811	aa
http://www.wikidata.org/entity/Q27861	apk
http://www.wikidata.org/entity/Q27864	bcr
http://www.wikidata.org/entity/Q27927	aib
http://www.wikidata.org/entity/Q27963	ynk
http://www.wikidata.org/entity/Q27969	ain
http://www.wikidata.org/entity/Q27970	ypk
http://www.wikidata.org/entity/Q27992	ems
http://www.wikidata.org/entity/Q27993	ess
http://www.wikidata.org/entity/Q28026	ak
http://www.wikidata.org/entity/Q28058	hup
http://www.wikidata.org/entity/Q28060	apw
http://www.wikidata.org/entity/Q28062	kuu
http://www.wikidata.org/entity/Q28064	tgx
http://www.wikidata.org/entity/Q28092	alq
http://www.wikidata.org/entity/Q28156	ysr
http://www.wikidata.org/entity/Q28213	alr
http://www.wikidata.org/entity/Q28224	frr
http://www.wikidata.org/entity/Q28244	am
http://www.wikidata.org/entity/Q28268	tcb
http://www.wikidata.org/entity/Q28269	apl
http://www.wikidata.org/entity/Q28272	haa
http://www.wikidata.org/entity/Q28277	apj
http://www.wikidata.org/entity/Q28281	tau
http://www.wikidata.org/entity/Q28304	koy
http://www.wikidata.org/entity/Q28378	anp
http://www.wikidata.org/entity/Q28400	bzd
http://www.wikidata.org/entity/Q28422	pon
http://www.wikidata.org/entity/Q28427	cal
http://www.wikidata.org/entity/Q28433	njo
http://www.wikidata.org/entity/Q28466	apq
http://www.wikidata.org/entity/Q28477	stw
http://www.wikidata.org/entity/Q28508	hoi
http://www.wikidata.org/entity/Q28535	clc
http://www.wikidata.org/entity/Q28565	taa
http://www.wikidata.org/entity/Q29277	mwc
http://www.wikidata.org/entity/Q29316	rup
http://www.wikidata.org/entity/Q29379	ask
http://www.wikidata.org/entity/Q294	is
http://www.wikidata.org/entity/Q29401	as
http://www.wikidata.org/entity/Q29440	aii
http://www.wikidata.org/entity/Q29474	teo
http://www.wikidata.org/entity/Q29507	ast
http://www.wikidata.org/entity/Q29525	asf
http://www.wikidata.org/entity/Q29540	bar
http://www.wikidata.org/entity/Q29561	av
http://www.wikidata.org/entity/Q29572	ae
http://www.wikidata.org/entity/Q29579	awa
http://www.wikidata.org/entity/Q29902	yuy
http://www.wikidata.org/entity/Q29919	arz
http://www.wikidata.org/entity/Q29921	iu
http://www.wikidata.org/entity/Q29930	eko
http://www.wikidata.org/entity/Q29952	myv
http://www.wikidata.org/entity/Q29960	eve
http://www.wikidata.org/entity/Q29977	cel-gaulish
http://www.wikidata.org/entity/Q30004	evn
http://www.wikidata.org/entity/Q30005	ee
http://www.wikidata.org/entity/Q30007	ext
http://www.wikidata.org/entity/Q30125	tht
http://www.wikidata.org/entity/Q30319	szl
http://www.wikidata.org/entity/Q30898	gil
http://www.wikidata.org/entity/Q31746	lez
http://www.wikidata.org/entity/Q31989	cpe
http://www.wikidata.org/entity/Q32063	pal
http://www.wikidata.org/entity/Q32238	dag
http://www.wikidata.org/entity/Q32288	dml
http://www.wikidata.org/entity/Q32332	dar
http://www.wikidata.org/entity/Q32389	gbz
http://www.wikidata.org/entity/Q32430	dta
http://www.wikidata.org/entity/Q32641	ca-valencia
http://www.wikidata.org/entity/Q32656	dv
http://www.wikidata.org/entity/Q32689	prn
http://www.wikidata.org/entity/Q32704	ve
http://www.wikidata.org/entity/Q32706	dyu
http://www.wikidata.org/entity/Q32724	vec
http://www.wikidata.org/entity/Q32730	doi
http://www.wikidata.org/entity/Q32747	vep
http://www.wikidata.org/entity/Q32762	vro
http://www.wikidata.org/entity/Q32858	vot
http://www.wikidata.org/entity/Q32878	dlg
http://www.wikidata.org/entity/Q32915	crd
http://www.wikidata.org/entity/Q32924	bdq
http://www.wikidata.org/entity/Q32930	bxk
http://www.wikidata.org/entity/Q32934	bib
http://www.wikidata.org/entity/Q32947	sce
http://www.wikidata.org/entity/Q32952	ccp
http://www.wikidata.org/entity/Q32967	cay
http://www.wikidata.org/entity/Q32972	com
http://www.wikidata.org/entity/Q32979	cho
http://www.wikidata.org/entity/Q32983	peh
http://www.wikidata.org/entity/Q33000	bfi
http://www.wikidata.org/entity/Q33012	btx
http://www.wikidata.org/entity/Q33013	dua
http://www.wikidata.org/entity/Q33014	bew
http://www.wikidata.org/entity/Q33017	bbc
http://www.wikidata.org/entity/Q33025	bej
http://www.wikidata.org/entity/Q33030	bsg
http://www.wikidata.org/entity/Q33044	coc
http://www.wikidata.org/entity/Q33049	bal
http://www.wikidata.org/entity/Q33050	dng
