locale	style	input	expected
ka	scientific	999999.9	9,999999E5
ka	compact-short	-1.5E11	-150 მლრ.
ka	compact-short	-100000.0	-100 ათ.
ka	compact-short	-1.5000000000000001E-4	-0,00015
ka	compact-short	-4.9999999999999996E-6	-0,000005
ka	compact-short	0.0015	0,0015
ka	compact-short	1500.0	1,5 ათ.
ka	compact-short	1.5E7	15 მლნ.
ka	compact-short	5.0E8	500 მლნ.
ka	compact-long	-0.01	-0,01
ka	compact-long	0.15000000000000002	0,15
ka	compact-long	1.5E10	15 მილიარდი
kk	decimal	0.01	0,01
kk	percent	-1.5E10	-1 500 000 000 000%
kk	percent	1.0E-6	0,0001%
kk	percent	0.01	1%
kk	percent	999999.9	99 999 990%
kk	percent	1.0E12	100 000 000 000 000%
kk	scientific	-1.0E11	-1E11
kk	scientific	-0.125	-1,25E-1
kk	scientific	-1.0E-5	-1E-5
kk	scientific	1.5000000000000002E-5	1,5E-5
kk	scientific	5000.0	5E3
kk	scientific	500000.0	5E5
kk	compact-short	-1.0E7	-10 млн
kk	compact-short	-12.0	-12
kk	compact-short	-0.135	-0,14
kk	compact-long	-1.5E11	-150 миллиард
kk	compact-long	-100000.0	-100 мың
kk	compact-long	-50000.0	-50 мың
kk	compact-long	-50.0	-50
kk	compact-long	-1.5000000000000001E-4	-0,00015
kk	compact-long	-4.9999999999999996E-6	-0,000005
kk	compact-long	1.0E-5	0,00001
kk	compact-long	15000.0	15 мың
kk	compact-long	1.0E11	100 миллиард
kk_Arab	decimal	-1.0E7	-10,000,000
kk_Arab	decimal	-0.135	-0.135
kk_Arab	decimal	-0.05	-0.05
kk_Arab	percent	-1.0E7	-1,000,000,000%
kk_Arab	percent	-0.135	-13.5%
kk_Arab	percent	-0.05	-5%
kk_Arab	scientific	-1.0E12	-1E12
kk_Arab	scientific	-0.05	-5E-2
kk_Arab	scientific	-1.0E-6	-1E-6
kk_Arab	compact-short	-1.0E11	-100 ملرد
kk_Arab	compact-short	-15000.0	-15 مىڭ
kk_Arab	compact-short	-1.0E-5	-0.00001
kk_Arab	compact-short	0.005	0.005
kk_Arab	compact-short	500.0	500
kk_Arab	compact-short	5000.0	5 مىڭ
kk_Arab	compact-short	1.5E8	150 ملن
kk_Arab	compact-short	5.0E9	5 ميلليارد
kk_Arab	compact-long	-1234567.0	-1.2 ميلليون
kk_Arab	compact-long	-150000.0	-150 مىڭ
kk_Arab	compact-long	-15000.0	-15 مىڭ
kk_Arab	compact-long	-15.0	-15
kk_Arab	compact-long	1.5000000000000002E-5	0.000015
kk_Arab	compact-long	1.5E11	150 ميلليارد
kk_Cyrl	decimal	-5.0E10	-50 000 000 000
kk_Cyrl	decimal	-5.0E9	-5 000 000 000
kk_Cyrl	decimal	-1.5E8	-150 000 000
kk_Cyrl	decimal	-500000.0	-500 000
kk_Cyrl	decimal	-500.0	-500
kk_Cyrl	decimal	-0.005	-0,005
kk_Cyrl	decimal	-5.0E-4	-0,0005
kk_Cyrl	decimal	-1.5000000000000001E-4	-0,00015
kk_Cyrl	decimal	0.015	0,015
kk_Cyrl	decimal	150.0	150
kk_Cyrl	decimal	150000.0	150 000
kk_Cyrl	decimal	1500000.0	1 500 000
kk_Cyrl	percent	-5.0E10	-5 000 000 000 000%
kk_Cyrl	percent	-5.0E9	-500 000 000 000%
kk_Cyrl	percent	-1.5E8	-15 000 000 000%
kk_Cyrl	percent	-5000000.0	-500 000 000%
kk_Cyrl	percent	-100000.0	-10 000 000%
kk_Cyrl	percent	-500.0	-50 000%
kk_Cyrl	percent	-50.0	-5 000%
kk_Cyrl	percent	-0.005	-0,5%
kk_Cyrl	percent	-5.0E-4	-0,05%
kk_Cyrl	scientific	-5.0E10	-5E10
kk_Cyrl	scientific	-5000000.0	-5E6
kk_Cyrl	scientific	-50000.0	-5E4
kk_Cyrl	scientific	-1.0	-1E0
kk_Cyrl	scientific	-0.1	-1E-1
kk_Cyrl	scientific	-5.0E-4	-5E-4
kk_Cyrl	scientific	-1.5000000000000001E-4	-1,5E-4
kk_Cyrl	scientific	1.5E-6	1,5E-6
kk_Cyrl	scientific	0.015	1,5E-2
kk_Cyrl	scientific	150.0	1,5E2
kk_Cyrl	scientific	1.5E12	1,5E12
kk_Cyrl	compact-short	-0.15000000000000002	-0,15
kk_Cyrl	compact-short	0.01	0,01
kk_Cyrl	compact-short	5.0E12	5 трлн
kk_Cyrl	compact-long	1.0E-6	0,000001
kk_Cyrl	compact-long	0.05	0,05
kk_Cyrl	compact-long	2.5	2,5
kk_Cyrl	compact-long	1.0E12	1 триллион
km	decimal	-1.0E11	-100,000,000,000
km	decimal	-1234567.0	-1,234,567
km	decimal	-150000.0	-150,000
km	decimal	-15000.0	-15,000
km	decimal	-1.0E-5	-0.00001
km	decimal	1.5000000000000001E-4	0.00015
km	decimal	10.0	10
km	decimal	5000.0	5,000
km	percent	-1.0E11	-10,000,000,000,000%
km	percent	-15.0	-1,500%
km	percent	-1.23E-4	-0.0123%
km	percent	-1.0E-5	-0.001%
km	percent	10.0	1,000%
km	percent	100000.0	10,000,000%
km	percent	1.5E11	15,000,000,000,000%
km	scientific	0.05	5E-2
km	scientific	0.135	1.35E-1
km	scientific	1.0E7	1E7
km	compact-short	-1.0E9	-1 ប៊ីលាន
km	compact-short	-100000.0	-100 ពាន់
km	compact-short	-1000.0	-1ពាន់
km	compact-short	-100.0	-100
km	compact-short	-1.0	-1
km	compact-short	-0.1	-0.1
km	compact-short	-0.001	-0.001
km	compact-short	5.0E-5	0.00005
km	compact-short	150000.0	150 ពាន់
km	compact-short	1.5E7	15 លាន
km	compact-short	5.0E8	500 លាន
km	compact-short	5.0E11	500 ប៊ីលាន
km	compact-long	-0.05	-0.05
km	compact-long	0.15000000000000002	0.15
km	compact-long	1.5E10	15 ប៊ីលាន
kn	decimal	-5.0E10	-50,000,000,000
kn	decimal	-100000.0	-100,000
kn	decimal	-50000.0	-50,000
kn	decimal	-5.0E-4	-0.0005
kn	decimal	0.0015	0.0015
kn	decimal	15.0	15
kn	decimal	1500.0	1,500
kn	decimal	1.5E7	15,000,000
kn	decimal	5.0E8	500,000,000
kn	percent	-1.0E10	-1,000,000,000,000%
kn	percent	-10000.0	-1,000,000%
kn	percent	-1.0E-4	-0.01%
kn	percent	-4.9999999999999996E-6	-0.0005%
kn	percent	0.0015	0.15%
kn	percent	15.0	1,500%
kn	percent	1500.0	150,000%
kn	percent	1.5E7	1,500,000,000%
kn	percent	5.0E8	50,000,000,000%
kn	scientific	-1.5E11	-1.5E11
kn	scientific	-5.0E9	-5E9
kn	scientific	-1.5E8	-1.5E8
kn	scientific	-500.0	-5E2
kn	scientific	-50.0	-5E1
kn	scientific	-0.005	-5E-3
kn	scientific	-1.5000000000000001E-4	-1.5E-4
kn	scientific	-4.9999999999999996E-6	-5E-6
kn	scientific	3.5	3.5E0
kn	compact-short	-1.5	-1.5
kn	compact-short	2.5	2.5
kn	compact-long	-0.15000000000000002	-0.15
kn	compact-long	1.0E-6	0.000001
kn	compact-long	999999.9	1 ಮಿಲಿಯನ್
kn	compact-long	1.0E12	1 ಟ್ರಿಲಿಯನ್‌
ko	decimal	-1.5E9	-1,500,000,000
ko	decimal	-999.9	-999.9
ko	decimal	-123.0	-123
ko	decimal	0.01	0.01
ko	percent	-1.5E9	-150,000,000,000%
ko	percent	-999.9	-99,990%
ko	percent	-123.0	-12,300%
ko	percent	0.01	1%
ko	scientific	-1.0E11	-1E11
ko	scientific	-15000.0	-1.5E4
ko	scientific	-150.0	-1.5E2
ko	scientific	-0.015	-1.5E-2
ko	scientific	-1.0E-5	-1E-5
ko	scientific	1.5000000000000002E-5	1.5E-5
ko	scientific	1.0E-4	1E-4
ko	scientific	0.005	5E-3
ko	scientific	0.5	5E-1
ko	scientific	5.0	5E0
ko	scientific	500.0	5E2
ko	scientific	1.5E8	1.5E8
ko	scientific	5.0E9	5E9
ko	scientific	1.0E10	1E10
ko	compact-short	-5.0E12	-5조
ko	compact-short	-5.0E7	-5000만
ko	compact-short	-0.01	-0.01
ko	compact-long	-1.0E10	-100억
ko	compact-long	-5.0E9	-50억
ko	compact-long	-1.5E8	-1.5억
ko	compact-long	-10000.0	-1만
ko	compact-long	-500.0	-500
ko	compact-long	-50.0	-50
ko	compact-long	-1.0	-1
ko	compact-long	-0.1	-0.1
ko	compact-long	-0.005	-0.005
ko	compact-long	-1.0E-4	-0.0001
ko	compact-long	15000.0	1.5만
kok	decimal	-1.5E11	-1,50,00,00,00,000
kok	decimal	-5000000.0	-50,00,000
kok	decimal	-1000000.0	-10,00,000
kok	decimal	-50.0	-50
kok	decimal	-1.0	-1
kok	decimal	-0.1	-0.1
kok	decimal	1.5E-6	0.000002
kok	decimal	1.5E12	15,00,00,00,00,000
kok	percent	-500000.0	-50,000,000%
kok	percent	-10000.0	-1,000,000%
kok	percent	-5000.0	-500,000%
kok	percent	-50.0	-5,000%
kok	percent	-1.0	-100%
kok	percent	-0.1	-10%
kok	percent	1.5E-6	0.00015%
kok	percent	1.5E12	150,000,000,000,000%
kok	scientific	-500000.0	-5E5
kok	scientific	-10000.0	-1E4
kok	scientific	-5000.0	-5E3
kok	scientific	-50.0	-5E1
kok	scientific	-1.5000000000000002E-5	-1.5E-5
kok	scientific	1.0E-5	1E-5
kok	scientific	15.0	1.5E1
kok	scientific	1500000.0	1.5E6
kok	scientific	1.0E11	1E11
kok	compact-short	-1.5E10	-15अब्ज
kok	compact-short	-1.5E9	-1.5अब्ज
kok	compact-short	-999.9	-1हज
kok	compact-short	-123.0	-123
kok	compact-short	5.0E7	5कोटी
kok	compact-long	-1.5	-1.5
kok	compact-long	2.5	2.5
kok	compact-long	5.0E7	5 कोटी
kok_Deva	decimal	-1.5E9	-1,50,00,00,000
kok_Deva	decimal	-999.9	-999.9
kok_Deva	decimal	-123.0	-123
kok_Deva	decimal	0.05	0.05
kok_Deva	decimal	2.5	2.5
kok_Deva	percent	-1.5E9	-150,000,000,000%
kok_Deva	percent	-999.9	-99,990%
kok_Deva	percent	-123.0	-12,300%
kok_Deva	percent	0.05	5%
kok_Deva	percent	2.5	250%
kok_Deva	percent	999999.9	99,999,990%
kok_Deva	scientific	-0.125	-1.25E-1
kok_Deva	scientific	0.5	5E-1
kok_Deva	scientific	5.0	5E0
kok_Deva	scientific	5000.0	5E3
kok_Deva	compact-short	-0.05	-0.05
kok_Deva	compact-short	1.5	1.5
kok_Deva	compact-short	1.5E10	15अब्ज
kok_Deva	compact-long	-5000.0	-5 हजार
kok_Deva	compact-long	-1.5000000000000002E-5	-0.000015
kok_Deva	compact-long	0.0015	0.0015
kok_Deva	compact-long	1500.0	1.5 हजार
kok_Deva	compact-long	1.0E8	10 कोटी
ky	decimal	-1.0E11	-100 000 000 000
ky	decimal	-1.0E8	-100 000 000
ky	decimal	-1500000.0	-1 500 000
ky	decimal	-150000.0	-150 000
ky	decimal	-3.5	-3,5
ky	decimal	-1.0E-5	-0,00001
ky	decimal	1.5000000000000002E-5	0,000015
ky	decimal	5.0E-4	0,0005
ky	decimal	0.5	0,5
ky	decimal	5.0	5
ky	decimal	50.0	50
ky	decimal	10000.0	10 000
ky	decimal	5.0E10	50 000 000 000
ky	percent	-1.0E11	-10 000 000 000 000%
ky	percent	-1.0E8	-10 000 000 000%
ky	percent	-15000.0	-1 500 000%
ky	percent	-1.0E-5	-0,001%
ky	percent	5.0E-4	0,05%
ky	percent	0.5	50%
ky	percent	5.0	500%
ky	percent	5.0E10	5 000 000 000 000%
ky	scientific	-1.5E10	-1,5E10
ky	scientific	0.05	5E-2
ky	scientific	5.0E7	5E7
ky	compact-short	-5.0E10	-50 млд
ky	compact-short	-100000.0	-100 миң
ky	compact-short	-5.0	-5
ky	compact-short	-0.5	-0,5
ky	compact-short	-5.0E-4	-0,0005
ky	compact-short	1.5E-6	0,0000015
ky	compact-short	1.5E7	15 млн
ky	compact-short	5.0E8	500 млн
ky	compact-short	1.5E12	1,5 трлн
ky	compact-long	0.15000000000000002	0,15
ky	compact-long	999.9	1 миң
ky	compact-long	1.5E9	1,5 миллиард
lo	decimal	-1.0E10	-10.000.000.000
lo	decimal	-5.0E9	-5.000.000.000
lo	decimal	-1.5E8	-150.000.000
lo	decimal	-500.0	-500
lo	decimal	-50.0	-50
lo	decimal	-5.0	-5
lo	decimal	-0.5	-0,5
lo	decimal	-0.005	-0,005
lo	decimal	-1.0E-4	-0,0001
lo	decimal	15000.0	15.000
lo	decimal	150000.0	150.000
lo	percent	-1.5E11	-15.000.000.000.000%
lo	percent	-500000.0	-50.000.000%
lo	percent	-50000.0	-5.000.000%
lo	percent	-50.0	-5.000%
lo	percent	-5.0	-500%
lo	percent	-0.5	-50%
lo	percent	0.0015	0,15%
lo	percent	1500.0	150.000%
lo	percent	15000.0	1.500.000%
lo	percent	1500000.0	150.000.000%
lo	scientific	-1.0E9	-1E9
lo	scientific	-5000000.0	-5E6
lo	scientific	-1000000.0	-1E6
lo	scientific	-100000.0	-1E5
lo	scientific	-50000.0	-5E4
lo	scientific	-1000.0	-1E3
lo	scientific	-100.0	-1E2
lo	scientific	-0.001	-1E-3
lo	scientific	5.0E-5	5E-5
lo	scientific	0.015	1,5E-2
lo	scientific	3.5	3,5E0
lo	scientific	150.0	1,5E2
lo	scientific	5.0E11	5E11
lo	compact-short	0.05	0,05
lo	compact-short	5.0E12	5 ລ້ານລ້ານ
lo	compact-long	-1.5	-1,5
lo	compact-long	1.0E-6	0,000001
lo	compact-long	0.135	0,14
lo	compact-long	1.0E7	10 ລ້ານ
lo	compact-long	1.0E12	1 ລ້ານລ້ານ
lt	decimal	0.135	0,135
lt	decimal	1.0E7	10 000 000
lt	percent	0.01	1 %
lt	percent	0.135	13,5 %
lt	percent	1.0E7	1 000 000 000 %
lt	scientific	-1.5E12	−1,5×10^12
lt	scientific	-1.0E8	−1×10^8
lt	scientific	-1.5E-6	−1,5×10^−6
lt	scientific	1.5000000000000002E-5	1,5×10^−5
lt	scientific	5.0E-4	5×10^−4
lt	scientific	0.005	5×10^−3
lt	scientific	10.0	1×10^1
lt	scientific	500.0	5×10^2
lt	scientific	1.5E8	1,5×10^8
lt	scientific	5.0E9	5×10^9
lt	scientific	5.0E10	5×10^10
lt	compact-short	-5.0E12	−5 trln.
lt	compact-short	-1.2	−1,2
lt	compact-short	-0.05	−0,05
lt	compact-long	-10000.0	−10 tūkstančių
lt	compact-long	-5000.0	−5 tūkstančiai
lt	compact-long	-5.0	−5
lt	compact-long	-0.5	−0,5
lt	compact-long	0.0015	0,0015
lt	compact-long	1500.0	1,5 tūkstančio
lt	compact-long	1.5E7	15 milijonų
lt	compact-long	5.0E8	500 milijonų
lv	decimal	-1500.0	-1500
lv	decimal	-0.125	-0,125
lv	decimal	-0.0015	-0,0015
lv	decimal	0.001	0,001
lv	decimal	10.0	10
lv	decimal	100.0	100
lv	decimal	5000.0	5000
lv	decimal	50000.0	50 000
lv	decimal	500000.0	500 000
lv	decimal	1.0E9	1 000 000 000
lv	percent	-1500000.0	-150 000 000%
lv	percent	-150000.0	-15 000 000%
lv	percent	4.9999999999999996E-6	0,0005%
lv	percent	1.5000000000000001E-4	0,015%
lv	percent	10.0	1000%
lv	percent	50000.0	5 000 000%
lv	percent	100000.0	10 000 000%
lv	percent	1.5E11	15 000 000 000 000%
lv	scientific	-1.5E9	-1,5E9
lv	scientific	-999.9	-9,999E2
lv	scientific	-123.0	-1,23E2
lv	scientific	-1.5	-1,5E0
lv	compact-short	-5.0E10	-50 mljrd.
lv	compact-short	-5.0E-4	-0,0005
lv	compact-short	1.0E-5	0,00001
lv	compact-short	0.015	0,015
lv	compact-short	150.0	150
lv	compact-short	1.0E11	100 mljrd.
lv	compact-long	-5.0E7	-50 miljoni
lv	compact-long	-0.01	-0,01
lv	compact-long	0.15000000000000002	0,15
lv	compact-long	1.5	1,5
mk	decimal	-5.0E11	-500.000.000.000
mk	decimal	-1.0E8	-100.000.000
mk	decimal	-1500000.0	-1.500.000
mk	decimal	-1234567.0	-1.234.567
mk	decimal	-15.0	-15
mk	decimal	-5.0E-5	-0,00005
mk	decimal	1.5000000000000001E-4	0,00015
mk	decimal	5.0E-4	0,0005
mk	decimal	10000.0	10.000
mk	decimal	500000.0	500.000
mk	decimal	5.0E10	50.000.000.000
mk	percent	-5.0E11	-50.000.000.000.000 %
mk	percent	-1.0E8	-10.000.000.000 %
mk	percent	-5.0E-5	-0,005 %
mk	percent	5.0E-4	0,05 %
mk	percent	10000.0	1.000.000 %
mk	percent	1000000.0	100.000.000 %
mk	percent	5000000.0	500.000.000 %
mk	percent	5.0E10	5.000.000.000.000 %
mk	scientific	-1.5E10	-1,5E10
mk	compact-short	-1.0E10	-10 милј.
mk	compact-short	-50.0	-50
mk	compact-short	-1.0	-1
mk	compact-short	-0.1	-0,1
mk	compact-short	-1.0E-4	-0,0001
mk	compact-short	1.5E-6	0,0000015
mk	compact-short	15000.0	15 илј.
mk	compact-short	1.5E12	1,5 бил.
mk	compact-long	-1.0E7	-10 милиони
mk	compact-long	-2.5	-2,5
mk	compact-long	-0.135	-0,14
mk	compact-long	-0.05	-0,05
mk	compact-long	1.5	1,5
ml	decimal	-500000.0	-5,00,000
ml	decimal	-1000.0	-1,000
ml	decimal	1.0E-5	0.00001
ml	decimal	1500000.0	15,00,000
ml	decimal	1.0E8	10,00,00,000
ml	decimal	1.0E11	1,00,00,00,00,000
ml	percent	-1000.0	-100,000%
ml	percent	1.0E-5	0.001%
ml	percent	1.0E8	10,000,000,000%
ml	percent	1.0E11	10,000,000,000,000%
ml	scientific	-1.0E10	-1E10
ml	scientific	-1000000.0	-1E6
ml	scientific	-500000.0	-5E5
ml	scientific	-10.0	-1E1
ml	scientific	-5.0	-5E0
ml	scientific	-0.5	-5E-1
ml	scientific	-1.0E-4	-1E-4
ml	scientific	1.5E-6	1.5E-6
ml	scientific	0.125	1.25E-1
ml	scientific	15000.0	1.5E4
ml	scientific	1.5E12	1.5E12
ml	compact-short	-1.5E10	-15B
ml	compact-short	-1.5E9	-1.5B
ml	compact-short	-999.9	-1K
ml	compact-short	-123.0	-123
ml	compact-short	0.135	0.14
ml	compact-short	1.0E7	10M
ml	compact-long	-1.5E9	-1.5 ബില്യൺ
ml	compact-long	-999.9	-1 ആയിരം
ml	compact-long	-123.0	-123
ml	compact-long	0.05	0.05
mn	decimal	-2.5	-2.5
mn	decimal	-0.05	-0.05
mn	decimal	1.5E10	15,000,000,000
mn	percent	-0.01	-1%
mn	percent	1.5E10	1,500,000,000,000%
mn	scientific	-2.5	-2.5E0
mn	compact-short	-150000.0	-150 мян
mn	compact-short	-15000.0	-15 мян
mn	compact-short	-1500.0	-1.5 мян
mn	compact-short	-15.0	-15
mn	compact-short	-0.125	-0.12
mn	compact-short	-0.0015	-0.0015
mn	compact-short	5000.0	5 мян
mn	compact-short	50000.0	50 мян
mn	compact-long	-5.0E11	-500 тэрбум
mn	compact-long	-1.0E8	-100 сая
mn	compact-long	-150000.0	-150 мянга
mn	compact-long	-1.23E-4	-0.00012
mn	compact-long	-5.0E-5	-0.00005
mn	compact-long	5.0E-4	0.0005
mn	compact-long	0.001	0.001
mn	compact-long	100.0	100
mn	compact-long	10000.0	10 мянга
mn	compact-long	100000.0	100 мянга
mn	compact-long	1.0E9	1 тэрбум
mn	compact-long	5.0E10	50 тэрбум
mr	decimal	-1.0E7	-१,००,००,०००
mr	decimal	-0.135	-०.१३५
mr	decimal	-0.01	-०.०१
mr	decimal	0.15000000000000002	०.१५
mr	decimal	1.5	१.५
mr	percent	-5.0E7	-५,०००,०००,०००%
mr	percent	-0.01	-१%
mr	percent	1.5	१५०%
mr	scientific	-5.0E7	-५E७
mr	scientific	-12.0	-१.२E१
mr	compact-short	-5.0E11	-५ खर्व
mr	compact-short	-1234567.0	-१२ लाख
mr	compact-short	-150000.0	-१.५ लाख
mr	compact-short	-5.0E-5	-०.००००५
mr	compact-short	4.9999999999999996E-6	०.०००००५
mr	compact-short	1.5000000000000001E-4	०.०००१५
mr	compact-short	0.001	०.००१
mr	compact-short	0.5	०.५
mr	compact-short	5.0	५
mr	compact-short	100.0	१००
mr	compact-short	10000.0	१० ह
mr	compact-short	1.0E9	१ अब्ज
mr	compact-short	1.5E11	१.५ खर्व
mr	compact-long	-3.5	-३.५
mr	compact-long	-0.125	-०.१२
mr	compact-long	0.001	०.००१
mr	compact-long	0.5	०.५
mr	compact-long	5.0	५
mr	compact-long	50.0	५०
mr	compact-long	100.0	१००
mr	compact-long	5000.0	५ हजार
mr	compact-long	1000000.0	१० लाख
mr	compact-long	1.0E9	१ अब्ज
ms	decimal	-1.0E11	-100,000,000,000
ms	decimal	-1.0E8	-100,000,000
ms	decimal	-150000.0	-150,000
ms	decimal	-1.0E-5	-0.00001
ms	decimal	4.9999999999999996E-6	0.000005
ms	decimal	1.5000000000000001E-4	0.00015
ms	decimal	5.0E-4	0.0005
ms	decimal	5.0E10	50,000,000,000
ms	percent	-1.5E12	-150,000,000,000,000%
ms	percent	-1.0E8	-10,000,000,000%
ms	percent	-15000.0	-1,500,000%
ms	percent	-1.5E-6	-0.00015%
ms	percent	5.0E-4	0.05%
ms	percent	0.005	0.5%
ms	percent	500.0	50,000%
ms	percent	1.5E8	15,000,000,000%
ms	percent	5.0E9	500,000,000,000%
ms	percent	5.0E10	5,000,000,000,000%
ms	scientific	-1.5E10	-1.5E10
ms	scientific	0.01	1E-2
ms	scientific	5.0E7	5E7
ms	compact-short	-1.0E10	-10B
ms	compact-short	-1.0E9	-1B
ms	compact-short	-100.0	-100
ms	compact-short	-10.0	-10
ms	compact-short	-5.0	-5
ms	compact-short	-0.5	-0.5
ms	compact-short	-0.001	-0.001
ms	compact-short	-1.5000000000000001E-4	-0.00015
ms	compact-short	-1.0E-4	-0.0001
ms	compact-short	-4.9999999999999996E-6	-0.000005
ms	compact-short	5.0E-5	0.00005
ms	compact-short	0.125	0.12
ms	compact-short	5.0E11	500B
ms	compact-long	-1.0E12	-1 trilion
ms	compact-long	-999999.9	-1 juta
ms	compact-long	-1.0E-6	-0.000001
ms	compact-long	999.9	1 ribu
ms	compact-long	1.5E9	1.5 bilion
my	decimal	-0.15000000000000002	-၀.၁၅
my	decimal	5.0E12	၅,၀၀၀,၀၀၀,၀၀၀,၀၀၀
my	percent	-1.5E9	-၁၅၀,၀၀၀,၀၀၀,၀၀၀%
my	percent	-999.9	-၉၉,၉၉၀%
my	percent	-123.0	-၁၂,၃၀၀%
my	percent	-0.15000000000000002	-၁၅%
my	percent	999999.9	၉၉,၉၉၉,၉၉၀%
my	percent	5.0E7	၅,၀၀၀,၀၀၀,၀၀၀%
my	scientific	-5.0E8	-၅E၈
my	scientific	-1.5E7	-၁.၅E၇
my	scientific	-1.23E-4	-၁.၂၃E-၄
my	scientific	0.5	၅E-၁
my	scientific	5.0	၅E၀
my	scientific	10.0	၁E၁
my	scientific	1000.0	၁E၃
my	scientific	100000.0	၁E၅
my	scientific	5000000.0	၅E၆
my	compact-short	1.5	၁.၅
my	compact-short	999.9	၁ ထောင်
my	compact-short	1.5E9	၁၅၀ ဋေ
my	compact-long	-5.0E10	-၅၀၀၀ ကုဋေ
my	compact-long	-5.0E-4	-၀.၀၀၀၅
my	compact-long	-4.9999999999999996E-6	-၀.၀၀၀၀၀၅
my	compact-long	1.0E-5	၀.၀၀၀၀၁
my	compact-long	15.0	၁၅
my	compact-long	1.0E8	၁၀ ကုဋေ
my	compact-long	1.0E11	ကုဋေ ၁ သောင်း
nb	decimal	0.01	0,01
nb	decimal	999999.9	999 999,9
nb	decimal	5.0E7	50 000 000
nb	decimal	5.0E12	5 000 000 000 000
nb	percent	-1.5E9	−150 000 000 000 %
nb	percent	-999.9	−99 990 %
nb	percent	-123.0	−12 300 %
nb	percent	0.01	1 %
nb	percent	0.135	13,5 %
nb	percent	1.0E7	1 000 000 000 %
nb	scientific	-1.0E8	−1E8
nb	scientific	-1500.0	−1,5E3
nb	scientific	-0.0015	−1,5E−3
nb	scientific	5.0E-4	5E−4
nb	scientific	0.001	1E−3
nb	scientific	0.5	5E−1
nb	scientific	5.0	5E0
nb	scientific	100.0	1E2
nb	scientific	50000.0	5E4
nb	scientific	1.0E9	1E9
nb	scientific	5.0E10	5E10
nb	compact-short	-1.2	−1,2
nb	compact-short	-0.05	−0,05
nb	compact-long	-100000.0	−100 tusen
nb	compact-long	-50000.0	−50 tusen
nb	compact-long	-5000.0	−5 tusen
nb	compact-long	-5.0	−5
nb	compact-long	-0.5	−0,5
nb	compact-long	-1.5000000000000002E-5	−0,000015
nb	compact-long	0.0015	0,0015
nb	compact-long	1500.0	1,5 tusen
nb	compact-long	1.5E7	15 millioner
nb	compact-long	5.0E8	500 millioner
ne	decimal	-10000.0	-१०,०००
ne	decimal	-1000.0	-१,०००
ne	decimal	-50.0	-५०
ne	decimal	1.0E-5	०.००००१
ne	decimal	15.0	१५
ne	decimal	1.0E11	१,००,००,००,००,०००
ne	percent	-100000.0	-१,००,००,०००%
ne	percent	-1000.0	-१,००,०००%
ne	percent	-10.0	-१,०००%
ne	percent	1.0E-5	०.००१%
ne	percent	0.125	१२.५%
ne	percent	15.0	१,५००%
ne	percent	1.0E11	१,००,००,००,००,००,०००%
ne	scientific	-500000.0	-५E५
ne	scientific	-10000.0	-१E४
ne	scientific	-1000.0	-१E३
ne	scientific	-5.0	-५E०
ne	scientific	-0.5	-५E-१
ne	scientific	-1.5000000000000001E-4	-१.५E-४
ne	scientific	1.5E-6	१.५E-६
ne	scientific	1500000.0	१.५E६
ne	scientific	1.0E8	१E८
ne	scientific	1.5E12	१.५E१२
ne	compact-short	-1.5E9	-१.५ अरब
ne	compact-short	-999.9	-१ हजार
ne	compact-short	-123.0	-१२३
ne	compact-short	0.05	०.०५
ne	compact-short	5.0E7	५ करोड
ne	compact-long	-0.15000000000000002	-०.१५
ne	compact-long	0.135	०.१४
ne	compact-long	999999.9	१ करोड
ne	compact-long	1.0E7	१० करोड
nl	decimal	-1.0E11	-100.000.000.000
nl	decimal	-15000.0	-15.000
nl	decimal	-150.0	-150
nl	decimal	-3.5	-3,5
nl	decimal	-0.015	-0,015
nl	decimal	-1.0E-5	-0,00001
nl	decimal	1.0E-4	0,0001
nl	decimal	0.5	0,5
nl	decimal	5.0	5
nl	decimal	50.0	50
nl	decimal	1.0E10	10.000.000.000
nl	percent	-1.0E11	-10.000.000.000.000%
nl	percent	-1.0E8	-10.000.000.000%
nl	percent	-1500000.0	-150.000.000%
nl	percent	-3.5	-350%
nl	percent	-1.23E-4	-0,0123%
nl	percent	-1.0E-5	-0,001%
nl	percent	4.9999999999999996E-6	0,0005%
nl	percent	1.5000000000000001E-4	0,015%
nl	percent	5.0E-4	0,05%
nl	percent	50.0	5.000%
nl	percent	1000000.0	100.000.000%
nl	percent	5.0E10	5.000.000.000.000%
nl	scientific	-0.15000000000000002	-1,5E-1
nl	scientific	1.0E-6	1E-6
nl	scientific	0.05	5E-2
nl	scientific	0.135	1,35E-1
nl	scientific	1.0E7	1E7
nl	scientific	1.0E12	1E12
nl	compact-short	-5.0E9	-5 mld.
nl	compact-short	-1.5E8	-150 mln.
nl	compact-short	-500.0	-500
nl	compact-short	-10.0	-10
nl	compact-short	-0.005	-0,005
nl	compact-short	0.125	0,12
nl	compact-short	150000.0	150K
nl	compact-long	-1.0E12	-1 biljoen
nl	compact-long	-1.0E7	-10 miljoen
nl	compact-long	-1.2	-1,2
nl	compact-long	-0.135	-0,14
nl	compact-long	-1.0E-6	-0,000001
nn	decimal	-0.15000000000000002	−0,15
nn	decimal	0.05	0,05
nn	decimal	0.135	0,135
nn	decimal	1.0E7	10 000 000
nn	percent	-0.15000000000000002	−15 %
nn	percent	0.05	5 %
