locale	style	input	expected
he	compact-long	12.0	12
he	compact-long	123.0	123
he	compact-long	1234.56	‏1.2 אלף
he	compact-long	1234567.0	‏1.2 מיליון
he	compact-long	-1234.56	‎-‏1.2 אלף
he	compact-long	1.23E-4	0.00012
he	compact-long	-0.0	‎-0
hi_Latn	decimal	0.0	0
hi_Latn	decimal	1.0	1
hi_Latn	decimal	1.2	1.2
hi_Latn	decimal	12.0	12
hi_Latn	decimal	123.0	123
hi_Latn	decimal	1234.56	1,234.56
hi_Latn	decimal	1234567.0	12,34,567
hi_Latn	decimal	-1234.56	-1,234.56
hi_Latn	decimal	1.23E-4	0.000123
hi_Latn	decimal	-0.0	-0
hi_Latn	percent	0.0	0%
hi_Latn	percent	1.0	100%
hi_Latn	percent	1.2	120%
hi_Latn	percent	12.0	1,200%
hi_Latn	percent	123.0	12,300%
hi_Latn	percent	1234.56	1,23,456%
hi_Latn	percent	1234567.0	12,34,56,700%
hi_Latn	percent	-1234.56	-1,23,456%
hi_Latn	percent	1.23E-4	0.0123%
hi_Latn	percent	-0.0	-0%
hi_Latn	scientific	0.0	0E0
hi_Latn	scientific	1.0	1E0
hi_Latn	scientific	1.2	1.2E0
hi_Latn	scientific	12.0	1.2E1
hi_Latn	scientific	123.0	1.23E2
hi_Latn	scientific	1234.56	1.23456E3
hi_Latn	scientific	1234567.0	1.234567E6
hi_Latn	scientific	-1234.56	-1.23456E3
hi_Latn	scientific	1.23E-4	1.23E-4
hi_Latn	scientific	-0.0	-0E0
hi_Latn	compact-short	0.0	0
hi_Latn	compact-short	1.0	1
hi_Latn	compact-short	1.2	1.2
hi_Latn	compact-short	12.0	12
hi_Latn	compact-short	123.0	123
hi_Latn	compact-short	1234.56	1.2K
hi_Latn	compact-short	1234567.0	12L
hi_Latn	compact-short	-1234.56	-1.2K
hi_Latn	compact-short	1.23E-4	0.00012
hi_Latn	compact-short	-0.0	-0
hi_Latn	compact-long	0.0	0
hi_Latn	compact-long	1.0	1
hi_Latn	compact-long	1.2	1.2
hi_Latn	compact-long	12.0	12
hi_Latn	compact-long	123.0	123
hi_Latn	compact-long	1234.56	1.2 thousand
hi_Latn	compact-long	1234567.0	12 lakh
hi_Latn	compact-long	-1234.56	-1.2 thousand
hi_Latn	compact-long	1.23E-4	0.00012
hi_Latn	compact-long	-0.0	-0
hr	decimal	0.0	0
hr	decimal	1.0	1
hr	decimal	1.2	1,2
hr	decimal	12.0	12
hr	decimal	123.0	123
hr	decimal	1234.56	1.234,56
hr	decimal	1234567.0	1.234.567
hr	decimal	-1234.56	−1.234,56
hr	decimal	1.23E-4	0,000123
hr	decimal	-0.0	−0
hr	percent	0.0	0 %
hr	percent	1.0	100 %
hr	percent	1.2	120 %
hr	percent	12.0	1.200 %
hr	percent	123.0	12.300 %
hr	percent	1234.56	123.456 %
hr	percent	1234567.0	123.456.700 %
hr	percent	-1234.56	−123.456 %
hr	percent	1.23E-4	0,0123 %
hr	percent	-0.0	−0 %
hr	scientific	0.0	0E0
hr	scientific	1.0	1E0
hr	scientific	1.2	1,2E0
hr	scientific	12.0	1,2E1
hr	scientific	123.0	1,23E2
hr	scientific	1234.56	1,23456E3
hr	scientific	1234567.0	1,234567E6
hr	scientific	-1234.56	−1,23456E3
hr	scientific	1.23E-4	1,23E−4
hr	scientific	-0.0	−0E0
hr	compact-short	0.0	0
hr	compact-short	1.0	1
hr	compact-short	1.2	1,2
hr	compact-short	12.0	12
hr	compact-short	123.0	123
hr	compact-short	1234.56	1,2 tis.
hr	compact-short	1234567.0	1,2 mil.
hr	compact-short	-1234.56	−1,2 tis.
hr	compact-short	1.23E-4	0,00012
hr	compact-short	-0.0	−0
hr	compact-long	0.0	0
hr	compact-long	1.0	1
hr	compact-long	1.2	1,2
hr	compact-long	12.0	12
hr	compact-long	123.0	123
hr	compact-long	1234.56	1,2 tisuće
hr	compact-long	1234567.0	1,2 milijuna
hr	compact-long	-1234.56	−1,2 tisuće
hr	compact-long	1.23E-4	0,00012
hr	compact-long	-0.0	−0
hsb	decimal	0.0	0
hsb	decimal	1.0	1
hsb	decimal	1.2	1,2
hsb	decimal	12.0	12
hsb	decimal	123.0	123
hsb	decimal	1234.56	1.234,56
hsb	decimal	1234567.0	1.234.567
hsb	decimal	-1234.56	-1.234,56
hsb	decimal	1.23E-4	0,000123
hsb	decimal	-0.0	-0
hsb	percent	0.0	0 %
hsb	percent	1.0	100 %
hsb	percent	1.2	120 %
hsb	percent	12.0	1.200 %
hsb	percent	123.0	12.300 %
hsb	percent	1234.56	123.456 %
hsb	percent	1234567.0	123.456.700 %
hsb	percent	-1234.56	-123.456 %
hsb	percent	1.23E-4	0,0123 %
hsb	percent	-0.0	-0 %
hsb	scientific	0.0	0E0
hsb	scientific	1.0	1E0
hsb	scientific	1.2	1,2E0
hsb	scientific	12.0	1,2E1
hsb	scientific	123.0	1,23E2
hsb	scientific	1234.56	1,23456E3
hsb	scientific	1234567.0	1,234567E6
hsb	scientific	-1234.56	-1,23456E3
hsb	scientific	1.23E-4	1,23E-4
hsb	scientific	-0.0	-0E0
hsb	compact-short	0.0	0
hsb	compact-short	1.0	1
hsb	compact-short	1.2	1,2
hsb	compact-short	12.0	12
hsb	compact-short	123.0	123
hsb	compact-short	1234.56	1,2 tys.
hsb	compact-short	1234567.0	1,2 mio.
hsb	compact-short	-1234.56	-1,2 tys.
hsb	compact-short	1.23E-4	0,00012
hsb	compact-short	-0.0	-0
hsb	compact-long	0.0	0
hsb	compact-long	1.0	1
hsb	compact-long	1.2	1,2
hsb	compact-long	12.0	12
hsb	compact-long	123.0	123
hsb	compact-long	1234.56	1,2 tysac
hsb	compact-long	1234567.0	1,2 milionaj
hsb	compact-long	-1234.56	-1,2 tysac
hsb	compact-long	1.23E-4	0,00012
hsb	compact-long	-0.0	-0
ht	decimal	0.0	0
ht	decimal	1.0	1
ht	decimal	1.2	1,2
ht	decimal	12.0	12
ht	decimal	123.0	123
ht	decimal	1234.56	1 234,56
ht	decimal	1234567.0	1 234 567
ht	decimal	-1234.56	-1 234,56
ht	decimal	1.23E-4	0,000123
ht	decimal	-0.0	-0
ht	percent	0.0	0 %
ht	percent	1.0	100 %
ht	percent	1.2	120 %
ht	percent	12.0	1 200 %
ht	percent	123.0	12 300 %
ht	percent	1234.56	123 456 %
ht	percent	1234567.0	123 456 700 %
ht	percent	-1234.56	-123 456 %
ht	percent	1.23E-4	0,0123 %
ht	percent	-0.0	-0 %
ht	scientific	0.0	0E0
ht	scientific	1.0	1E0
ht	scientific	1.2	1,2E0
ht	scientific	12.0	1,2E1
ht	scientific	123.0	1,23E2
ht	scientific	1234.56	1,23456E3
ht	scientific	1234567.0	1,234567E6
ht	scientific	-1234.56	-1,23456E3
ht	scientific	1.23E-4	1,23E-4
ht	scientific	-0.0	-0E0
ht	compact-short	0.0	0
ht	compact-short	1.0	1
ht	compact-short	1.2	1,2
ht	compact-short	12.0	12
ht	compact-short	123.0	123
ht	compact-short	1234.56	1,2 k
ht	compact-short	1234567.0	1,2 M
ht	compact-short	-1234.56	-1,2 k
ht	compact-short	1.23E-4	0,00012
ht	compact-short	-0.0	-0
ht	compact-long	0.0	0
ht	compact-long	1.0	1
ht	compact-long	1.2	1,2
ht	compact-long	12.0	12
ht	compact-long	123.0	123
ht	compact-long	1234.56	1,2 mille
ht	compact-long	1234567.0	1,2 millions
ht	compact-long	-1234.56	-1,2 mille
ht	compact-long	1.23E-4	0,00012
ht	compact-long	-0.0	-0
hu	decimal	0.0	0
hu	decimal	1.0	1
hu	decimal	1.2	1,2
hu	decimal	12.0	12
hu	decimal	123.0	123
hu	decimal	1234.56	1234,56
hu	decimal	1234567.0	1 234 567
hu	decimal	-1234.56	-1234,56
hu	decimal	1.23E-4	0,000123
hu	decimal	-0.0	-0
hu	percent	0.0	0%
hu	percent	1.0	100%
hu	percent	1.2	120%
hu	percent	12.0	1200%
hu	percent	123.0	12 300%
hu	percent	1234.56	123 456%
hu	percent	1234567.0	123 456 700%
hu	percent	-1234.56	-123 456%
hu	percent	1.23E-4	0,0123%
hu	percent	-0.0	-0%
hu	scientific	0.0	0E0
hu	scientific	1.0	1E0
hu	scientific	1.2	1,2E0
hu	scientific	12.0	1,2E1
hu	scientific	123.0	1,23E2
hu	scientific	1234.56	1,23456E3
hu	scientific	1234567.0	1,234567E6
hu	scientific	-1234.56	-1,23456E3
hu	scientific	1.23E-4	1,23E-4
hu	scientific	-0.0	-0E0
hu	compact-short	0.0	0
hu	compact-short	1.0	1
hu	compact-short	1.2	1,2
hu	compact-short	12.0	12
hu	compact-short	123.0	123
hu	compact-short	1234.56	1,2 E
hu	compact-short	1234567.0	1,2 M
hu	compact-short	-1234.56	-1,2 E
hu	compact-short	1.23E-4	0,00012
hu	compact-short	-0.0	-0
hu	compact-long	0.0	0
hu	compact-long	1.0	1
hu	compact-long	1.2	1,2
hu	compact-long	12.0	12
hu	compact-long	123.0	123
hu	compact-long	1234.56	1,2 ezer
hu	compact-long	1234567.0	1,2 millió
hu	compact-long	-1234.56	-1,2 ezer
hu	compact-long	1.23E-4	0,00012
hu	compact-long	-0.0	-0
hy	decimal	0.0	0
hy	decimal	1.0	1
hy	decimal	1.2	1,2
hy	decimal	12.0	12
hy	decimal	123.0	123
hy	decimal	1234.56	1234,56
hy	decimal	1234567.0	1 234 567
hy	decimal	-1234.56	-1234,56
hy	decimal	1.23E-4	0,000123
hy	decimal	-0.0	-0
hy	percent	0.0	0%
hy	percent	1.0	100%
hy	percent	1.2	120%
hy	percent	12.0	1200%
hy	percent	123.0	12 300%
hy	percent	1234.56	123 456%
hy	percent	1234567.0	123 456 700%
hy	percent	-1234.56	-123 456%
hy	percent	1.23E-4	0,0123%
hy	percent	-0.0	-0%
hy	scientific	0.0	0E0
hy	scientific	1.0	1E0
hy	scientific	1.2	1,2E0
hy	scientific	12.0	1,2E1
hy	scientific	123.0	1,23E2
hy	scientific	1234.56	1,23456E3
hy	scientific	1234567.0	1,234567E6
hy	scientific	-1234.56	-1,23456E3
hy	scientific	1.23E-4	1,23E-4
hy	scientific	-0.0	-0E0
hy	compact-short	0.0	0
hy	compact-short	1.0	1
hy	compact-short	1.2	1,2
hy	compact-short	12.0	12
hy	compact-short	123.0	123
hy	compact-short	1234.56	1,2 հզր
hy	compact-short	1234567.0	1,2 մլն
hy	compact-short	-1234.56	-1,2 հզր
hy	compact-short	1.23E-4	0,00012
hy	compact-short	-0.0	-0
hy	compact-long	0.0	0
hy	compact-long	1.0	1
hy	compact-long	1.2	1,2
hy	compact-long	12.0	12
hy	compact-long	123.0	123
hy	compact-long	1234.56	1,2 հազար
hy	compact-long	1234567.0	1,2 միլիոն
hy	compact-long	-1234.56	-1,2 հազար
hy	compact-long	1.23E-4	0,00012
hy	compact-long	-0.0	-0
id	decimal	0.0	0
id	decimal	1.0	1
id	decimal	1.2	1,2
id	decimal	12.0	12
id	decimal	123.0	123
id	decimal	1234.56	1.234,56
id	decimal	1234567.0	1.234.567
id	decimal	-1234.56	-1.234,56
id	decimal	1.23E-4	0,000123
id	decimal	-0.0	-0
id	percent	0.0	0%
id	percent	1.0	100%
id	percent	1.2	120%
id	percent	12.0	1.200%
id	percent	123.0	12.300%
id	percent	1234.56	123.456%
id	percent	1234567.0	123.456.700%
id	percent	-1234.56	-123.456%
id	percent	1.23E-4	0,0123%
id	percent	-0.0	-0%
id	scientific	0.0	0E0
id	scientific	1.0	1E0
id	scientific	1.2	1,2E0
id	scientific	12.0	1,2E1
id	scientific	123.0	1,23E2
id	scientific	1234.56	1,23456E3
id	scientific	1234567.0	1,234567E6
id	scientific	-1234.56	-1,23456E3
id	scientific	1.23E-4	1,23E-4
id	scientific	-0.0	-0E0
id	compact-short	0.0	0
id	compact-short	1.0	1
id	compact-short	1.2	1,2
id	compact-short	12.0	12
id	compact-short	123.0	123
id	compact-short	1234.56	1,2 rb
id	compact-short	1234567.0	1,2 jt
id	compact-short	-1234.56	-1,2 rb
id	compact-short	1.23E-4	0,00012
id	compact-short	-0.0	-0
id	compact-long	0.0	0
id	compact-long	1.0	1
id	compact-long	1.2	1,2
id	compact-long	12.0	12
id	compact-long	123.0	123
id	compact-long	1234.56	1,2 ribu
id	compact-long	1234567.0	1,2 juta
id	compact-long	-1234.56	-1,2 ribu
id	compact-long	1.23E-4	0,00012
id	compact-long	-0.0	-0
ig	decimal	0.0	0
ig	decimal	1.0	1
ig	decimal	1.2	1.2
ig	decimal	12.0	12
ig	decimal	123.0	123
ig	decimal	1234.56	1,234.56
ig	decimal	1234567.0	1,234,567
ig	decimal	-1234.56	-1,234.56
ig	decimal	1.23E-4	0.000123
ig	decimal	-0.0	-0
ig	percent	0.0	0%
ig	percent	1.0	100%
ig	percent	1.2	120%
ig	percent	12.0	1,200%
ig	percent	123.0	12,300%
ig	percent	1234.56	123,456%
ig	percent	1234567.0	123,456,700%
ig	percent	-1234.56	-123,456%
ig	percent	1.23E-4	0.0123%
ig	percent	-0.0	-0%
ig	scientific	0.0	0E0
ig	scientific	1.0	1E0
ig	scientific	1.2	1.2E0
ig	scientific	12.0	1.2E1
ig	scientific	123.0	1.23E2
ig	scientific	1234.56	1.23456E3
ig	scientific	1234567.0	1.234567E6
ig	scientific	-1234.56	-1.23456E3
ig	scientific	1.23E-4	1.23E-4
ig	scientific	-0.0	-0E0
ig	compact-short	0.0	0
ig	compact-short	1.0	1
ig	compact-short	1.2	1.2
ig	compact-short	12.0	12
ig	compact-short	123.0	123
ig	compact-short	1234.56	1.2K
ig	compact-short	1234567.0	1.2M
ig	compact-short	-1234.56	-1.2K
ig	compact-short	1.23E-4	0.00012
ig	compact-short	-0.0	-0
ig	compact-long	0.0	0
ig	compact-long	1.0	1
ig	compact-long	1.2	1.2
ig	compact-long	12.0	12
ig	compact-long	123.0	123
ig	compact-long	1234.56	1.2K
ig	compact-long	1234567.0	1.2M
ig	compact-long	-1234.56	-1.2K
ig	compact-long	1.23E-4	0.00012
ig	compact-long	-0.0	-0
is	decimal	0.0	0
is	decimal	1.0	1
is	decimal	1.2	1,2
is	decimal	12.0	12
is	decimal	123.0	123
is	decimal	1234.56	1.234,56
is	decimal	1234567.0	1.234.567
is	decimal	-1234.56	-1.234,56
is	decimal	1.23E-4	0,000123
is	decimal	-0.0	-0
is	percent	0.0	0%
is	percent	1.0	100%
is	percent	1.2	120%
is	percent	12.0	1.200%
is	percent	123.0	12.300%
is	percent	1234.56	123.456%
is	percent	1234567.0	123.456.700%
is	percent	-1234.56	-123.456%
is	percent	1.23E-4	0,0123%
is	percent	-0.0	-0%
is	scientific	0.0	0E0
is	scientific	1.0	1E0
is	scientific	1.2	1,2E0
is	scientific	12.0	1,2E1
is	scientific	123.0	1,23E2
is	scientific	1234.56	1,23456E3
is	scientific	1234567.0	1,234567E6
is	scientific	-1234.56	-1,23456E3
is	scientific	1.23E-4	1,23E-4
is	scientific	-0.0	-0E0
is	compact-short	0.0	0
is	compact-short	1.0	1
is	compact-short	1.2	1,2
is	compact-short	12.0	12
is	compact-short	123.0	123
is	compact-short	1234.56	1,2 þ.
is	compact-short	1234567.0	1,2 m.
is	compact-short	-1234.56	-1,2 þ.
is	compact-short	1.23E-4	0,00012
is	compact-short	-0.0	-0
is	compact-long	0.0	0
is	compact-long	1.0	1
is	compact-long	1.2	1,2
is	compact-long	12.0	12
is	compact-long	123.0	123
is	compact-long	1234.56	1,2 þúsund
is	compact-long	1234567.0	1,2 milljónir
is	compact-long	-1234.56	-1,2 þúsund
is	compact-long	1.23E-4	0,00012
is	compact-long	-0.0	-0
it	decimal	0.0	0
it	decimal	1.0	1
it	decimal	1.2	1,2
it	decimal	12.0	12
it	decimal	123.0	123
it	decimal	1234.56	1234,56
it	decimal	1234567.0	1.234.567
it	decimal	-1234.56	-1234,56
it	decimal	1.23E-4	0,000123
it	decimal	-0.0	-0
it	percent	0.0	0%
it	percent	1.0	100%
it	percent	1.2	120%
it	percent	12.0	1200%
it	percent	123.0	12.300%
it	percent	1234.56	123.456%
it	percent	1234567.0	123.456.700%
it	percent	-1234.56	-123.456%
it	percent	1.23E-4	0,0123%
it	percent	-0.0	-0%
it	scientific	0.0	0E0
it	scientific	1.0	1E0
it	scientific	1.2	1,2E0
it	scientific	12.0	1,2E1
it	scientific	123.0	1,23E2
it	scientific	1234.56	1,23456E3
it	scientific	1234567.0	1,234567E6
it	scientific	-1234.56	-1,23456E3
it	scientific	1.23E-4	1,23E-4
it	scientific	-0.0	-0E0
it	compact-short	0.0	0
it	compact-short	1.0	1
it	compact-short	1.2	1,2
it	compact-short	12.0	12
it	compact-short	123.0	123
it	compact-short	1234.56	1,2K
it	compact-short	1234567.0	1,2 Mln
it	compact-short	-1234.56	-1,2K
it	compact-short	1.23E-4	0,00012
it	compact-short	-0.0	-0
it	compact-long	0.0	0
it	compact-long	1.0	1
it	compact-long	1.2	1,2
it	compact-long	12.0	12
it	compact-long	123.0	123
it	compact-long	1234.56	1,2 mila
it	compact-long	1234567.0	1,2 milioni
it	compact-long	-1234.56	-1,2 mila
it	compact-long	1.23E-4	0,00012
it	compact-long	-0.0	-0
jv	decimal	0.0	0
jv	decimal	1.0	1
jv	decimal	1.2	1,2
jv	decimal	12.0	12
jv	decimal	123.0	123
jv	decimal	1234.56	1.234,56
jv	decimal	1234567.0	1.234.567
jv	decimal	-1234.56	-1.234,56
jv	decimal	1.23E-4	0,000123
jv	decimal	-0.0	-0
jv	percent	0.0	0%
jv	percent	1.0	100%
jv	percent	1.2	120%
jv	percent	12.0	1.200%
jv	percent	123.0	12.300%
jv	percent	1234.56	123.456%
jv	percent	1234567.0	123.456.700%
jv	percent	-1234.56	-123.456%
jv	percent	1.23E-4	0,0123%
jv	percent	-0.0	-0%
jv	scientific	0.0	0E0
jv	scientific	1.0	1E0
jv	scientific	1.2	1,2E0
jv	scientific	12.0	1,2E1
jv	scientific	123.0	1,23E2
jv	scientific	1234.56	1,23456E3
jv	scientific	1234567.0	1,234567E6
jv	scientific	-1234.56	-1,23456E3
jv	scientific	1.23E-4	1,23E-4
jv	scientific	-0.0	-0E0
jv	compact-short	0.0	0
jv	compact-short	1.0	1
jv	compact-short	1.2	1,2
jv	compact-short	12.0	12
jv	compact-short	123.0	123
jv	compact-short	1234.56	1,2È
jv	compact-short	1234567.0	1,2Y
jv	compact-short	-1234.56	-1,2È
jv	compact-short	1.23E-4	0,00012
jv	compact-short	-0.0	-0
jv	compact-long	0.0	0
jv	compact-long	1.0	1
jv	compact-long	1.2	1,2
jv	compact-long	12.0	12
jv	compact-long	123.0	123
jv	compact-long	1234.56	1,2 èwu
jv	compact-long	1234567.0	1,2 yuta
jv	compact-long	-1234.56	-1,2 èwu
jv	compact-long	1.23E-4	0,00012
jv	compact-long	-0.0	-0
ka	decimal	0.0	0
ka	decimal	1.0	1
ka	decimal	1.2	1,2
ka	decimal	12.0	12
ka	decimal	123.0	123
ka	decimal	1234.56	1234,56
ka	decimal	1234567.0	1 234 567
ka	decimal	-1234.56	-1234,56
ka	decimal	1.23E-4	0,000123
ka	decimal	-0.0	-0
ka	percent	0.0	0%
ka	percent	1.0	100%
ka	percent	1.2	120%
ka	percent	12.0	1200%
ka	percent	123.0	12 300%
ka	percent	1234.56	123 456%
ka	percent	1234567.0	123 456 700%
ka	percent	-1234.56	-123 456%
ka	percent	1.23E-4	0,0123%
ka	percent	-0.0	-0%
ka	scientific	0.0	0E0
ka	scientific	1.0	1E0
ka	scientific	1.2	1,2E0
ka	scientific	12.0	1,2E1
ka	scientific	123.0	1,23E2
ka	scientific	1234.56	1,23456E3
ka	scientific	1234567.0	1,234567E6
ka	scientific	-1234.56	-1,23456E3
ka	scientific	1.23E-4	1,23E-4
ka	scientific	-0.0	-0E0
ka	compact-short	0.0	0
ka	compact-short	1.0	1
ka	compact-short	1.2	1,2
ka	compact-short	12.0	12
ka	compact-short	123.0	123
ka	compact-short	1234.56	1,2 ათ.
ka	compact-short	1234567.0	1,2 მლნ.
ka	compact-short	-1234.56	-1,2 ათ.
ka	compact-short	1.23E-4	0,00012
ka	compact-short	-0.0	-0
ka	compact-long	0.0	0
ka	compact-long	1.0	1
ka	compact-long	1.2	1,2
ka	compact-long	12.0	12
ka	compact-long	123.0	123
ka	compact-long	1234.56	1,2 ათასი
ka	compact-long	1234567.0	1,2 მილიონი
ka	compact-long	-1234.56	-1,2 ათასი
ka	compact-long	1.23E-4	0,00012
ka	compact-long	-0.0	-0
kk	decimal	0.0	0
kk	decimal	1.0	1
kk	decimal	1.2	1,2
kk	decimal	12.0	12
kk	decimal	123.0	123
kk	decimal	1234.56	1 234,56
kk	decimal	1234567.0	1 234 567
kk	decimal	-1234.56	-1 234,56
kk	decimal	1.23E-4	0,000123
kk	decimal	-0.0	-0
kk	percent	0.0	0%
kk	percent	1.0	100%
kk	percent	1.2	120%
kk	percent	12.0	1 200%
kk	percent	123.0	12 300%
kk	percent	1234.56	123 456%
kk	percent	1234567.0	123 456 700%
kk	percent	-1234.56	-123 456%
kk	percent	1.23E-4	0,0123%
kk	percent	-0.0	-0%
kk	scientific	0.0	0E0
kk	scientific	1.0	1E0
kk	scientific	1.2	1,2E0
kk	scientific	12.0	1,2E1
kk	scientific	123.0	1,23E2
kk	scientific	1234.56	1,23456E3
kk	scientific	1234567.0	1,234567E6
kk	scientific	-1234.56	-1,23456E3
kk	scientific	1.23E-4	1,23E-4
kk	scientific	-0.0	-0E0
kk	compact-short	0.0	0
kk	compact-short	1.0	1
kk	compact-short	1.2	1,2
kk	compact-short	12.0	12
kk	compact-short	123.0	123
kk	compact-short	1234.56	1,2 мың
kk	compact-short	1234567.0	1,2 млн
kk	compact-short	-1234.56	-1,2 мың
kk	compact-short	1.23E-4	0,00012
kk	compact-short	-0.0	-0
kk	compact-long	0.0	0
kk	compact-long	1.0	1
kk	compact-long	1.2	1,2
kk	compact-long	12.0	12
kk	compact-long	123.0	123
kk	compact-long	1234.56	1,2 мың
kk	compact-long	1234567.0	1,2 миллион
kk	compact-long	-1234.56	-1,2 мың
kk	compact-long	1.23E-4	0,00012
kk	compact-long	-0.0	-0
kk_Arab	decimal	0.0	0
kk_Arab	decimal	1.0	1
kk_Arab	decimal	1.2	1.2
kk_Arab	decimal	12.0	12
kk_Arab	decimal	123.0	123
kk_Arab	decimal	1234.56	1,234.56
kk_Arab	decimal	1234567.0	1,234,567
kk_Arab	decimal	-1234.56	-1,234.56
kk_Arab	decimal	1.23E-4	0.000123
kk_Arab	decimal	-0.0	-0
kk_Arab	percent	0.0	0%
kk_Arab	percent	1.0	100%
kk_Arab	percent	1.2	120%
kk_Arab	percent	12.0	1,200%
kk_Arab	percent	123.0	12,300%
kk_Arab	percent	1234.56	123,456%
kk_Arab	percent	1234567.0	123,456,700%
kk_Arab	percent	-1234.56	-123,456%
kk_Arab	percent	1.23E-4	0.0123%
kk_Arab	percent	-0.0	-0%
kk_Arab	scientific	0.0	0E0
kk_Arab	scientific	1.0	1E0
kk_Arab	scientific	1.2	1.2E0
kk_Arab	scientific	12.0	1.2E1
kk_Arab	scientific	123.0	1.23E2
kk_Arab	scientific	1234.56	1.23456E3
kk_Arab	scientific	1234567.0	1.234567E6
kk_Arab	scientific	-1234.56	-1.23456E3
kk_Arab	scientific	1.23E-4	1.23E-4
kk_Arab	scientific	-0.0	-0E0
kk_Arab	compact-short	0.0	0
kk_Arab	compact-short	1.0	1
kk_Arab	compact-short	1.2	1.2
kk_Arab	compact-short	12.0	12
kk_Arab	compact-short	123.0	123
kk_Arab	compact-short	1234.56	1.2 مىڭ
kk_Arab	compact-short	1234567.0	1.2 ميلليون
kk_Arab	compact-short	-1234.56	-1.2 مىڭ
kk_Arab	compact-short	1.23E-4	0.00012
kk_Arab	compact-short	-0.0	-0
kk_Arab	compact-long	0.0	0
kk_Arab	compact-long	1.0	1
kk_Arab	compact-long	1.2	1.2
kk_Arab	compact-long	12.0	12
kk_Arab	compact-long	123.0	123
kk_Arab	compact-long	1234.56	1.2 مىڭ
kk_Arab	compact-long	1234567.0	1.2 ميلليون
kk_Arab	compact-long	-1234.56	-1.2 مىڭ
kk_Arab	compact-long	1.23E-4	0.00012
kk_Arab	compact-long	-0.0	-0
kk_Cyrl	decimal	0.0	0
kk_Cyrl	decimal	1.0	1
kk_Cyrl	decimal	1.2	1,2
kk_Cyrl	decimal	12.0	12
kk_Cyrl	decimal	123.0	123
kk_Cyrl	decimal	1234.56	1 234,56
kk_Cyrl	decimal	1234567.0	1 234 567
kk_Cyrl	decimal	-1234.56	-1 234,56
kk_Cyrl	decimal	1.23E-4	0,000123
kk_Cyrl	decimal	-0.0	-0
kk_Cyrl	percent	0.0	0%
kk_Cyrl	percent	1.0	100%
kk_Cyrl	percent	1.2	120%
kk_Cyrl	percent	12.0	1 200%
kk_Cyrl	percent	123.0	12 300%
kk_Cyrl	percent	1234.56	123 456%
kk_Cyrl	percent	1234567.0	123 456 700%
kk_Cyrl	percent	-1234.56	-123 456%
kk_Cyrl	percent	1.23E-4	0,0123%
kk_Cyrl	percent	-0.0	-0%
kk_Cyrl	scientific	0.0	0E0
kk_Cyrl	scientific	1.0	1E0
kk_Cyrl	scientific	1.2	1,2E0
kk_Cyrl	scientific	12.0	1,2E1
kk_Cyrl	scientific	123.0	1,23E2
kk_Cyrl	scientific	1234.56	1,23456E3
kk_Cyrl	scientific	1234567.0	1,234567E6
kk_Cyrl	scientific	-1234.56	-1,23456E3
kk_Cyrl	scientific	1.23E-4	1,23E-4
kk_Cyrl	scientific	-0.0	-0E0
kk_Cyrl	compact-short	0.0	0
kk_Cyrl	compact-short	1.0	1
kk_Cyrl	compact-short	1.2	1,2
kk_Cyrl	compact-short	12.0	12
kk_Cyrl	compact-short	123.0	123
kk_Cyrl	compact-short	1234.56	1,2 мың
kk_Cyrl	compact-short	1234567.0	1,2 млн
kk_Cyrl	compact-short	-1234.56	-1,2 мың
kk_Cyrl	compact-short	1.23E-4	0,00012
kk_Cyrl	compact-short	-0.0	-0
kk_Cyrl	compact-long	0.0	0
kk_Cyrl	compact-long	1.0	1
kk_Cyrl	compact-long	1.2	1,2
kk_Cyrl	compact-long	12.0	12
kk_Cyrl	compact-long	123.0	123
kk_Cyrl	compact-long	1234.56	1,2 мың
kk_Cyrl	compact-long	1234567.0	1,2 миллион
kk_Cyrl	compact-long	-1234.56	-1,2 мың
kk_Cyrl	compact-long	1.23E-4	0,00012
kk_Cyrl	compact-long	-0.0	-0
km	decimal	0.0	0
km	decimal	1.0	1
km	decimal	1.2	1.2
km	decimal	12.0	12
km	decimal	123.0	123
km	decimal	1234.56	1,234.56
km	decimal	1234567.0	1,234,567
km	decimal	-1234.56	-1,234.56
km	decimal	1.23E-4	0.000123
km	decimal	-0.0	-0
km	percent	0.0	0%
km	percent	1.0	100%
km	percent	1.2	120%
km	percent	12.0	1,200%
km	percent	123.0	12,300%
km	percent	1234.56	123,456%
km	percent	1234567.0	123,456,700%
km	percent	-1234.56	-123,456%
km	percent	1.23E-4	0.0123%
km	percent	-0.0	-0%
km	scientific	0.0	0E0
km	scientific	1.0	1E0
km	scientific	1.2	1.2E0
km	scientific	12.0	1.2E1
km	scientific	123.0	1.23E2
km	scientific	1234.56	1.23456E3
km	scientific	1234567.0	1.234567E6
km	scientific	-1234.56	-1.23456E3
km	scientific	1.23E-4	1.23E-4
km	scientific	-0.0	-0E0
km	compact-short	0.0	0
km	compact-short	1.0	1
km	compact-short	1.2	1.2
km	compact-short	12.0	12
km	compact-short	123.0	123
km	compact-short	1234.56	1.2ពាន់
km	compact-short	1234567.0	1.2 លាន
km	compact-short	-1234.56	-1.2ពាន់
km	compact-short	1.23E-4	0.00012
km	compact-short	-0.0	-0
km	compact-long	0.0	0
km	compact-long	1.0	1
