locale	style	input	expected
hi	scientific	-0.005	-5E-3
hi	scientific	-0.0015	-1.5E-3
hi	scientific	-0.001	-1E-3
hi	scientific	-5.0E-4	-5E-4
hi	scientific	-1.5000000000000001E-4	-1.5E-4
hi	scientific	-1.23E-4	-1.23E-4
hi	scientific	-1.0E-4	-1E-4
hi	scientific	-5.0E-5	-5E-5
hi	scientific	-1.5000000000000002E-5	-1.5E-5
hi	scientific	-1.0E-5	-1E-5
hi	scientific	-4.9999999999999996E-6	-5E-6
hi	scientific	-1.5E-6	-1.5E-6
hi	scientific	-1.0E-6	-1E-6
hi	scientific	1.0E-6	1E-6
hi	scientific	1.5E-6	1.5E-6
hi	scientific	4.9999999999999996E-6	5E-6
hi	scientific	1.0E-5	1E-5
hi	scientific	1.5000000000000002E-5	1.5E-5
hi	scientific	5.0E-5	5E-5
hi	scientific	1.0E-4	1E-4
hi	scientific	1.5000000000000001E-4	1.5E-4
hi	scientific	5.0E-4	5E-4
hi	scientific	0.001	1E-3
hi	scientific	0.0015	1.5E-3
hi	scientific	0.005	5E-3
hi	scientific	0.01	1E-2
hi	scientific	0.015	1.5E-2
hi	scientific	0.05	5E-2
hi	scientific	0.1	1E-1
hi	scientific	0.125	1.25E-1
hi	scientific	0.135	1.35E-1
hi	scientific	0.15000000000000002	1.5E-1
hi	scientific	0.5	5E-1
hi	scientific	1.5	1.5E0
hi	scientific	2.5	2.5E0
hi	scientific	3.5	3.5E0
hi	scientific	5.0	5E0
hi	scientific	10.0	1E1
hi	scientific	15.0	1.5E1
hi	scientific	50.0	5E1
hi	scientific	100.0	1E2
hi	scientific	150.0	1.5E2
hi	scientific	500.0	5E2
hi	scientific	999.9	9.999E2
hi	scientific	1000.0	1E3
hi	scientific	1500.0	1.5E3
hi	scientific	5000.0	5E3
hi	scientific	10000.0	1E4
hi	scientific	15000.0	1.5E4
hi	scientific	50000.0	5E4
hi	scientific	100000.0	1E5
hi	scientific	150000.0	1.5E5
hi	scientific	500000.0	5E5
hi	scientific	999999.9	9.999999E5
hi	scientific	1000000.0	1E6
hi	scientific	1500000.0	1.5E6
hi	scientific	5000000.0	5E6
hi	scientific	1.0E7	1E7
hi	scientific	1.5E7	1.5E7
hi	scientific	5.0E7	5E7
hi	scientific	1.0E8	1E8
hi	scientific	1.5E8	1.5E8
hi	scientific	5.0E8	5E8
hi	scientific	1.0E9	1E9
hi	scientific	1.5E9	1.5E9
hi	scientific	5.0E9	5E9
hi	scientific	1.0E10	1E10
hi	scientific	1.5E10	1.5E10
hi	scientific	5.0E10	5E10
hi	scientific	1.0E11	1E11
hi	scientific	1.5E11	1.5E11
hi	scientific	5.0E11	5E11
hi	scientific	1.0E12	1E12
hi	scientific	1.5E12	1.5E12
hi	scientific	5.0E12	5E12
hi	compact-short	-5.0E12	-50 ख॰
hi	compact-short	-1.5E12	-15 ख॰
hi	compact-short	-1.0E12	-10 ख॰
hi	compact-short	-5.0E11	-5 ख॰
hi	compact-short	-1.5E11	-1.5 ख॰
hi	compact-short	-1.0E11	-1 ख॰
hi	compact-short	-5.0E10	-50 अ॰
hi	compact-short	-1.5E10	-15 अ॰
hi	compact-short	-1.0E10	-10 अ॰
hi	compact-short	-5.0E9	-5 अ॰
hi	compact-short	-1.5E9	-1.5 अ॰
hi	compact-short	-1.0E9	-1 अ॰
hi	compact-short	-5.0E8	-50 क॰
hi	compact-short	-1.5E8	-15 क॰
hi	compact-short	-1.0E8	-10 क॰
hi	compact-short	-5.0E7	-5 क॰
hi	compact-short	-1.5E7	-1.5 क॰
hi	compact-short	-1.0E7	-1 क॰
hi	compact-short	-5000000.0	-50 लाख
hi	compact-short	-1500000.0	-15 लाख
hi	compact-short	-1234567.0	-12 लाख
hi	compact-short	-1000000.0	-10 लाख
hi	compact-short	-999999.9	-10 लाख
hi	compact-short	-500000.0	-5 लाख
hi	compact-short	-150000.0	-1.5 लाख
hi	compact-short	-100000.0	-1 लाख
hi	compact-short	-50000.0	-50 हज़ार
hi	compact-short	-15000.0	-15 हज़ार
hi	compact-short	-10000.0	-10 हज़ार
hi	compact-short	-5000.0	-5 हज़ार
hi	compact-short	-1500.0	-1.5 हज़ार
hi	compact-short	-1000.0	-1 हज़ार
hi	compact-short	-999.9	-1 हज़ार
hi	compact-short	-500.0	-500
hi	compact-short	-150.0	-150
hi	compact-short	-123.0	-123
hi	compact-short	-100.0	-100
hi	compact-short	-50.0	-50
hi	compact-short	-15.0	-15
hi	compact-short	-12.0	-12
hi	compact-short	-10.0	-10
hi	compact-short	-5.0	-5
hi	compact-short	-3.5	-3.5
hi	compact-short	-2.5	-2.5
hi	compact-short	-1.5	-1.5
hi	compact-short	-1.2	-1.2
hi	compact-short	-1.0	-1
hi	compact-short	-0.5	-0.5
hi	compact-short	-0.15000000000000002	-0.15
hi	compact-short	-0.135	-0.14
hi	compact-short	-0.125	-0.12
hi	compact-short	-0.1	-0.1
hi	compact-short	-0.05	-0.05
hi	compact-short	-0.015	-0.015
hi	compact-short	-0.01	-0.01
hi	compact-short	-0.005	-0.005
hi	compact-short	-0.0015	-0.0015
hi	compact-short	-0.001	-0.001
hi	compact-short	-5.0E-4	-0.0005
hi	compact-short	-1.5000000000000001E-4	-0.00015
hi	compact-short	-1.23E-4	-0.00012
hi	compact-short	-1.0E-4	-0.0001
hi	compact-short	-5.0E-5	-0.00005
hi	compact-short	-1.5000000000000002E-5	-0.000015
hi	compact-short	-1.0E-5	-0.00001
hi	compact-short	-4.9999999999999996E-6	-0.000005
hi	compact-short	-1.5E-6	-0.0000015
hi	compact-short	-1.0E-6	-0.000001
hi	compact-short	1.0E-6	0.000001
hi	compact-short	1.5E-6	0.0000015
hi	compact-short	4.9999999999999996E-6	0.000005
hi	compact-short	1.0E-5	0.00001
hi	compact-short	1.5000000000000002E-5	0.000015
hi	compact-short	5.0E-5	0.00005
hi	compact-short	1.0E-4	0.0001
hi	compact-short	1.5000000000000001E-4	0.00015
hi	compact-short	5.0E-4	0.0005
hi	compact-short	0.001	0.001
hi	compact-short	0.0015	0.0015
hi	compact-short	0.005	0.005
hi	compact-short	0.01	0.01
hi	compact-short	0.015	0.015
hi	compact-short	0.05	0.05
hi	compact-short	0.1	0.1
hi	compact-short	0.125	0.12
hi	compact-short	0.135	0.14
hi	compact-short	0.15000000000000002	0.15
hi	compact-short	0.5	0.5
hi	compact-short	1.5	1.5
hi	compact-short	2.5	2.5
hi	compact-short	3.5	3.5
hi	compact-short	5.0	5
hi	compact-short	10.0	10
hi	compact-short	15.0	15
hi	compact-short	50.0	50
hi	compact-short	100.0	100
hi	compact-short	150.0	150
hi	compact-short	500.0	500
hi	compact-short	999.9	1 हज़ार
hi	compact-short	1000.0	1 हज़ार
hi	compact-short	1500.0	1.5 हज़ार
hi	compact-short	5000.0	5 हज़ार
hi	compact-short	10000.0	10 हज़ार
hi	compact-short	15000.0	15 हज़ार
hi	compact-short	50000.0	50 हज़ार
hi	compact-short	100000.0	1 लाख
hi	compact-short	150000.0	1.5 लाख
hi	compact-short	500000.0	5 लाख
hi	compact-short	999999.9	10 लाख
hi	compact-short	1000000.0	10 लाख
hi	compact-short	1500000.0	15 लाख
hi	compact-short	5000000.0	50 लाख
hi	compact-short	1.0E7	1 क॰
hi	compact-short	1.5E7	1.5 क॰
hi	compact-short	5.0E7	5 क॰
hi	compact-short	1.0E8	10 क॰
hi	compact-short	1.5E8	15 क॰
hi	compact-short	5.0E8	50 क॰
hi	compact-short	1.0E9	1 अ॰
hi	compact-short	1.5E9	1.5 अ॰
hi	compact-short	5.0E9	5 अ॰
hi	compact-short	1.0E10	10 अ॰
hi	compact-short	1.5E10	15 अ॰
hi	compact-short	5.0E10	50 अ॰
hi	compact-short	1.0E11	1 ख॰
hi	compact-short	1.5E11	1.5 ख॰
hi	compact-short	5.0E11	5 ख॰
hi	compact-short	1.0E12	10 ख॰
hi	compact-short	1.5E12	15 ख॰
hi	compact-short	5.0E12	50 ख॰
hi	compact-long	-5.0E12	-50 खरब
hi	compact-long	-1.5E12	-15 खरब
hi	compact-long	-1.0E12	-10 खरब
hi	compact-long	-5.0E11	-5 खरब
hi	compact-long	-1.5E11	-1.5 खरब
hi	compact-long	-1.0E11	-1 खरब
hi	compact-long	-5.0E10	-50 अरब
hi	compact-long	-1.5E10	-15 अरब
hi	compact-long	-1.0E10	-10 अरब
hi	compact-long	-5.0E9	-5 अरब
hi	compact-long	-1.5E9	-1.5 अरब
hi	compact-long	-1.0E9	-1 अरब
hi	compact-long	-5.0E8	-50 करोड़
hi	compact-long	-1.5E8	-15 करोड़
hi	compact-long	-1.0E8	-10 करोड़
hi	compact-long	-5.0E7	-5 करोड़
hi	compact-long	-1.5E7	-1.5 करोड़
hi	compact-long	-1.0E7	-1 करोड़
hi	compact-long	-5000000.0	-50 लाख
hi	compact-long	-1500000.0	-15 लाख
hi	compact-long	-1234567.0	-12 लाख
hi	compact-long	-1000000.0	-10 लाख
hi	compact-long	-999999.9	-10 लाख
hi	compact-long	-500000.0	-5 लाख
hi	compact-long	-150000.0	-1.5 लाख
hi	compact-long	-100000.0	-1 लाख
hi	compact-long	-50000.0	-50 हज़ार
hi	compact-long	-15000.0	-15 हज़ार
hi	compact-long	-10000.0	-10 हज़ार
hi	compact-long	-5000.0	-5 हज़ार
hi	compact-long	-1500.0	-1.5 हज़ार
hi	compact-long	-1000.0	-1 हज़ार
hi	compact-long	-999.9	-1 हज़ार
hi	compact-long	-500.0	-500
hi	compact-long	-150.0	-150
hi	compact-long	-123.0	-123
hi	compact-long	-100.0	-100
hi	compact-long	-50.0	-50
hi	compact-long	-15.0	-15
hi	compact-long	-12.0	-12
hi	compact-long	-10.0	-10
hi	compact-long	-5.0	-5
hi	compact-long	-3.5	-3.5
hi	compact-long	-2.5	-2.5
hi	compact-long	-1.5	-1.5
hi	compact-long	-1.2	-1.2
hi	compact-long	-1.0	-1
hi	compact-long	-0.5	-0.5
hi	compact-long	-0.15000000000000002	-0.15
hi	compact-long	-0.135	-0.14
hi	compact-long	-0.125	-0.12
hi	compact-long	-0.1	-0.1
hi	compact-long	-0.05	-0.05
hi	compact-long	-0.015	-0.015
hi	compact-long	-0.01	-0.01
hi	compact-long	-0.005	-0.005
hi	compact-long	-0.0015	-0.0015
hi	compact-long	-0.001	-0.001
hi	compact-long	-5.0E-4	-0.0005
hi	compact-long	-1.5000000000000001E-4	-0.00015
hi	compact-long	-1.23E-4	-0.00012
hi	compact-long	-1.0E-4	-0.0001
hi	compact-long	-5.0E-5	-0.00005
hi	compact-long	-1.5000000000000002E-5	-0.000015
hi	compact-long	-1.0E-5	-0.00001
hi	compact-long	-4.9999999999999996E-6	-0.000005
hi	compact-long	-1.5E-6	-0.0000015
hi	compact-long	-1.0E-6	-0.000001
hi	compact-long	1.0E-6	0.000001
hi	compact-long	1.5E-6	0.0000015
hi	compact-long	4.9999999999999996E-6	0.000005
hi	compact-long	1.0E-5	0.00001
hi	compact-long	1.5000000000000002E-5	0.000015
hi	compact-long	5.0E-5	0.00005
hi	compact-long	1.0E-4	0.0001
hi	compact-long	1.5000000000000001E-4	0.00015
hi	compact-long	5.0E-4	0.0005
hi	compact-long	0.001	0.001
hi	compact-long	0.0015	0.0015
hi	compact-long	0.005	0.005
hi	compact-long	0.01	0.01
hi	compact-long	0.015	0.015
hi	compact-long	0.05	0.05
hi	compact-long	0.1	0.1
hi	compact-long	0.125	0.12
hi	compact-long	0.135	0.14
hi	compact-long	0.15000000000000002	0.15
hi	compact-long	0.5	0.5
hi	compact-long	1.5	1.5
hi	compact-long	2.5	2.5
hi	compact-long	3.5	3.5
hi	compact-long	5.0	5
hi	compact-long	10.0	10
hi	compact-long	15.0	15
hi	compact-long	50.0	50
hi	compact-long	100.0	100
hi	compact-long	150.0	150
hi	compact-long	500.0	500
hi	compact-long	999.9	1 हज़ार
hi	compact-long	1000.0	1 हज़ार
hi	compact-long	1500.0	1.5 हज़ार
hi	compact-long	5000.0	5 हज़ार
hi	compact-long	10000.0	10 हज़ार
hi	compact-long	15000.0	15 हज़ार
hi	compact-long	50000.0	50 हज़ार
hi	compact-long	100000.0	1 लाख
hi	compact-long	150000.0	1.5 लाख
hi	compact-long	500000.0	5 लाख
hi	compact-long	999999.9	10 लाख
hi	compact-long	1000000.0	10 लाख
hi	compact-long	1500000.0	15 लाख
hi	compact-long	5000000.0	50 लाख
hi	compact-long	1.0E7	1 करोड़
hi	compact-long	1.5E7	1.5 करोड़
hi	compact-long	5.0E7	5 करोड़
hi	compact-long	1.0E8	10 करोड़
hi	compact-long	1.5E8	15 करोड़
hi	compact-long	5.0E8	50 करोड़
hi	compact-long	1.0E9	1 अरब
hi	compact-long	1.5E9	1.5 अरब
hi	compact-long	5.0E9	5 अरब
hi	compact-long	1.0E10	10 अरब
hi	compact-long	1.5E10	15 अरब
hi	compact-long	5.0E10	50 अरब
hi	compact-long	1.0E11	1 खरब
hi	compact-long	1.5E11	1.5 खरब
hi	compact-long	5.0E11	5 खरब
hi	compact-long	1.0E12	10 खरब
hi	compact-long	1.5E12	15 खरब
hi	compact-long	5.0E12	50 खरब
bn	decimal	-5.0E12	-৫০,০০,০০,০০,০০,০০০
bn	decimal	-1.5E12	-১৫,০০,০০,০০,০০,০০০
bn	decimal	-1.0E12	-১০,০০,০০,০০,০০,০০০
bn	decimal	-5.0E11	-৫,০০,০০,০০,০০,০০০
bn	decimal	-1.5E11	-১,৫০,০০,০০,০০,০০০
bn	decimal	-1.0E11	-১,০০,০০,০০,০০,০০০
bn	decimal	-5.0E10	-৫০,০০,০০,০০,০০০
bn	decimal	-1.5E10	-১৫,০০,০০,০০,০০০
bn	decimal	-1.0E10	-১০,০০,০০,০০,০০০
bn	decimal	-5.0E9	-৫,০০,০০,০০,০০০
bn	decimal	-1.5E9	-১,৫০,০০,০০,০০০
bn	decimal	-1.0E9	-১,০০,০০,০০,০০০
bn	decimal	-5.0E8	-৫০,০০,০০,০০০
bn	decimal	-1.5E8	-১৫,০০,০০,০০০
bn	decimal	-1.0E8	-১০,০০,০০,০০০
bn	decimal	-5.0E7	-৫,০০,০০,০০০
bn	decimal	-1.5E7	-১,৫০,০০,০০০
bn	decimal	-1.0E7	-১,০০,০০,০০০
bn	decimal	-5000000.0	-৫০,০০,০০০
bn	decimal	-1500000.0	-১৫,০০,০০০
bn	decimal	-1234567.0	-১২,৩৪,৫৬৭
bn	decimal	-1000000.0	-১০,০০,০০০
bn	decimal	-999999.9	-৯,৯৯,৯৯৯.৯
bn	decimal	-500000.0	-৫,০০,০০০
bn	decimal	-150000.0	-১,৫০,০০০
bn	decimal	-100000.0	-১,০০,০০০
bn	decimal	-50000.0	-৫০,০০০
bn	decimal	-15000.0	-১৫,০০০
bn	decimal	-10000.0	-১০,০০০
bn	decimal	-5000.0	-৫,০০০
bn	decimal	-1500.0	-১,৫০০
bn	decimal	-1000.0	-১,০০০
bn	decimal	-999.9	-৯৯৯.৯
bn	decimal	-500.0	-৫০০
bn	decimal	-150.0	-১৫০
bn	decimal	-123.0	-১২৩
bn	decimal	-100.0	-১০০
bn	decimal	-50.0	-৫০
bn	decimal	-15.0	-১৫
bn	decimal	-12.0	-১২
bn	decimal	-10.0	-১০
bn	decimal	-5.0	-৫
bn	decimal	-3.5	-৩.৫
bn	decimal	-2.5	-২.৫
bn	decimal	-1.5	-১.৫
bn	decimal	-1.2	-১.২
bn	decimal	-1.0	-১
bn	decimal	-0.5	-০.৫
bn	decimal	-0.15000000000000002	-০.১৫
bn	decimal	-0.135	-০.১৩৫
bn	decimal	-0.125	-০.১২৫
bn	decimal	-0.1	-০.১
bn	decimal	-0.05	-০.০৫
bn	decimal	-0.015	-০.০১৫
bn	decimal	-0.01	-০.০১
bn	decimal	-0.005	-০.০০৫
bn	decimal	-0.0015	-০.০০১৫
bn	decimal	-0.001	-০.০০১
bn	decimal	-5.0E-4	-০.০০০৫
bn	decimal	-1.5000000000000001E-4	-০.০০০১৫
bn	decimal	-1.23E-4	-০.০০০১২৩
bn	decimal	-1.0E-4	-০.০০০১
bn	decimal	-5.0E-5	-০.০০০০৫
bn	decimal	-1.5000000000000002E-5	-০.০০০০১৫
bn	decimal	-1.0E-5	-০.০০০০১
bn	decimal	-4.9999999999999996E-6	-০.০০০০০৫
bn	decimal	-1.5E-6	-০.০০০০০২
bn	decimal	-1.0E-6	-০.০০০০০১
bn	decimal	1.0E-6	০.০০০০০১
bn	decimal	1.5E-6	০.০০০০০২
bn	decimal	4.9999999999999996E-6	০.০০০০০৫
bn	decimal	1.0E-5	০.০০০০১
bn	decimal	1.5000000000000002E-5	০.০০০০১৫
bn	decimal	5.0E-5	০.০০০০৫
bn	decimal	1.0E-4	০.০০০১
bn	decimal	1.5000000000000001E-4	০.০০০১৫
bn	decimal	5.0E-4	০.০০০৫
bn	decimal	0.001	০.০০১
bn	decimal	0.0015	০.০০১৫
bn	decimal	0.005	০.০০৫
bn	decimal	0.01	০.০১
bn	decimal	0.015	০.০১৫
bn	decimal	0.05	০.০৫
bn	decimal	0.1	০.১
bn	decimal	0.125	০.১২৫
bn	decimal	0.135	০.১৩৫
bn	decimal	0.15000000000000002	০.১৫
bn	decimal	0.5	০.৫
bn	decimal	1.5	১.৫
bn	decimal	2.5	২.৫
bn	decimal	3.5	৩.৫
bn	decimal	5.0	৫
bn	decimal	10.0	১০
bn	decimal	15.0	১৫
bn	decimal	50.0	৫০
bn	decimal	100.0	১০০
bn	decimal	150.0	১৫০
bn	decimal	500.0	৫০০
bn	decimal	999.9	৯৯৯.৯
bn	decimal	1000.0	১,০০০
bn	decimal	1500.0	১,৫০০
bn	decimal	5000.0	৫,০০০
bn	decimal	10000.0	১০,০০০
bn	decimal	15000.0	১৫,০০০
bn	decimal	50000.0	৫০,০০০
bn	decimal	100000.0	১,০০,০০০
bn	decimal	150000.0	১,৫০,০০০
bn	decimal	500000.0	৫,০০,০০০
bn	decimal	999999.9	৯,৯৯,৯৯৯.৯
bn	decimal	1000000.0	১০,০০,০০০
bn	decimal	1500000.0	১৫,০০,০০০
bn	decimal	5000000.0	৫০,০০,০০০
bn	decimal	1.0E7	১,০০,০০,০০০
bn	decimal	1.5E7	১,৫০,০০,০০০
bn	decimal	5.0E7	৫,০০,০০,০০০
bn	decimal	1.0E8	১০,০০,০০,০০০
bn	decimal	1.5E8	১৫,০০,০০,০০০
bn	decimal	5.0E8	৫০,০০,০০,০০০
bn	decimal	1.0E9	১,০০,০০,০০,০০০
bn	decimal	1.5E9	১,৫০,০০,০০,০০০
bn	decimal	5.0E9	৫,০০,০০,০০,০০০
bn	decimal	1.0E10	১০,০০,০০,০০,০০০
bn	decimal	1.5E10	১৫,০০,০০,০০,০০০
bn	decimal	5.0E10	৫০,০০,০০,০০,০০০
bn	decimal	1.0E11	১,০০,০০,০০,০০,০০০
bn	decimal	1.5E11	১,৫০,০০,০০,০০,০০০
bn	decimal	5.0E11	৫,০০,০০,০০,০০,০০০
bn	decimal	1.0E12	১০,০০,০০,০০,০০,০০০
bn	decimal	1.5E12	১৫,০০,০০,০০,০০,০০০
bn	decimal	5.0E12	৫০,০০,০০,০০,০০,০০০
bn	percent	-5.0E12	-৫০০,০০০,০০০,০০০,০০০%
bn	percent	-1.5E12	-১৫০,০০০,০০০,০০০,০০০%
bn	percent	-1.0E12	-১০০,০০০,০০০,০০০,০০০%
bn	percent	-5.0E11	-৫০,০০০,০০০,০০০,০০০%
bn	percent	-1.5E11	-১৫,০০০,০০০,০০০,০০০%
bn	percent	-1.0E11	-১০,০০০,০০০,০০০,০০০%
bn	percent	-5.0E10	-৫,০০০,০০০,০০০,০০০%
bn	percent	-1.5E10	-১,৫০০,০০০,০০০,০০০%
bn	percent	-1.0E10	-১,০০০,০০০,০০০,০০০%
bn	percent	-5.0E9	-৫০০,০০০,০০০,০০০%
bn	percent	-1.5E9	-১৫০,০০০,০০০,০০০%
bn	percent	-1.0E9	-১০০,০০০,০০০,০০০%
bn	percent	-5.0E8	-৫০,০০০,০০০,০০০%
bn	percent	-1.5E8	-১৫,০০০,০০০,০০০%
bn	percent	-1.0E8	-১০,০০০,০০০,০০০%
bn	percent	-5.0E7	-৫,০০০,০০০,০০০%
bn	percent	-1.5E7	-১,৫০০,০০০,০০০%
bn	percent	-1.0E7	-১,০০০,০০০,০০০%
bn	percent	-5000000.0	-৫০০,০০০,০০০%
bn	percent	-1500000.0	-১৫০,০০০,০০০%
bn	percent	-1234567.0	-১২৩,৪৫৬,৭০০%
bn	percent	-1000000.0	-১০০,০০০,০০০%
bn	percent	-999999.9	-৯৯,৯৯৯,৯৯০%
bn	percent	-500000.0	-৫০,০০০,০০০%
bn	percent	-150000.0	-১৫,০০০,০০০%
bn	percent	-100000.0	-১০,০০০,০০০%
bn	percent	-50000.0	-৫,০০০,০০০%
bn	percent	-15000.0	-১,৫০০,০০০%
bn	percent	-10000.0	-১,০০০,০০০%
bn	percent	-5000.0	-৫০০,০০০%
bn	percent	-1500.0	-১৫০,০০০%
bn	percent	-1000.0	-১০০,০০০%
bn	percent	-999.9	-৯৯,৯৯০%
bn	percent	-500.0	-৫০,০০০%
bn	percent	-150.0	-১৫,০০০%
bn	percent	-123.0	-১২,৩০০%
bn	percent	-100.0	-১০,০০০%
bn	percent	-50.0	-৫,০০০%
bn	percent	-15.0	-১,৫০০%
bn	percent	-12.0	-১,২০০%
bn	percent	-10.0	-১,০০০%
bn	percent	-5.0	-৫০০%
bn	percent	-3.5	-৩৫০%
bn	percent	-2.5	-২৫০%
bn	percent	-1.5	-১৫০%
bn	percent	-1.2	-১২০%
bn	percent	-1.0	-১০০%
bn	percent	-0.5	-৫০%
bn	percent	-0.15000000000000002	-১৫%
bn	percent	-0.135	-১৩.৫%
bn	percent	-0.125	-১২.৫%
bn	percent	-0.1	-১০%
bn	percent	-0.05	-৫%
bn	percent	-0.015	-১.৫%
bn	percent	-0.01	-১%
bn	percent	-0.005	-০.৫%
bn	percent	-0.0015	-০.১৫%
bn	percent	-0.001	-০.১%
bn	percent	-5.0E-4	-০.০৫%
bn	percent	-1.5000000000000001E-4	-০.০১৫%
bn	percent	-1.23E-4	-০.০১২৩%
bn	percent	-1.0E-4	-০.০১%
bn	percent	-5.0E-5	-০.০০৫%
bn	percent	-1.5000000000000002E-5	-০.০০১৫%
bn	percent	-1.0E-5	-০.০০১%
bn	percent	-4.9999999999999996E-6	-০.০০০৫%
bn	percent	-1.5E-6	-০.০০০১৫%
bn	percent	-1.0E-6	-০.০০০১%
bn	percent	1.0E-6	০.০০০১%
bn	percent	1.5E-6	০.০০০১৫%
bn	percent	4.9999999999999996E-6	০.০০০৫%
bn	percent	1.0E-5	০.০০১%
bn	percent	1.5000000000000002E-5	০.০০১৫%
bn	percent	5.0E-5	০.০০৫%
bn	percent	1.0E-4	০.০১%
bn	percent	1.5000000000000001E-4	০.০১৫%
bn	percent	5.0E-4	০.০৫%
bn	percent	0.001	০.১%
bn	percent	0.0015	০.১৫%
bn	percent	0.005	০.৫%
bn	percent	0.01	১%
bn	percent	0.015	১.৫%
bn	percent	0.05	৫%
bn	percent	0.1	১০%
bn	percent	0.125	১২.৫%
bn	percent	0.135	১৩.৫%
bn	percent	0.15000000000000002	১৫%
bn	percent	0.5	৫০%
bn	percent	1.5	১৫০%
bn	percent	2.5	২৫০%
bn	percent	3.5	৩৫০%
bn	percent	5.0	৫০০%
bn	percent	10.0	১,০০০%
bn	percent	15.0	১,৫০০%
bn	percent	50.0	৫,০০০%
bn	percent	100.0	১০,০০০%
bn	percent	150.0	১৫,০০০%
bn	percent	500.0	৫০,০০০%
bn	percent	999.9	৯৯,৯৯০%
bn	percent	1000.0	১০০,০০০%
bn	percent	1500.0	১৫০,০০০%
bn	percent	5000.0	৫০০,০০০%
bn	percent	10000.0	১,০০০,০০০%
bn	percent	15000.0	১,৫০০,০০০%
bn	percent	50000.0	৫,০০০,০০০%
bn	percent	100000.0	১০,০০০,০০০%
bn	percent	150000.0	১৫,০০০,০০০%
bn	percent	500000.0	৫০,০০০,০০০%
bn	percent	999999.9	৯৯,৯৯৯,৯৯০%
bn	percent	1000000.0	১০০,০০০,০০০%
bn	percent	1500000.0	১৫০,০০০,০০০%
bn	percent	5000000.0	৫০০,০০০,০০০%
bn	percent	1.0E7	১,০০০,০০০,০০০%
bn	percent	1.5E7	১,৫০০,০০০,০০০%
bn	percent	5.0E7	৫,০০০,০০০,০০০%
bn	percent	1.0E8	১০,০০০,০০০,০০০%
bn	percent	1.5E8	১৫,০০০,০০০,০০০%
bn	percent	5.0E8	৫০,০০০,০০০,০০০%
bn	percent	1.0E9	১০০,০০০,০০০,০০০%
bn	percent	1.5E9	১৫০,০০০,০০০,০০০%
bn	percent	5.0E9	৫০০,০০০,০০০,০০০%
bn	percent	1.0E10	১,০০০,০০০,০০০,০০০%
bn	percent	1.5E10	১,৫০০,০০০,০০০,০০০%
bn	percent	5.0E10	৫,০০০,০০০,০০০,০০০%
bn	percent	1.0E11	১০,০০০,০০০,০০০,০০০%
bn	percent	1.5E11	১৫,০০০,০০০,০০০,০০০%
bn	percent	5.0E11	৫০,০০০,০০০,০০০,০০০%
bn	percent	1.0E12	১০০,০০০,০০০,০০০,০০০%
bn	percent	1.5E12	১৫০,০০০,০০০,০০০,০০০%
bn	percent	5.0E12	৫০০,০০০,০০০,০০০,০০০%
bn	scientific	-5.0E12	-৫E১২
bn	scientific	-1.5E12	-১.৫E১২
bn	scientific	-1.0E12	-১E১২
bn	scientific	-5.0E11	-৫E১১
bn	scientific	-1.5E11	-১.৫E১১
bn	scientific	-1.0E11	-১E১১
bn	scientific	-5.0E10	-৫E১০
bn	scientific	-1.5E10	-১.৫E১০
bn	scientific	-1.0E10	-১E১০
bn	scientific	-5.0E9	-৫E৯
bn	scientific	-1.5E9	-১.৫E৯
bn	scientific	-1.0E9	-১E৯
bn	scientific	-5.0E8	-৫E৮
bn	scientific	-1.5E8	-১.৫E৮
bn	scientific	-1.0E8	-১E৮
bn	scientific	-5.0E7	-৫E৭
bn	scientific	-1.5E7	-১.৫E৭
bn	scientific	-1.0E7	-১E৭
bn	scientific	-5000000.0	-৫E৬
bn	scientific	-1500000.0	-১.৫E৬
bn	scientific	-1234567.0	-১.২৩৪৫৬৭E৬
bn	scientific	-1000000.0	-১E৬
bn	scientific	-999999.9	-৯.৯৯৯৯৯৯E৫
bn	scientific	-500000.0	-৫E৫
bn	scientific	-150000.0	-১.৫E৫
bn	scientific	-100000.0	-১E৫
bn	scientific	-50000.0	-৫E৪
bn	scientific	-15000.0	-১.৫E৪
bn	scientific	-10000.0	-১E৪
bn	scientific	-5000.0	-৫E৩
bn	scientific	-1500.0	-১.৫E৩
bn	scientific	-1000.0	-১E৩
bn	scientific	-999.9	-৯.৯৯৯E২
bn	scientific	-500.0	-৫E২
bn	scientific	-150.0	-১.৫E২
bn	scientific	-123.0	-১.২৩E২
bn	scientific	-100.0	-১E২
bn	scientific	-50.0	-৫E১
bn	scientific	-15.0	-১.৫E১
bn	scientific	-12.0	-১.২E১
bn	scientific	-10.0	-১E১
bn	scientific	-5.0	-৫E০
bn	scientific	-3.5	-৩.৫E০
bn	scientific	-2.5	-২.৫E০
bn	scientific	-1.5	-১.৫E০
bn	scientific	-1.2	-১.২E০
bn	scientific	-1.0	-১E০
bn	scientific	-0.5	-৫E-১
bn	scientific	-0.15000000000000002	-১.৫E-১
bn	scientific	-0.135	-১.৩৫E-১
bn	scientific	-0.125	-১.২৫E-১
bn	scientific	-0.1	-১E-১
bn	scientific	-0.05	-৫E-২
bn	scientific	-0.015	-১.৫E-২
bn	scientific	-0.01	-১E-২
bn	scientific	-0.005	-৫E-৩
bn	scientific	-0.0015	-১.৫E-৩
bn	scientific	-0.001	-১E-৩
