lang	langLabel
http://www.wikidata.org/entity/Q323325	Ayapa Zoque
http://www.wikidata.org/entity/Q3236316	Middle Indo-Aryan languages
http://www.wikidata.org/entity/Q3236789	Muong
http://www.wikidata.org/entity/Q3236886	Letemboi
http://www.wikidata.org/entity/Q3236912	Leti
http://www.wikidata.org/entity/Q3237321	Lewo
http://www.wikidata.org/entity/Q3237491	Aja language
http://www.wikidata.org/entity/Q3240737	Likum
http://www.wikidata.org/entity/Q3241177	Rohingya
http://www.wikidata.org/entity/Q3241515	Lingarak
http://www.wikidata.org/entity/Q3241618	Rajbanshi language
http://www.wikidata.org/entity/Q3241731	Gujari
http://www.wikidata.org/entity/Q3241781	Pekal
http://www.wikidata.org/entity/Q3243463	Persian language In India
http://www.wikidata.org/entity/Q3244176	Parkari Koli
http://www.wikidata.org/entity/Q3244184	Leeward Caribbean Creole English
http://www.wikidata.org/entity/Q324457	Oceanic languages
http://www.wikidata.org/entity/Q3246741	Aer
http://www.wikidata.org/entity/Q3250286	Hakha-Chin language
http://www.wikidata.org/entity/Q3250629	Chilisso
http://www.wikidata.org/entity/Q32571318	Nhirrpi
http://www.wikidata.org/entity/Q3257566	Lo-Toga
http://www.wikidata.org/entity/Q3258739	Lukpa
http://www.wikidata.org/entity/Q3258818	Bangka Malay language
http://www.wikidata.org/entity/Q3259058	East Berawan
http://www.wikidata.org/entity/Q3259061	West Berawan
http://www.wikidata.org/entity/Q3259105	Longgu
http://www.wikidata.org/entity/Q3259202	Loniu
http://www.wikidata.org/entity/Q3259216	Lonwolwol
http://www.wikidata.org/entity/Q3259972	Lote
http://www.wikidata.org/entity/Q3260104	Lou
http://www.wikidata.org/entity/Q3264685	Lubu
http://www.wikidata.org/entity/Q3265143	Lucazi language
http://www.wikidata.org/entity/Q3267590	Lungga
http://www.wikidata.org/entity/Q3267788	Lusi
http://www.wikidata.org/entity/Q3268098	Luyana
http://www.wikidata.org/entity/Q32687140	Low Saxonian languages
http://www.wikidata.org/entity/Q3270727	Kiga language
http://www.wikidata.org/entity/Q3272124	Löyöp language
http://www.wikidata.org/entity/Q3272620	Nyakyusa language
http://www.wikidata.org/entity/Q3272630	Gogo
http://www.wikidata.org/entity/Q327274	Swabian German
http://www.wikidata.org/entity/Q3273750	Maba language
http://www.wikidata.org/entity/Q3273980	Macaguán
http://www.wikidata.org/entity/Q3275059	Macuna
http://www.wikidata.org/entity/Q3275205	Madak
http://www.wikidata.org/entity/Q3276286	Mae
http://www.wikidata.org/entity/Q3276435	Peterara language
http://www.wikidata.org/entity/Q3277370	Magori
http://www.wikidata.org/entity/Q3278074	Maidu language
http://www.wikidata.org/entity/Q3278246	Mailu
http://www.wikidata.org/entity/Q3279409	Alngith
http://www.wikidata.org/entity/Q3280623	Mak
http://www.wikidata.org/entity/Q3280640	Makah
http://www.wikidata.org/entity/Q3280670	Mpade
http://www.wikidata.org/entity/Q3281037	Makurap language
http://www.wikidata.org/entity/Q3281043	Maká language
http://www.wikidata.org/entity/Q3281057	Mal
http://www.wikidata.org/entity/Q3281496	Malalamai
http://www.wikidata.org/entity/Q3281522	Malango
http://www.wikidata.org/entity/Q3281884	Idne language
http://www.wikidata.org/entity/Q3284890	Mamaindê language
http://www.wikidata.org/entity/Q3285082	Mamulique
http://www.wikidata.org/entity/Q3285424	Mandara
http://www.wikidata.org/entity/Q3285426	Mandari
http://www.wikidata.org/entity/Q3285748	Manggarai
http://www.wikidata.org/entity/Q32859745	Southern Birifor
http://www.wikidata.org/entity/Q3286037	Mannan
http://www.wikidata.org/entity/Q32860401	Tiéyaxo Bozo
http://www.wikidata.org/entity/Q32861734	Western Highland Chatino
http://www.wikidata.org/entity/Q32867815	West-Central Limba
http://www.wikidata.org/entity/Q3287127	Manusela language
http://www.wikidata.org/entity/Q3287224	Mapia
http://www.wikidata.org/entity/Q3287253	Mapun
http://www.wikidata.org/entity/Q3289596	Shabaki language
http://www.wikidata.org/entity/Q3291159	Abadi
http://www.wikidata.org/entity/Q3293280	Maring
http://www.wikidata.org/entity/Q3293299	Sungwadia language
http://www.wikidata.org/entity/Q3294683	Marovo
http://www.wikidata.org/entity/Q3296011	Marúbo
http://www.wikidata.org/entity/Q3297282	Maskelynes
http://www.wikidata.org/entity/Q3298041	Ngan’gityemerri language
http://www.wikidata.org/entity/Q3298421	Sakao
http://www.wikidata.org/entity/Q3299145	Matis language
http://www.wikidata.org/entity/Q3299190	Mato
http://www.wikidata.org/entity/Q330129	Franconian languages
http://www.wikidata.org/entity/Q3302929	Mayangna
http://www.wikidata.org/entity/Q3302952	Q3302952
http://www.wikidata.org/entity/Q3303475	Mbabaram language
http://www.wikidata.org/entity/Q3303503	Q3303503
http://www.wikidata.org/entity/Q3303572	Mbula
http://www.wikidata.org/entity/Q3304803	Mekeo
http://www.wikidata.org/entity/Q3304806	Sakirabiá
http://www.wikidata.org/entity/Q3305008	Mele-Fila
http://www.wikidata.org/entity/Q3305477	Guyanese Creole
http://www.wikidata.org/entity/Q3305831	Mengen
http://www.wikidata.org/entity/Q33060509	Ngantangarra
http://www.wikidata.org/entity/Q33060513	Mayawali
http://www.wikidata.org/entity/Q33060526	Punthamara
http://www.wikidata.org/entity/Q33060533	Wangkayutyuru
http://www.wikidata.org/entity/Q33061540	Yarluyandi
http://www.wikidata.org/entity/Q3306595	Tukang Besi language
http://www.wikidata.org/entity/Q3307184	Enawene Nawe language
http://www.wikidata.org/entity/Q3307195	Coastal Kadazan language
http://www.wikidata.org/entity/Q3307894	Chuanqiandian Cluster Miao
http://www.wikidata.org/entity/Q3307901	Western Xiangxi language
http://www.wikidata.org/entity/Q33083131	Minang
http://www.wikidata.org/entity/Q33087049	Nganakarti
http://www.wikidata.org/entity/Q3309366	Sansi
http://www.wikidata.org/entity/Q3309439	Tamangic languages
http://www.wikidata.org/entity/Q33103591	Pinjarup
http://www.wikidata.org/entity/Q33103997	Da'a Kaili
http://www.wikidata.org/entity/Q33108657	Mucuchí–Marripú
http://www.wikidata.org/entity/Q33110152	Thiin
http://www.wikidata.org/entity/Q33110188	Wajuk
http://www.wikidata.org/entity/Q33112829	Ede Cabe
http://www.wikidata.org/entity/Q33120805	Samba Daka
http://www.wikidata.org/entity/Q33122730	Southern Samo
http://www.wikidata.org/entity/Q33123613	Teke-Tsaayi language
http://www.wikidata.org/entity/Q33123646	Kugu Nganhcara language
http://www.wikidata.org/entity/Q33127629	Q33127629
http://www.wikidata.org/entity/Q33127766	Seroa language
http://www.wikidata.org/entity/Q3313381	Italo-Dalmatian languages
http://www.wikidata.org/entity/Q331340	Mün language
http://www.wikidata.org/entity/Q3314550	Miluk
http://www.wikidata.org/entity/Q3314742	Terêna language
http://www.wikidata.org/entity/Q3317286	Tezoatlán Mixtec
http://www.wikidata.org/entity/Q3317290	Coatzospan Mixtec
http://www.wikidata.org/entity/Q3319130	Mohegan-Pequot
http://www.wikidata.org/entity/Q3319380	Moklen
http://www.wikidata.org/entity/Q3319387	Mokerang
http://www.wikidata.org/entity/Q3319444	Molala language
http://www.wikidata.org/entity/Q3319495	Molima
http://www.wikidata.org/entity/Q3320030	Primitive Irish
http://www.wikidata.org/entity/Q3320111	Mwan
http://www.wikidata.org/entity/Q3320594	Mondropolon
http://www.wikidata.org/entity/Q3320659	Southern Mongolian
http://www.wikidata.org/entity/Q3321131	Airoran
http://www.wikidata.org/entity/Q3322119	Kata Kolok
http://www.wikidata.org/entity/Q3324069	Mori Bawah
http://www.wikidata.org/entity/Q3324070	Mori Atas
http://www.wikidata.org/entity/Q3324598	Mortlockese
http://www.wikidata.org/entity/Q3324744	Columbia-Moses language
http://www.wikidata.org/entity/Q3325052	Mota
http://www.wikidata.org/entity/Q3325498	Mouk-Aria
http://www.wikidata.org/entity/Q3327139	Amberbaken language
http://www.wikidata.org/entity/Q3327357	Alviri-Vidari
http://www.wikidata.org/entity/Q3327367	Alune
http://www.wikidata.org/entity/Q3327389	Alyawarr
http://www.wikidata.org/entity/Q3327399	Amanab
http://www.wikidata.org/entity/Q3327405	Axininca language
http://www.wikidata.org/entity/Q3327415	Vanimo
http://www.wikidata.org/entity/Q3327418	Aimele
http://www.wikidata.org/entity/Q3327420	Muthuvan
http://www.wikidata.org/entity/Q3327423	Alangan
http://www.wikidata.org/entity/Q3327427	Amaimon
http://www.wikidata.org/entity/Q3327462	Akoye
http://www.wikidata.org/entity/Q3327828	Mundari
http://www.wikidata.org/entity/Q332792	Kerek
http://www.wikidata.org/entity/Q3328150	Murik Kayan language
http://www.wikidata.org/entity/Q3329139	Yangum language
http://www.wikidata.org/entity/Q3330162	Akolet
http://www.wikidata.org/entity/Q3330979	Ahe
http://www.wikidata.org/entity/Q3331003	Mutu
http://www.wikidata.org/entity/Q3331111	Q3331111
http://www.wikidata.org/entity/Q3331115	Mwerlap language
http://www.wikidata.org/entity/Q3331491	Agi
http://www.wikidata.org/entity/Q3331506	Cafundó language
http://www.wikidata.org/entity/Q3332062	Alorese
http://www.wikidata.org/entity/Q3332143	Agob
http://www.wikidata.org/entity/Q3332149	Ainbai
http://www.wikidata.org/entity/Q3335011	Nadëb
http://www.wikidata.org/entity/Q3335385	Nali
http://www.wikidata.org/entity/Q3335387	Nalik
http://www.wikidata.org/entity/Q3335410	Makura
http://www.wikidata.org/entity/Q3335553	Central Nicobarese languages
http://www.wikidata.org/entity/Q3335621	Nandi
http://www.wikidata.org/entity/Q3336118	Narragansett
http://www.wikidata.org/entity/Q3336135	Narom
http://www.wikidata.org/entity/Q33369881	Central Mnong
http://www.wikidata.org/entity/Q3337158	Nauna
http://www.wikidata.org/entity/Q3337327	Navut
http://www.wikidata.org/entity/Q3337774	Nehan
http://www.wikidata.org/entity/Q3338008	Nemi
http://www.wikidata.org/entity/Q3338052	Nengone
http://www.wikidata.org/entity/Q3339226	Nez Perce
http://www.wikidata.org/entity/Q3339273	Chokwe–Luchazi languages
http://www.wikidata.org/entity/Q3339380	Nhanda
http://www.wikidata.org/entity/Q3339652	Q3339652
http://www.wikidata.org/entity/Q3342138	Nisga’a language
http://www.wikidata.org/entity/Q3342992	Nomatsiguenga
http://www.wikidata.org/entity/Q3343229	Nomlaki
http://www.wikidata.org/entity/Q3343396	Nooksack
http://www.wikidata.org/entity/Q3344226	Northern Sierra Miwok
http://www.wikidata.org/entity/Q3344784	Notsi
http://www.wikidata.org/entity/Q3345989	Q3345989
http://www.wikidata.org/entity/Q3346228	Nukak language
http://www.wikidata.org/entity/Q3346231	Nukuini
http://www.wikidata.org/entity/Q3346277	Numbami
http://www.wikidata.org/entity/Q3346290	Nume
http://www.wikidata.org/entity/Q3346655	Nyemba
http://www.wikidata.org/entity/Q3346666	Nyindrou
http://www.wikidata.org/entity/Q3346774	Numèè
http://www.wikidata.org/entity/Q3347070	Gutob language
http://www.wikidata.org/entity/Q3347266	Kumak language
http://www.wikidata.org/entity/Q3347428	O’du language
http://www.wikidata.org/entity/Q3349758	Ofo
http://www.wikidata.org/entity/Q3350036	Okinoerabu
http://www.wikidata.org/entity/Q3350576	Hajong
http://www.wikidata.org/entity/Q3351562	Olrat
http://www.wikidata.org/entity/Q33522157	Alo Phola
http://www.wikidata.org/entity/Q3352827	Ontenu
http://www.wikidata.org/entity/Q33530726	Amam
http://www.wikidata.org/entity/Q33531478	Amuzgo-Mixtecan languages
http://www.wikidata.org/entity/Q3354339	Opuo language
http://www.wikidata.org/entity/Q3355834	Orejón
http://www.wikidata.org/entity/Q3356483	centro-meridian Italian languages
http://www.wikidata.org/entity/Q3357881	Oti
http://www.wikidata.org/entity/Q3358211	Gweno
http://www.wikidata.org/entity/Q33590104	Ani Phowa
http://www.wikidata.org/entity/Q3359940	Pa Di
http://www.wikidata.org/entity/Q3360016	Amurdag language
http://www.wikidata.org/entity/Q3360370	Padoe
http://www.wikidata.org/entity/Q3360656	Northern Paiute
http://www.wikidata.org/entity/Q3360711	Pak-Tong
http://www.wikidata.org/entity/Q3361723	Bolyu
http://www.wikidata.org/entity/Q3361762	Northern Pame
http://www.wikidata.org/entity/Q3361763	Central Pame
http://www.wikidata.org/entity/Q3361895	Panara language
http://www.wikidata.org/entity/Q3362072	Digo
http://www.wikidata.org/entity/Q3362086	Pangutaran Sama
http://www.wikidata.org/entity/Q3362757	Papapana
http://www.wikidata.org/entity/Q3363719	Parauk
http://www.wikidata.org/entity/Q3364475	Chiapanec
http://www.wikidata.org/entity/Q3364501	Classical K'iche' language
http://www.wikidata.org/entity/Q3364594	Elu
http://www.wikidata.org/entity/Q3367751	Bengkulu language
http://www.wikidata.org/entity/Q3368506	Buglere
http://www.wikidata.org/entity/Q3368846	Patpatar
http://www.wikidata.org/entity/Q3370184	Q3370184
http://www.wikidata.org/entity/Q3370188	Patwin
http://www.wikidata.org/entity/Q3373890	Peba language
http://www.wikidata.org/entity/Q3374631	Penchal
http://www.wikidata.org/entity/Q3376353	Petats
http://www.wikidata.org/entity/Q337657	Mon–Khmer languages
http://www.wikidata.org/entity/Q3376818	Vwanji
http://www.wikidata.org/entity/Q3382207	Piaroa
http://www.wikidata.org/entity/Q3382208	Piapoco
http://www.wikidata.org/entity/Q3388339	Pije
http://www.wikidata.org/entity/Q3388544	Pima Bajo
http://www.wikidata.org/entity/Q3389119	Piratapuyo
http://www.wikidata.org/entity/Q3391031	Plains Miwok
http://www.wikidata.org/entity/Q3393063	Mlahsô language
http://www.wikidata.org/entity/Q3393634	Allar
http://www.wikidata.org/entity/Q3394363	Sangsari language
http://www.wikidata.org/entity/Q3396018	Northeastern Pomo
http://www.wikidata.org/entity/Q3396020	Central Pomo
http://www.wikidata.org/entity/Q3396021	Northern Pomo
http://www.wikidata.org/entity/Q3396023	Southern Pomo
http://www.wikidata.org/entity/Q3396025	Southeastern Pomo
http://www.wikidata.org/entity/Q3396032	Eastern Pomo
http://www.wikidata.org/entity/Q3396043	Bali–Sasak languages
http://www.wikidata.org/entity/Q3396122	Ponam
http://www.wikidata.org/entity/Q3397346	Rennellese language
http://www.wikidata.org/entity/Q3397371	Tanapag
http://www.wikidata.org/entity/Q3398276	Adang
http://www.wikidata.org/entity/Q3398323	Port Vato
http://www.wikidata.org/entity/Q3398324	Port Sandwich
http://www.wikidata.org/entity/Q3398785	Kairiru
http://www.wikidata.org/entity/Q3399050	Kaniet
http://www.wikidata.org/entity/Q3399064	Southwest New Britain languages
http://www.wikidata.org/entity/Q3399073	Schouten languages
http://www.wikidata.org/entity/Q3399095	Niuatoputapu
http://www.wikidata.org/entity/Q3399642	Agarabi
http://www.wikidata.org/entity/Q3399652	Aiklep
http://www.wikidata.org/entity/Q3399682	Manide
http://www.wikidata.org/entity/Q3399691	Awin
http://www.wikidata.org/entity/Q3399709	Alabat Island Agta
http://www.wikidata.org/entity/Q3399717	Agutaynen
http://www.wikidata.org/entity/Q3399725	Tai Aiton language
http://www.wikidata.org/entity/Q3400073	Tiagba language
http://www.wikidata.org/entity/Q3400829	Afitti
http://www.wikidata.org/entity/Q3401023	Poyanáwa
http://www.wikidata.org/entity/Q3401474	Phray language
http://www.wikidata.org/entity/Q3401986	Rashad languages
http://www.wikidata.org/entity/Q3403245	Northern Pumi
http://www.wikidata.org/entity/Q3403246	Southern Pumi
http://www.wikidata.org/entity/Q3407029	Tumtum
http://www.wikidata.org/entity/Q3407136	Kadugli language
http://www.wikidata.org/entity/Q3408516	Me'en
http://www.wikidata.org/entity/Q3408878	Eastern Jebel languages
http://www.wikidata.org/entity/Q3409297	Vilela
http://www.wikidata.org/entity/Q3409301	Irantxe language
http://www.wikidata.org/entity/Q3409307	Aikanã
http://www.wikidata.org/entity/Q3409311	Keiga
http://www.wikidata.org/entity/Q3409818	Takuu
http://www.wikidata.org/entity/Q3409819	North Bolivian Quechua
http://www.wikidata.org/entity/Q3410697	Niger-Kordofanian languages
http://www.wikidata.org/entity/Q3411152	Pwaamei
http://www.wikidata.org/entity/Q3411153	Pwapwâ
http://www.wikidata.org/entity/Q3412974	Quapaw
http://www.wikidata.org/entity/Q3414203	Querandí
http://www.wikidata.org/entity/Q3414352	Choyo
http://www.wikidata.org/entity/Q3414490	Quileute
http://www.wikidata.org/entity/Q3414522	Quinault
http://www.wikidata.org/entity/Q3414714	Quiripi
http://www.wikidata.org/entity/Q3417555	Rahambuu
http://www.wikidata.org/entity/Q3418509	Ramoaaina
http://www.wikidata.org/entity/Q3419746	Laraʼ language
http://www.wikidata.org/entity/Q3420026	Ratahan
http://www.wikidata.org/entity/Q3423957	Rejang Kayan
http://www.wikidata.org/entity/Q3426367	Mbugwe
http://www.wikidata.org/entity/Q3429088	Rade
http://www.wikidata.org/entity/Q34294852	Apulia-Calabrian Greek
http://www.wikidata.org/entity/Q34295800	Arakwal language
http://www.wikidata.org/entity/Q3433211	Vlach language
http://www.wikidata.org/entity/Q3433228	Central Semitic languages
http://www.wikidata.org/entity/Q3433680	Aka-Kora
http://www.wikidata.org/entity/Q3436461	Lishana Deni
http://www.wikidata.org/entity/Q3436467	Lishanid Noshan
http://www.wikidata.org/entity/Q3436586	Ninam
http://www.wikidata.org/entity/Q3436590	Ashtiani
http://www.wikidata.org/entity/Q3436597	Teshenawa
http://www.wikidata.org/entity/Q3436603	Lhokpu
http://www.wikidata.org/entity/Q3436612	Bung
http://www.wikidata.org/entity/Q3436621	Abellen language
http://www.wikidata.org/entity/Q3436626	Bakumpai
http://www.wikidata.org/entity/Q3436637	Chamacoco
http://www.wikidata.org/entity/Q3436645	Aghu
http://www.wikidata.org/entity/Q3436664	Camling
http://www.wikidata.org/entity/Q3436668	Sallaans
http://www.wikidata.org/entity/Q3436680	Bole
http://www.wikidata.org/entity/Q3436700	Qabiao
http://www.wikidata.org/entity/Q3436736	Mayi-Kutuna language
http://www.wikidata.org/entity/Q3436784	Aka-Kol
http://www.wikidata.org/entity/Q3436816	Aka-Kede
http://www.wikidata.org/entity/Q3436825	Akar-Bale
http://www.wikidata.org/entity/Q3436832	Oko-Juwoi
http://www.wikidata.org/entity/Q3436843	Wagiman language
http://www.wikidata.org/entity/Q3437230	Asháninka
http://www.wikidata.org/entity/Q3437292	Zhang-Zhung
http://www.wikidata.org/entity/Q3437607	Tepes language
http://www.wikidata.org/entity/Q3437616	Chopi
http://www.wikidata.org/entity/Q3437626	Gorowa
http://www.wikidata.org/entity/Q3437645	Fongoro
http://www.wikidata.org/entity/Q3437656	Kutto
http://www.wikidata.org/entity/Q3437661	Luguru
http://www.wikidata.org/entity/Q3438316	Sanga language
http://www.wikidata.org/entity/Q3438330	Bangubangu
http://www.wikidata.org/entity/Q3438334	Enwan language
http://www.wikidata.org/entity/Q3438338	Cacaopera
http://www.wikidata.org/entity/Q3438350	Dijim-Bwilim
http://www.wikidata.org/entity/Q3438356	Yucuna
http://www.wikidata.org/entity/Q3438361	Gaa
http://www.wikidata.org/entity/Q3438367	Toro
http://www.wikidata.org/entity/Q3438373	Kanamarí
http://www.wikidata.org/entity/Q3438383	Kwanga
http://www.wikidata.org/entity/Q3438402	Banka language
http://www.wikidata.org/entity/Q3438405	Donga language
http://www.wikidata.org/entity/Q3438444	Guru language
http://www.wikidata.org/entity/Q3438705	Ngamo
http://www.wikidata.org/entity/Q3438708	Kariya
http://www.wikidata.org/entity/Q3438718	Kubi
http://www.wikidata.org/entity/Q3438725	Gera
http://www.wikidata.org/entity/Q3438729	Siri
http://www.wikidata.org/entity/Q3438738	Nyam
http://www.wikidata.org/entity/Q3438747	Kushi
http://www.wikidata.org/entity/Q3438755	Koenoem
http://www.wikidata.org/entity/Q3438764	Maaka
http://www.wikidata.org/entity/Q3438770	Karekare
http://www.wikidata.org/entity/Q3438780	Mangas
http://www.wikidata.org/entity/Q3438789	Geruma
http://www.wikidata.org/entity/Q3438799	Ciwogai
http://www.wikidata.org/entity/Q3438807	Pyapun
http://www.wikidata.org/entity/Q3438816	Sha
http://www.wikidata.org/entity/Q3438830	Gaddang
http://www.wikidata.org/entity/Q3439012	Pémono
http://www.wikidata.org/entity/Q3439071	Barngarla language
http://www.wikidata.org/entity/Q3439680	Northern Roglai
http://www.wikidata.org/entity/Q34398731	Athima
http://www.wikidata.org/entity/Q3440381	Warji
http://www.wikidata.org/entity/Q3440387	Tal
http://www.wikidata.org/entity/Q3440392	Tambas
http://www.wikidata.org/entity/Q3440398	Kwang
http://www.wikidata.org/entity/Q3440403	Mokilko language
http://www.wikidata.org/entity/Q3440412	Boghom
http://www.wikidata.org/entity/Q3440422	Kajakse
http://www.wikidata.org/entity/Q3440427	Kabalai
http://www.wikidata.org/entity/Q3440432	Ron
http://www.wikidata.org/entity/Q3440437	Mabire
http://www.wikidata.org/entity/Q3440448	Masmaje
http://www.wikidata.org/entity/Q3440457	Montol
http://www.wikidata.org/entity/Q3440464	Kholok
http://www.wikidata.org/entity/Q3440473	Mogum
http://www.wikidata.org/entity/Q3440480	Ngwaba
http://www.wikidata.org/entity/Q3440486	Mwaghavul
http://www.wikidata.org/entity/Q3440492	Piya language
http://www.wikidata.org/entity/Q3440501	Tobanga
http://www.wikidata.org/entity/Q3440506	Kulere
http://www.wikidata.org/entity/Q3440512	Katawixi
http://www.wikidata.org/entity/Q3440518	Mubi
http://www.wikidata.org/entity/Q3440525	Kwaami
http://www.wikidata.org/entity/Q3440527	Kir-Balar
http://www.wikidata.org/entity/Q3440883	Kiorr
http://www.wikidata.org/entity/Q3441097	Saliba language
http://www.wikidata.org/entity/Q3441115	Cua
http://www.wikidata.org/entity/Q3441122	Tai Ya
http://www.wikidata.org/entity/Q3441160	Furu
http://www.wikidata.org/entity/Q3441166	Oloma
http://www.wikidata.org/entity/Q3441172	Gudu
http://www.wikidata.org/entity/Q3441180	Gawar language
http://www.wikidata.org/entity/Q3441188	Gvoko
http://www.wikidata.org/entity/Q3441193	Ihievbe
http://www.wikidata.org/entity/Q3441199	Cakfem-Mushere
http://www.wikidata.org/entity/Q3441206	Maɗa language
http://www.wikidata.org/entity/Q3441210	Kimré
http://www.wikidata.org/entity/Q3441216	Uokha language
http://www.wikidata.org/entity/Q3441225	Toram
http://www.wikidata.org/entity/Q3441230	Gude
http://www.wikidata.org/entity/Q3441237	Gabri
http://www.wikidata.org/entity/Q3441244	Eruwa
http://www.wikidata.org/entity/Q3441249	Wandala
http://www.wikidata.org/entity/Q3441256	Abureni
http://www.wikidata.org/entity/Q3441264	Miship
http://www.wikidata.org/entity/Q3441272	Guruntum language
http://www.wikidata.org/entity/Q3441277	Yiwom language
http://www.wikidata.org/entity/Q3441285	Glavda
http://www.wikidata.org/entity/Q3441293	Dass
http://www.wikidata.org/entity/Q3441299	Nzanyi
http://www.wikidata.org/entity/Q3441303	Sokoro
http://www.wikidata.org/entity/Q3441310	Miltu
http://www.wikidata.org/entity/Q3441315	Pa'a
http://www.wikidata.org/entity/Q3441324	Mburku
http://www.wikidata.org/entity/Q3441333	Mawa language
http://www.wikidata.org/entity/Q3441344	Uvbie
http://www.wikidata.org/entity/Q3441350	Guduf-Gava
http://www.wikidata.org/entity/Q3441359	Mire language
http://www.wikidata.org/entity/Q3441365	Zirenkel language
http://www.wikidata.org/entity/Q3441370	Buso
http://www.wikidata.org/entity/Q3441375	Beeke
http://www.wikidata.org/entity/Q3441382	Kofyar
http://www.wikidata.org/entity/Q3441387	Zangwal
http://www.wikidata.org/entity/Q3441392	Ehueun
http://www.wikidata.org/entity/Q3441409	Japreria language
http://www.wikidata.org/entity/Q3441418	Huamoé language
http://www.wikidata.org/entity/Q3441427	Yavitero
http://www.wikidata.org/entity/Q3441435	Tamanaku
http://www.wikidata.org/entity/Q3441447	Yukpa
http://www.wikidata.org/entity/Q3441595	Alekano
http://www.wikidata.org/entity/Q3441672	Sentani
http://www.wikidata.org/entity/Q3441683	Bakati’ language
http://www.wikidata.org/entity/Q3441692	Banggai
http://www.wikidata.org/entity/Q3441699	Cocos Malay
http://www.wikidata.org/entity/Q3441762	Carabayo
http://www.wikidata.org/entity/Q3441763	Ronji
http://www.wikidata.org/entity/Q3441962	Uab Meto
http://www.wikidata.org/entity/Q3442330	Then language
http://www.wikidata.org/entity/Q3442402	Gayle language
http://www.wikidata.org/entity/Q3442442	Kachari
http://www.wikidata.org/entity/Q3442732	Nyulnyul
http://www.wikidata.org/entity/Q3442745	Badimaya
http://www.wikidata.org/entity/Q3442808	Ramu languages
http://www.wikidata.org/entity/Q3443734	Sikiana
http://www.wikidata.org/entity/Q34439761	Avok
http://www.wikidata.org/entity/Q3444203	Nangalami language
http://www.wikidata.org/entity/Q3444486	Rama
http://www.wikidata.org/entity/Q3445546	Roviana
http://www.wikidata.org/entity/Q3445811	Titan
http://www.wikidata.org/entity/Q3446132	Kariri languages
http://www.wikidata.org/entity/Q3446241	Tswapong
http://www.wikidata.org/entity/Q3446591	Dia
http://www.wikidata.org/entity/Q3446596	Mashco Piro
http://www.wikidata.org/entity/Q3446608	Au
http://www.wikidata.org/entity/Q3446613	Anserma
http://www.wikidata.org/entity/Q3446617	Huachipaeri
http://www.wikidata.org/entity/Q3446622	Kasa language
http://www.wikidata.org/entity/Q3446626	Ama
http://www.wikidata.org/entity/Q3446631	Bangwinji
http://www.wikidata.org/entity/Q3446632	Baissa Fali
http://www.wikidata.org/entity/Q3446638	Catawban languages
http://www.wikidata.org/entity/Q3446640	Arikapú
http://www.wikidata.org/entity/Q3446643	Awak
http://www.wikidata.org/entity/Q3446647	Abom
http://www.wikidata.org/entity/Q3446651	Atampaya
http://www.wikidata.org/entity/Q3446655	Carijona
http://www.wikidata.org/entity/Q3446660	Mato Grosso Arára
http://www.wikidata.org/entity/Q3446663	Yugambeh language
http://www.wikidata.org/entity/Q3446668	Sapa language
http://www.wikidata.org/entity/Q3446671	Moose Cree
http://www.wikidata.org/entity/Q3446675	Ts'ün-Lao
http://www.wikidata.org/entity/Q3446679	Arikem
http://www.wikidata.org/entity/Q3446682	Caolan language
http://www.wikidata.org/entity/Q3446684	Awbono
http://www.wikidata.org/entity/Q3446687	Fasu
http://www.wikidata.org/entity/Q3446690	Ankave
http://www.wikidata.org/entity/Q3446691	Ofayé
http://www.wikidata.org/entity/Q3446774	Bukitan
http://www.wikidata.org/entity/Q3446788	Bobot
http://www.wikidata.org/entity/Q3447105	Southwestern Tai languages
http://www.wikidata.org/entity/Q3447116	Karo language
http://www.wikidata.org/entity/Q3447258	Sawai
http://www.wikidata.org/entity/Q3447279	Citak
http://www.wikidata.org/entity/Q3447286	Dabarre
http://www.wikidata.org/entity/Q3447297	Rendille
http://www.wikidata.org/entity/Q3447440	Bwile
http://www.wikidata.org/entity/Q3448149	Maisin
http://www.wikidata.org/entity/Q3448673	Maria language
http://www.wikidata.org/entity/Q3448896	Ambala language
http://www.wikidata.org/entity/Q3448919	Ugong
http://www.wikidata.org/entity/Q3449070	South Efate
http://www.wikidata.org/entity/Q3449082	Tamki
http://www.wikidata.org/entity/Q3449115	Sampang
http://www.wikidata.org/entity/Q3449126	Athpare language
http://www.wikidata.org/entity/Q3449138	Awabakal
http://www.wikidata.org/entity/Q3449510	Orang Kanaq
http://www.wikidata.org/entity/Q3449774	Bara Malagasy
http://www.wikidata.org/entity/Q3449805	South Azerbaijani
http://www.wikidata.org/entity/Q3449842	Dura
http://www.wikidata.org/entity/Q3449885	Badui
http://www.wikidata.org/entity/Q3449925	Witoto languages
http://www.wikidata.org/entity/Q3449953	Homa
http://www.wikidata.org/entity/Q3449964	Bushong language
http://www.wikidata.org/entity/Q3450131	Zeem
http://www.wikidata.org/entity/Q3450142	Ambo
http://www.wikidata.org/entity/Q3450154	Mbre
http://www.wikidata.org/entity/Q3450166	Fali languages
http://www.wikidata.org/entity/Q3450179	Akuku
http://www.wikidata.org/entity/Q3450194	Vale
http://www.wikidata.org/entity/Q3450207	Budu
http://www.wikidata.org/entity/Q3450423	Oro Win
