lang	langLabel
http://www.wikidata.org/entity/Q3450578	Bolango
http://www.wikidata.org/entity/Q3450590	Ngiri
http://www.wikidata.org/entity/Q3450601	Perené Ashéninka
http://www.wikidata.org/entity/Q3450611	Brunei Bisaya
http://www.wikidata.org/entity/Q3450623	Bungain
http://www.wikidata.org/entity/Q3450636	Katukína
http://www.wikidata.org/entity/Q3450648	Baangi
http://www.wikidata.org/entity/Q3450660	Cabiyari
http://www.wikidata.org/entity/Q3450674	Banda-Banda
http://www.wikidata.org/entity/Q3450686	Birjia
http://www.wikidata.org/entity/Q3450697	Bagupi
http://www.wikidata.org/entity/Q3450709	Yawalapití
http://www.wikidata.org/entity/Q3450724	Banda-Mbrès
http://www.wikidata.org/entity/Q3450735	Kaliponam
http://www.wikidata.org/entity/Q3450749	Arakanese
http://www.wikidata.org/entity/Q3450761	Finongan
http://www.wikidata.org/entity/Q3450775	Bintulu
http://www.wikidata.org/entity/Q3450788	Torricelli
http://www.wikidata.org/entity/Q3450802	Barikanchi Pidgin
http://www.wikidata.org/entity/Q3450812	Yipma
http://www.wikidata.org/entity/Q3450824	Paynamar
http://www.wikidata.org/entity/Q3450837	Malayan languages
http://www.wikidata.org/entity/Q3450949	Sillok
http://www.wikidata.org/entity/Q34511664	Baazem
http://www.wikidata.org/entity/Q34512239	Bacama-Yimburu
http://www.wikidata.org/entity/Q3453188	Rumsen
http://www.wikidata.org/entity/Q3460352	Saa
http://www.wikidata.org/entity/Q3460478	Sabanês
http://www.wikidata.org/entity/Q3460957	Bay Miwok
http://www.wikidata.org/entity/Q34610803	Egyptian languages
http://www.wikidata.org/entity/Q346744	Adai
http://www.wikidata.org/entity/Q34685	Yurok
http://www.wikidata.org/entity/Q3469737	Saliba
http://www.wikidata.org/entity/Q3470593	Central Sama
http://www.wikidata.org/entity/Q3470594	Southern Sama
http://www.wikidata.org/entity/Q3472206	Sangil
http://www.wikidata.org/entity/Q3472220	Sanglechi
http://www.wikidata.org/entity/Q34723	Ahan
http://www.wikidata.org/entity/Q34725	Mungbam
http://www.wikidata.org/entity/Q34727	Agoi
http://www.wikidata.org/entity/Q34729	Ahanta
http://www.wikidata.org/entity/Q34730	Agotime
http://www.wikidata.org/entity/Q3473187	Saposa
http://www.wikidata.org/entity/Q34732	Agatu
http://www.wikidata.org/entity/Q34733	Aguna
http://www.wikidata.org/entity/Q34734	Aduge
http://www.wikidata.org/entity/Q34736	Gwune
http://www.wikidata.org/entity/Q34737	Aghem
http://www.wikidata.org/entity/Q34738	Adjukru
http://www.wikidata.org/entity/Q3474222	Western Ojibwa
http://www.wikidata.org/entity/Q3474649	Saweru
http://www.wikidata.org/entity/Q3474654	Savi
http://www.wikidata.org/entity/Q3474891	Sa'ban
http://www.wikidata.org/entity/Q34767	Abure
http://www.wikidata.org/entity/Q34769	Acheron
http://www.wikidata.org/entity/Q3476980	Q3476980
http://www.wikidata.org/entity/Q3477218	Secoya
http://www.wikidata.org/entity/Q34774	Achi
http://www.wikidata.org/entity/Q34776	Adamaua-Fulfulde
http://www.wikidata.org/entity/Q34778	Ahom
http://www.wikidata.org/entity/Q34780	Thavung
http://www.wikidata.org/entity/Q34781	Abidji
http://www.wikidata.org/entity/Q3478238	Sumi
http://www.wikidata.org/entity/Q34783	Animere
http://www.wikidata.org/entity/Q34786	Ayu
http://www.wikidata.org/entity/Q34788	Ayere
http://www.wikidata.org/entity/Q34790	Babanki
http://www.wikidata.org/entity/Q34794	Atsam
http://www.wikidata.org/entity/Q34796	Avatime
http://www.wikidata.org/entity/Q34798	Asu
http://www.wikidata.org/entity/Q34799	Akum
http://www.wikidata.org/entity/Q3479942	Serrano
http://www.wikidata.org/entity/Q34801	Akpa
http://www.wikidata.org/entity/Q34802	Akwa
http://www.wikidata.org/entity/Q34806	Kose
http://www.wikidata.org/entity/Q34808	Ake
http://www.wikidata.org/entity/Q34810	Apro
http://www.wikidata.org/entity/Q34813	Alago
http://www.wikidata.org/entity/Q34814	Ali
http://www.wikidata.org/entity/Q34815	Alege
http://www.wikidata.org/entity/Q34817	Akasalem
http://www.wikidata.org/entity/Q34818	Ambele
http://www.wikidata.org/entity/Q34819	Bango
http://www.wikidata.org/entity/Q3481999	Shi
http://www.wikidata.org/entity/Q34822	Papia
http://www.wikidata.org/entity/Q34823	Koro Wachi
http://www.wikidata.org/entity/Q34824	Atong
http://www.wikidata.org/entity/Q34826	Amo
http://www.wikidata.org/entity/Q3482685	Shuswap
http://www.wikidata.org/entity/Q34829	Akoko
http://www.wikidata.org/entity/Q3482903	Siang
http://www.wikidata.org/entity/Q3482907	Siar-Lak
http://www.wikidata.org/entity/Q34831	Bono
http://www.wikidata.org/entity/Q34832	Afshar
http://www.wikidata.org/entity/Q34833	Abé
http://www.wikidata.org/entity/Q34835	Abua
http://www.wikidata.org/entity/Q34837	Alladian
http://www.wikidata.org/entity/Q34838	Anii
http://www.wikidata.org/entity/Q34840	Avikam
http://www.wikidata.org/entity/Q34841	Ayizo
http://www.wikidata.org/entity/Q3484101	Simbo
http://www.wikidata.org/entity/Q34842	Baa
http://www.wikidata.org/entity/Q34844	Attié
http://www.wikidata.org/entity/Q34845	Chakosi
http://www.wikidata.org/entity/Q34846	Nyimang
http://www.wikidata.org/entity/Q34847	Efutu
http://www.wikidata.org/entity/Q34849	Andi
http://www.wikidata.org/entity/Q34850	Banda-Ndele
http://www.wikidata.org/entity/Q3485100	Sio
http://www.wikidata.org/entity/Q3485116	Siona
http://www.wikidata.org/entity/Q3485264	Siriano
http://www.wikidata.org/entity/Q34853	Bafaw-Balong
http://www.wikidata.org/entity/Q34855	Bakaka
http://www.wikidata.org/entity/Q34856	Awing
http://www.wikidata.org/entity/Q34860	Bankon
http://www.wikidata.org/entity/Q34862	Bangolan
http://www.wikidata.org/entity/Q34865	Balo
http://www.wikidata.org/entity/Q34866	Kogo
http://www.wikidata.org/entity/Q34867	Bamwe
http://www.wikidata.org/entity/Q34868	Bambalang
http://www.wikidata.org/entity/Q3487165	Kwambi
http://www.wikidata.org/entity/Q34872	Bandial
http://www.wikidata.org/entity/Q34875	Baga Mboteni
http://www.wikidata.org/entity/Q34878	Bago-Kusuntu
http://www.wikidata.org/entity/Q34880	Mbili-Mbui
http://www.wikidata.org/entity/Q34882	Munka
http://www.wikidata.org/entity/Q34884	Barama
http://www.wikidata.org/entity/Q34885	Vengo
http://www.wikidata.org/entity/Q34888	Fut
http://www.wikidata.org/entity/Q34889	Bariba
http://www.wikidata.org/entity/Q34890	Bafanji
http://www.wikidata.org/entity/Q34892	Bali
http://www.wikidata.org/entity/Q34893	Barambu
http://www.wikidata.org/entity/Q34894	Bai
http://www.wikidata.org/entity/Q34895	Bangba
http://www.wikidata.org/entity/Q3489591	Solos
http://www.wikidata.org/entity/Q34898	Basa-Benue
http://www.wikidata.org/entity/Q34899	Bakwé
http://www.wikidata.org/entity/Q34901	Bamali
http://www.wikidata.org/entity/Q34903	Bagirmi
http://www.wikidata.org/entity/Q34905	Baka
http://www.wikidata.org/entity/Q3490756	Matagalpa
http://www.wikidata.org/entity/Q34910	Ntomba-Bolia
http://www.wikidata.org/entity/Q34911	Birifor
http://www.wikidata.org/entity/Q34912	Bandi
http://www.wikidata.org/entity/Q34914	Bofi
http://www.wikidata.org/entity/Q34915	Archi
http://www.wikidata.org/entity/Q3491964	Sorkhei
http://www.wikidata.org/entity/Q34923	Akateko
http://www.wikidata.org/entity/Q3492334	Southern Sierra Miwok
http://www.wikidata.org/entity/Q34926	Acholi
http://www.wikidata.org/entity/Q34928	Anfillo
http://www.wikidata.org/entity/Q34930	Bafia
http://www.wikidata.org/entity/Q34931	Caucasian Albanian
http://www.wikidata.org/entity/Q34934	Awngi
http://www.wikidata.org/entity/Q34936	Bangi
http://www.wikidata.org/entity/Q3493704	Spokane
http://www.wikidata.org/entity/Q34938	Bangandu
http://www.wikidata.org/entity/Q34940	Sosi
http://www.wikidata.org/entity/Q34941	Bebil
http://www.wikidata.org/entity/Q34942	Bonjo
http://www.wikidata.org/entity/Q34944	Bati
http://www.wikidata.org/entity/Q34946	Bitare
http://www.wikidata.org/entity/Q34949	Bassa
http://www.wikidata.org/entity/Q34950	Bekwil
http://www.wikidata.org/entity/Q34952	Benga
http://www.wikidata.org/entity/Q34953	Wovea
http://www.wikidata.org/entity/Q34954	Bekwarra
http://www.wikidata.org/entity/Q34958	Bonkeng
http://www.wikidata.org/entity/Q34960	Menchum
http://www.wikidata.org/entity/Q34961	Berba
http://www.wikidata.org/entity/Q34964	Batu
http://www.wikidata.org/entity/Q34967	Barkul
http://www.wikidata.org/entity/Q34968	Bamenyam
http://www.wikidata.org/entity/Q34971	Bimoba
http://www.wikidata.org/entity/Q34973	Bishuo
http://www.wikidata.org/entity/Q34974	Bauchi
http://www.wikidata.org/entity/Q34976	Bebele
http://www.wikidata.org/entity/Q34977	Bebe
http://www.wikidata.org/entity/Q34979	Noho
http://www.wikidata.org/entity/Q34983	Boko
http://www.wikidata.org/entity/Q34984	Bomwali
http://www.wikidata.org/entity/Q34985	Rombi
http://www.wikidata.org/entity/Q34987	Bile
http://www.wikidata.org/entity/Q34988	Old Turkic
http://www.wikidata.org/entity/Q34989	Bangala
http://www.wikidata.org/entity/Q34992	Annobonese Creole
http://www.wikidata.org/entity/Q34994	Angolar
http://www.wikidata.org/entity/Q34999	Burji
http://www.wikidata.org/entity/Q3499934	Purari
http://www.wikidata.org/entity/Q35003	Bilua
http://www.wikidata.org/entity/Q35005	Baga
http://www.wikidata.org/entity/Q35006	Balanta
http://www.wikidata.org/entity/Q35008	Berti
http://www.wikidata.org/entity/Q35010	Biseni
http://www.wikidata.org/entity/Q3501019	Birwa
http://www.wikidata.org/entity/Q3501092	Shua
http://www.wikidata.org/entity/Q3501268	Eastern Sami languages
http://www.wikidata.org/entity/Q35013	Berom
http://www.wikidata.org/entity/Q35015	Zande
http://www.wikidata.org/entity/Q3501553	Waata
http://www.wikidata.org/entity/Q35017	Vove
http://www.wikidata.org/entity/Q3501735	Baniwa
http://www.wikidata.org/entity/Q3501747	Paraujano
http://www.wikidata.org/entity/Q3501751	Matal
http://www.wikidata.org/entity/Q3501773	Faiwol
http://www.wikidata.org/entity/Q3501785	Vincentian Creole
http://www.wikidata.org/entity/Q3501797	Yil
http://www.wikidata.org/entity/Q3501809	Aruamu
http://www.wikidata.org/entity/Q3501825	Remo
http://www.wikidata.org/entity/Q3501838	Mehinaku
http://www.wikidata.org/entity/Q3501850	Pnar
http://www.wikidata.org/entity/Q3501858	Ucayali–Yurúa Ashéninka
http://www.wikidata.org/entity/Q3501868	South Ucayali Ashéninka
http://www.wikidata.org/entity/Q3501871	Mefele
http://www.wikidata.org/entity/Q3501881	Anamgura
http://www.wikidata.org/entity/Q3501892	Ulumanda’
http://www.wikidata.org/entity/Q35019	Bayot
http://www.wikidata.org/entity/Q3501903	Ethiopian Sign Language
http://www.wikidata.org/entity/Q3501920	Gataq
http://www.wikidata.org/entity/Q3501930	Anam
http://www.wikidata.org/entity/Q3501942	Guerrero Amuzgo
http://www.wikidata.org/entity/Q3502030	Barakai
http://www.wikidata.org/entity/Q3502039	Bahau
http://www.wikidata.org/entity/Q3502072	Auwe
http://www.wikidata.org/entity/Q3502084	Urat
http://www.wikidata.org/entity/Q3502094	Arammba
http://www.wikidata.org/entity/Q35021	Bozo
http://www.wikidata.org/entity/Q3502104	Aribwatsa
http://www.wikidata.org/entity/Q35022	Antillean Creole
http://www.wikidata.org/entity/Q3502213	Mbuko
http://www.wikidata.org/entity/Q3502224	Malgbe
http://www.wikidata.org/entity/Q3502232	South Giziga
http://www.wikidata.org/entity/Q3502234	Northern Khmer
http://www.wikidata.org/entity/Q3502244	Zekwe
http://www.wikidata.org/entity/Q3502255	Sungor
http://www.wikidata.org/entity/Q3502264	Lagwan
http://www.wikidata.org/entity/Q3502273	Maslam
http://www.wikidata.org/entity/Q3502293	Baga Kaloum
http://www.wikidata.org/entity/Q3502294	Nimadi
http://www.wikidata.org/entity/Q3502301	Muyang
http://www.wikidata.org/entity/Q3502308	Jimi
http://www.wikidata.org/entity/Q3502314	Merey
http://www.wikidata.org/entity/Q3502326	Tsuvan
http://www.wikidata.org/entity/Q3502338	Anyin Morofo
http://www.wikidata.org/entity/Q3502347	Mser
http://www.wikidata.org/entity/Q3502368	Suau
http://www.wikidata.org/entity/Q3502429	Alor–Pantar languages
http://www.wikidata.org/entity/Q35025	Old South Arabian
http://www.wikidata.org/entity/Q3502575	Kapori
http://www.wikidata.org/entity/Q35026	Kebu
http://www.wikidata.org/entity/Q3502610	Waris
http://www.wikidata.org/entity/Q3502658	Fas languages
http://www.wikidata.org/entity/Q35028	Bulu
http://www.wikidata.org/entity/Q3502878	Muyuw
http://www.wikidata.org/entity/Q3502895	Massep
http://www.wikidata.org/entity/Q35029	Kposo
http://www.wikidata.org/entity/Q3503002	Kairak
http://www.wikidata.org/entity/Q3503009	Qaqet
http://www.wikidata.org/entity/Q35034	Alumu
http://www.wikidata.org/entity/Q3503403	Sula
http://www.wikidata.org/entity/Q3503454	Nagamese Creole
http://www.wikidata.org/entity/Q35035	Aja
http://www.wikidata.org/entity/Q3503684	Asaro'o
http://www.wikidata.org/entity/Q3503717	Yoy
http://www.wikidata.org/entity/Q3503788	Bamu
http://www.wikidata.org/entity/Q35038	Bolgo
http://www.wikidata.org/entity/Q3503800	Biao Min
http://www.wikidata.org/entity/Q3503802	Binandere
http://www.wikidata.org/entity/Q3503856	Bayono
http://www.wikidata.org/entity/Q35040	Burun
http://www.wikidata.org/entity/Q3504079	Beami
http://www.wikidata.org/entity/Q3504087	Baré
http://www.wikidata.org/entity/Q3504097	Miskito Coast Creole
http://www.wikidata.org/entity/Q3504106	Worora
http://www.wikidata.org/entity/Q3504110	En
http://www.wikidata.org/entity/Q3504118	Iyojwa'ja Chorote
http://www.wikidata.org/entity/Q3504126	Nimo
http://www.wikidata.org/entity/Q3504136	Anjam
http://www.wikidata.org/entity/Q3504147	Banda
http://www.wikidata.org/entity/Q3504170	Beli
http://www.wikidata.org/entity/Q3504178	Nakwi
http://www.wikidata.org/entity/Q3504186	Babalia Creole Arabic
http://www.wikidata.org/entity/Q3504195	Caramanta
http://www.wikidata.org/entity/Q35042	Bari
http://www.wikidata.org/entity/Q3504201	Apali
http://www.wikidata.org/entity/Q3504208	Basap
http://www.wikidata.org/entity/Q3504217	Awtuw
http://www.wikidata.org/entity/Q3504233	Piscataway
http://www.wikidata.org/entity/Q3504260	Mol
http://www.wikidata.org/entity/Q3504269	Rawo
http://www.wikidata.org/entity/Q3504279	Aruek
http://www.wikidata.org/entity/Q3504287	Aigon
http://www.wikidata.org/entity/Q3504295	Heyo
http://www.wikidata.org/entity/Q35043	Bukawa
http://www.wikidata.org/entity/Q3504312	Paresí
http://www.wikidata.org/entity/Q3504321	Asur
http://www.wikidata.org/entity/Q3504331	Laeko
http://www.wikidata.org/entity/Q3504358	Sempan
http://www.wikidata.org/entity/Q35044	Buya
http://www.wikidata.org/entity/Q3504488	Southwest Tanna
http://www.wikidata.org/entity/Q35046	Busuu
http://www.wikidata.org/entity/Q3504757	Pa
http://www.wikidata.org/entity/Q35048	Cara
http://www.wikidata.org/entity/Q35050	Beba
http://www.wikidata.org/entity/Q3505042	Bongo–Bagirmi languages
http://www.wikidata.org/entity/Q35052	Byep
http://www.wikidata.org/entity/Q35055	Bomboli
http://www.wikidata.org/entity/Q3505736	Susquehannock
http://www.wikidata.org/entity/Q35058	Bum
http://www.wikidata.org/entity/Q3505832	Aragüés Aragonese
http://www.wikidata.org/entity/Q3505859	Suyá
http://www.wikidata.org/entity/Q35061	Bullom So
http://www.wikidata.org/entity/Q35063	Bomitaba
http://www.wikidata.org/entity/Q35065	Bomu
http://www.wikidata.org/entity/Q35066	Buraka
http://www.wikidata.org/entity/Q35067	Bwisi
http://www.wikidata.org/entity/Q35068	Bakole
http://www.wikidata.org/entity/Q35071	Londo
http://www.wikidata.org/entity/Q3507211	Tugurt
http://www.wikidata.org/entity/Q35074	Cerma
http://www.wikidata.org/entity/Q3507479	Hieroglyphic Luwian
http://www.wikidata.org/entity/Q3507488	Akwáwa
http://www.wikidata.org/entity/Q35078	Bamukumbit
http://www.wikidata.org/entity/Q3507832	Jola-Fonyi
http://www.wikidata.org/entity/Q3507873	Anambé
http://www.wikidata.org/entity/Q3507881	Mufian
http://www.wikidata.org/entity/Q3507888	Andarum
http://www.wikidata.org/entity/Q3507895	Bukiyip
http://www.wikidata.org/entity/Q3507907	Aruáshi
http://www.wikidata.org/entity/Q3507920	Arem
http://www.wikidata.org/entity/Q3507928	Aranadan
http://www.wikidata.org/entity/Q3507932	Atorada
http://www.wikidata.org/entity/Q3507941	Apiaká
http://www.wikidata.org/entity/Q3507948	Kakauhua
http://www.wikidata.org/entity/Q3507954	Abaga
http://www.wikidata.org/entity/Q3507959	Arabana
http://www.wikidata.org/entity/Q3507964	Mantion
http://www.wikidata.org/entity/Q3507971	Cenu
http://www.wikidata.org/entity/Q3507977	Bragat
http://www.wikidata.org/entity/Q3507983	Puari
http://www.wikidata.org/entity/Q3507990	Tutong
http://www.wikidata.org/entity/Q3507995	Aurá
http://www.wikidata.org/entity/Q35080	Boma
http://www.wikidata.org/entity/Q3508001	Angaataha
http://www.wikidata.org/entity/Q3508007	Agavotaguerra
http://www.wikidata.org/entity/Q3508015	Abelam
http://www.wikidata.org/entity/Q3508025	Amele
http://www.wikidata.org/entity/Q3508036	Southern Aymara
http://www.wikidata.org/entity/Q3508044	Bumbita
http://www.wikidata.org/entity/Q3508053	Amanayé
http://www.wikidata.org/entity/Q3508067	Arta
http://www.wikidata.org/entity/Q3508074	Nai
http://www.wikidata.org/entity/Q3508085	Sinauna
http://www.wikidata.org/entity/Q3508092	Amri
http://www.wikidata.org/entity/Q3508100	Angor
http://www.wikidata.org/entity/Q3508107	Aneme Wake
http://www.wikidata.org/entity/Q3508116	Kwomtari
http://www.wikidata.org/entity/Q3508123	Andegerebinha
http://www.wikidata.org/entity/Q3508132	Anuki
http://www.wikidata.org/entity/Q35083	Beezen
http://www.wikidata.org/entity/Q35084	Bongili
http://www.wikidata.org/entity/Q35085	Buli
http://www.wikidata.org/entity/Q3508617	Mesmes
http://www.wikidata.org/entity/Q35087	Boki
http://www.wikidata.org/entity/Q3508760	Namla
http://www.wikidata.org/entity/Q3508772	Sepik languages
http://www.wikidata.org/entity/Q35088	Bom
http://www.wikidata.org/entity/Q35089	Boko
http://www.wikidata.org/entity/Q35091	Awakatek
http://www.wikidata.org/entity/Q3509129	Areba
http://www.wikidata.org/entity/Q3509164	Ayabadhu
http://www.wikidata.org/entity/Q35092	Amuzgo
http://www.wikidata.org/entity/Q35095	Badyara
http://www.wikidata.org/entity/Q3509556	Mangic languages
http://www.wikidata.org/entity/Q35096	Bedik
http://www.wikidata.org/entity/Q3509628	Eket
http://www.wikidata.org/entity/Q3509732	ǁXegwi
http://www.wikidata.org/entity/Q35098	Bassari
http://www.wikidata.org/entity/Q35099	Biafada
http://www.wikidata.org/entity/Q35100	Bouyei
http://www.wikidata.org/entity/Q35101	Bunak
http://www.wikidata.org/entity/Q35103	Bai
http://www.wikidata.org/entity/Q3510366	Hadhrami Arabic
http://www.wikidata.org/entity/Q35104	Ancash Quechua
http://www.wikidata.org/entity/Q35106	Bru
http://www.wikidata.org/entity/Q35107	Baoulé
http://www.wikidata.org/entity/Q35108	Bench
http://www.wikidata.org/entity/Q35110	Bube
http://www.wikidata.org/entity/Q35111	Chatino
http://www.wikidata.org/entity/Q35112	Cajamarca Quechua
http://www.wikidata.org/entity/Q3511241	Western Sami languages
http://www.wikidata.org/entity/Q35115	Kaqchikel
http://www.wikidata.org/entity/Q3511919	Koho
http://www.wikidata.org/entity/Q35121	Abon
http://www.wikidata.org/entity/Q3512161	Gogodala
http://www.wikidata.org/entity/Q3512263	West Trans–New Guinea languages
http://www.wikidata.org/entity/Q35123	Bussa
http://www.wikidata.org/entity/Q3512402	Adap
http://www.wikidata.org/entity/Q35125	Dengebu
http://www.wikidata.org/entity/Q3512539	Kipchak–Bolgar
http://www.wikidata.org/entity/Q3512660	Upper Ta'oih
http://www.wikidata.org/entity/Q3512690	Taba
http://www.wikidata.org/entity/Q35128	Amarakaeri
http://www.wikidata.org/entity/Q35132	Amis
http://www.wikidata.org/entity/Q35133	Old Frisian
http://www.wikidata.org/entity/Q3513300	Ansus
http://www.wikidata.org/entity/Q3513309	Baham
http://www.wikidata.org/entity/Q3513320	Pamona
http://www.wikidata.org/entity/Q3513326	Awyi
http://www.wikidata.org/entity/Q3513542	Tawoyan
http://www.wikidata.org/entity/Q3513597	Tachi Yokuts
http://www.wikidata.org/entity/Q3513637	Iranian Persian
http://www.wikidata.org/entity/Q35138	Chachapoyas Quechua
http://www.wikidata.org/entity/Q35141	Dangme
http://www.wikidata.org/entity/Q3514220	Khowa
http://www.wikidata.org/entity/Q35143	Dahalo
http://www.wikidata.org/entity/Q3514336	Takia
http://www.wikidata.org/entity/Q3514343	Tunni
http://www.wikidata.org/entity/Q3514481	Angguruk Yali
http://www.wikidata.org/entity/Q3514498	Taliabu
http://www.wikidata.org/entity/Q35145	Ayacucho Quechua
http://www.wikidata.org/entity/Q3514510	Talise
http://www.wikidata.org/entity/Q3514563	Taloki
http://www.wikidata.org/entity/Q35147	Cusco Quechua
http://www.wikidata.org/entity/Q3514714	Blidean Atlas Tamazight
http://www.wikidata.org/entity/Q3514762	Bole–Tangale languages
http://www.wikidata.org/entity/Q3514812	Tami
http://www.wikidata.org/entity/Q3514851	Iyengar Tamil of Karnataka
http://www.wikidata.org/entity/Q3514882	Tampuan
http://www.wikidata.org/entity/Q3514892	Bamayo
http://www.wikidata.org/entity/Q3514927	Sumeri
http://www.wikidata.org/entity/Q3515056	Cuvok
http://www.wikidata.org/entity/Q3515058	Bwa
http://www.wikidata.org/entity/Q3515061	Bakpinka
http://www.wikidata.org/entity/Q3515065	Buwal
http://www.wikidata.org/entity/Q3515067	Baan
http://www.wikidata.org/entity/Q3515074	Baali
http://www.wikidata.org/entity/Q3515078	Wuzlam
http://www.wikidata.org/entity/Q3515084	North Giziga
http://www.wikidata.org/entity/Q3515088	Vame
http://www.wikidata.org/entity/Q3515096	Parkwa
http://www.wikidata.org/entity/Q3515103	Great Andamanese languages
http://www.wikidata.org/entity/Q3515111	Tangga
http://www.wikidata.org/entity/Q3515185	Eastern Abenaki
http://www.wikidata.org/entity/Q3515188	Tanimbili
http://www.wikidata.org/entity/Q3515198	Baniwa of Guainia
http://www.wikidata.org/entity/Q35152	Dilling
http://www.wikidata.org/entity/Q3515311	North Azerbaijani
http://www.wikidata.org/entity/Q351533	Adamawa–Ubangi languages
http://www.wikidata.org/entity/Q35154	South Central Dinka
http://www.wikidata.org/entity/Q3515594	West Tarangan
http://www.wikidata.org/entity/Q35156	Car
http://www.wikidata.org/entity/Q3515603	Tarao
http://www.wikidata.org/entity/Q35157	Bwamu
http://www.wikidata.org/entity/Q35159	Dagaare
http://www.wikidata.org/entity/Q3516141	Taulil
http://www.wikidata.org/entity/Q35162	Koasati
http://www.wikidata.org/entity/Q35163	Day
http://www.wikidata.org/entity/Q351633	Adamic language
http://www.wikidata.org/entity/Q35164	Dendi
http://www.wikidata.org/entity/Q35166	Cocoliche
http://www.wikidata.org/entity/Q3516641	Chuvan
http://www.wikidata.org/entity/Q3516731	Teanu
http://www.wikidata.org/entity/Q35168	Santiagueño Quechua
http://www.wikidata.org/entity/Q35172	Makonde
http://www.wikidata.org/entity/Q35173	Chinook Jargon
http://www.wikidata.org/entity/Q35174	Defaka
http://www.wikidata.org/entity/Q35175	Chontal Maya
http://www.wikidata.org/entity/Q35177	Ch’orti’
http://www.wikidata.org/entity/Q35179	Ch’ol
http://www.wikidata.org/entity/Q35180	Dibole
http://www.wikidata.org/entity/Q35181	Cherepon
http://www.wikidata.org/entity/Q35182	Degema
http://www.wikidata.org/entity/Q3518239	Teop
http://www.wikidata.org/entity/Q3518245	Southwestern Tepehuan
http://www.wikidata.org/entity/Q35183	Deg
http://www.wikidata.org/entity/Q3518362	Teressa
http://www.wikidata.org/entity/Q3518379	Terik
http://www.wikidata.org/entity/Q3518492	Ternate
http://www.wikidata.org/entity/Q35185	Busa
http://www.wikidata.org/entity/Q35186	Tammari
http://www.wikidata.org/entity/Q35187	Denya
http://www.wikidata.org/entity/Q35189	Busam
http://www.wikidata.org/entity/Q35190	Chala
http://www.wikidata.org/entity/Q3519243	Teushen
http://www.wikidata.org/entity/Q35193	Cipu
http://www.wikidata.org/entity/Q3519302	Tewa
http://www.wikidata.org/entity/Q35194	Cung
http://www.wikidata.org/entity/Q35195	Delo
http://www.wikidata.org/entity/Q35196	Kaalong
http://www.wikidata.org/entity/Q35198	Chumburung
http://www.wikidata.org/entity/Q35199	Shingini
http://www.wikidata.org/entity/Q35202	Ding
http://www.wikidata.org/entity/Q35204	Cori
http://www.wikidata.org/entity/Q35206	Chakali
http://www.wikidata.org/entity/Q35208	Dii
http://www.wikidata.org/entity/Q35210	Senara
http://www.wikidata.org/entity/Q35215	Berbice Creole Dutch
http://www.wikidata.org/entity/Q35217	Ardhamagadhi Prakrit
http://www.wikidata.org/entity/Q35218	Old High German
http://www.wikidata.org/entity/Q35219	Old Saxon
http://www.wikidata.org/entity/Q35222	Old French
http://www.wikidata.org/entity/Q35225	Old Persian
http://www.wikidata.org/entity/Q3522797	Dhanwar Rai
http://www.wikidata.org/entity/Q35229	Dhimal
http://www.wikidata.org/entity/Q35233	Chuj
http://www.wikidata.org/entity/Q35235	Chipaya
http://www.wikidata.org/entity/Q35237	Nii
http://www.wikidata.org/entity/Q35241	Akkala Sami
http://www.wikidata.org/entity/Q35242	Deylami
http://www.wikidata.org/entity/Q35243	Braj Bhasha
http://www.wikidata.org/entity/Q35244	Dazaga
http://www.wikidata.org/entity/Q35247	Belanda Viri
http://www.wikidata.org/entity/Q35250	Ekajuk
http://www.wikidata.org/entity/Q35251	Guro
http://www.wikidata.org/entity/Q35254	Ekpeye
http://www.wikidata.org/entity/Q35256	Kyode
http://www.wikidata.org/entity/Q35257	Grebo
http://www.wikidata.org/entity/Q35258	Dwang
http://www.wikidata.org/entity/Q35259	Evant
http://www.wikidata.org/entity/Q35260	Esimbi
http://www.wikidata.org/entity/Q35262	Etulo
http://www.wikidata.org/entity/Q35263	Duupa
http://www.wikidata.org/entity/Q35265	Gidar
http://www.wikidata.org/entity/Q35266	Dzodinka
http://www.wikidata.org/entity/Q35267	Gonja
http://www.wikidata.org/entity/Q35268	Esan
http://www.wikidata.org/entity/Q35270	Dompo
http://www.wikidata.org/entity/Q35271	Ghomala'
http://www.wikidata.org/entity/Q35272	Goemai
http://www.wikidata.org/entity/Q35274	Hijuk
http://www.wikidata.org/entity/Q35276	Fe'fe'
http://www.wikidata.org/entity/Q35278	Khinalug
http://www.wikidata.org/entity/Q35280	Bamum
http://www.wikidata.org/entity/Q3528019	Gurage languages
http://www.wikidata.org/entity/Q3528020	Tiang
http://www.wikidata.org/entity/Q3528199	Tidore
http://www.wikidata.org/entity/Q3528276	Tigak
http://www.wikidata.org/entity/Q35284	Cia-Cia
http://www.wikidata.org/entity/Q35285	Sikkimese
http://www.wikidata.org/entity/Q35287	Kaligi
http://www.wikidata.org/entity/Q35288	Pichinglis
http://www.wikidata.org/entity/Q35290	Fam
http://www.wikidata.org/entity/Q35291	Epie
http://www.wikidata.org/entity/Q3529155	Tempasuk Dusun
http://www.wikidata.org/entity/Q35292	Gedaged
http://www.wikidata.org/entity/Q3529205	Tinputz
http://www.wikidata.org/entity/Q35294	Ebughu
http://www.wikidata.org/entity/Q35296	Ekoi
http://www.wikidata.org/entity/Q35297	Efutop
